Time PLC_Stem PLC_Leaf Psi_LApo Psi_SApo Psi_LSym Psi_SSym Psi_AllSoil transpiration_mm LAI SWS1 SWS2 SWS3 soilEvaporation_mm ETP VPD RG Tair Rn PAR WS RH PPT 
2010-07-04/01:00:00 1.47729238740195 1.77600640934864 -2.51284039168258 -2.48014988071606 -2.57706024246666 -2.83989297190026 -2.2368427620852 0.0167619154564568 2.5 7.36205907956396 22.8270466800213 96.5130779380939 0 0 0.664778312854081 0 22.2511573427896 0 0 5.5 75.2521811252922 0 
2010-07-04/02:00:00 1.47729238740195 1.77600640934864 -2.50725558191385 -2.47643560419628 -2.56780080777905 -2.81364935075971 -2.24651670104015 0.0157818015961882 2.5 7.3488131712802 22.8385049847992 96.4845863910138 0 0 0.62839735197887 0 21.9819251914894 0 0 5.5 76.2196988623308 0 
2010-07-04/03:00:00 1.47729238740195 1.77600640934864 -2.5007430987759 -2.47174373044487 -2.5577117741452 -2.78902849984834 -2.25449998651276 0.0148284776678431 2.5 7.33743778134823 22.8498528436679 96.4561461961029 0 0 0.593003889596583 0 21.7126930401891 0 0 5.5 77.1872165993695 0 
2010-07-04/04:00:00 1.47729238740195 1.77600640934864 -2.49781370947601 -2.46966395490311 -2.5531133357272 -2.76599925734038 -2.26184937477514 0.0497373898692998 2.5 7.32675418775675 22.8610501097494 96.4277472821809 0.00094161386008053 0.0542042649372482 0.582377020329032 0.20227726563265 21.6303799071634 0.165594957507961 129.232697487526 5.5 77.483018626761 0 
2010-07-04/05:00:00 1.47729238740195 1.77600640934864 -2.73380049484074 -2.64846728491506 -2.90143586821268 -2.75566192870661 -2.27740553884609 0.0668034949909987 2.5 7.30856643361422 22.8648442910599 96.3976806466673 0.00103652781611711 0.17795080873464 0.651252334412598 0.658672454073578 22.1519199592041 0.539224399256329 420.818512324786 5.5 75.6088024587123 0 
2010-07-04/06:00:00 1.47729238740195 1.77600640934864 -2.91326056841836 -2.78765053883751 -3.16001894335302 -2.75706529093473 -2.29807198743352 0.0723971474329567 2.5 7.28417452938491 22.861588483591 96.3659763239759 0.00118368875517046 0.308514783669956 0.795715488777475 1.12462433531836 23.1637725401526 0.920677459411945 718.509992008954 5.5 71.9725899387438 0 
2010-07-04/07:00:00 1.47729238740195 1.77600640934864 -3.02044744266237 -2.8739523731079 -3.30823405825022 -2.76609014326112 -2.32019089796085 0.0795739878332674 2.5 7.25703180164295 22.8536743423508 96.3331462921882 0.00143042909550612 0.439001094349151 1.02263777490161 1.56837905868207 24.573602528611 1.28395874230619 1002.01995415799 5.5 66.9061983006907 0 
2010-07-04/08:00:00 1.47729238740195 1.77600640934864 -3.10034260033044 -2.94174312948198 -3.41190806857978 -2.78062146991126 -2.34627078521268 0.0837494050936984 2.5 7.22905214357749 22.8424369704315 96.2994597381267 0.00177110437498279 0.560917178242828 1.33591818637842 1.9596954731068 26.2527579592779 1.60431122886053 1252.02766337379 5.5 60.8719536736317 0 
2010-07-04/09:00:00 1.47729238740195 1.77600640934864 -3.1400827420026 -2.97988372293472 -3.45479049021534 -2.79897065438048 -2.37266069119841 0.0930434737061716 2.5 7.20161286349306 22.8289877186906 96.2651416423486 0.00219038598193482 0.664749080203449 1.72888473652824 2.27190601163048 28.0480099691196 1.8599034265238 1451.49550743058 5.5 54.4205021898924 0 
2010-07-04/10:00:00 1.47729238740195 1.77600640934864 -3.17256029922863 -3.01310987586977 -3.4857974457818 -2.82008657608085 -2.39937666217822 0.0996311832452505 2.5 7.17545935868356 22.814091110352 96.2303427020739 0.00265897097602748 0.741194522842192 2.17632488376323 2.48373404200502 29.7955354722546 2.03331714941132 1586.83008239209 5.5 48.1405615808488 0 
2010-07-04/11:00:00 1.47729238740195 1.77600640934864 -3.22423023098113 -3.06065969489362 -3.5455612567916 -2.84320444269563 -2.42429989994688 0.0844412026168873 2.5 7.15088224540597 22.7982356549958 96.1951594494907 0.00313128862711054 0.782624432111572 2.63020269603211 2.58074383402276 31.3358665950857 2.11273453888805 1648.80856062565 5.5 42.6051986048651 0 
2010-07-04/12:00:00 1.47729238740195 1.77600640934864 -3.24574850631942 -3.08473010852088 -3.56206590782235 -2.86754456943117 -2.44709002500134 0.0831009983786792 2.5 7.12798775517717 22.7817958482027 96.1596716622723 0.00354871839548206 0.784315988369973 3.02382225741821 2.55632433067397 32.5284426829314 2.09274343110457 1633.20721126392 5.5 38.3195346817917 0 
2010-07-04/13:00:00 1.47820920092325 1.77927413437696 -3.26083749209635 -3.10114712344227 -3.57477227501542 -2.89236883652658 -2.46784785659274 0.0795116526402911 2.5 7.10681373100613 22.7650238415009 96.1239363588952 0.00384962677309668 0.745185939301823 3.28654280249292 2.41213968075672 33.2644369561593 1.97470618701947 1541.08924048346 5.5 35.6746517795533 0 
2010-07-04/14:00:00 1.49219991226055 1.78965503849603 -3.26585705907158 -3.10925063432691 -3.57361567802764 -2.91650871403976 -2.48789465768919 0.0806212628206483 2.5 7.0878307987299 22.7484941688233 96.0880850030512 0.00398398751789972 0.667973283306881 3.36524493039673 2.15801582988647 33.4766873381527 1.76666684975138 1378.7323357608 5.5 34.9119048034583 0 
2010-07-04/15:00:00 1.51197488986956 1.80457400723108 -3.27302111954748 -3.12057771363457 -3.57254178352787 -2.93955380402448 -2.50557591103678 0.0780179810126617 2.5 7.07086654547067 22.7321805551797 96.0521178878321 0.00392826959710623 0.558947764128872 3.24314193365887 1.81127089854051 33.1458252319863 1.48280295633386 1157.20085184533 5.5 36.1008971087381 0 
2010-07-04/16:00:00 1.52982217061383 1.81448980146577 -3.27775057338378 -3.13067606873707 -3.56664610633253 -2.9611849712436 -2.52165876428891 0.0744617364368605 2.5 7.05576018217316 22.7160466077971 96.0160312872511 0.00369085576013282 0.427243880943239 2.94610837943721 1.39553498076698 32.3020429732969 1.14245936199604 891.591793267792 5.5 39.1331289485756 0 
2010-07-04/17:00:00 1.54220243805181 1.82378104775072 -3.28215917655326 -3.13761317295652 -3.56611681303093 -2.98094419225575 -2.5358405954921 0.0640410736671282 2.5 7.0424720983842 22.7001851072448 95.9798527506575 0.00331063711865813 0.283895560712647 2.53299793120024 0.939139792326051 31.0223386730309 0.768829920247674 600.005978430532 5.5 43.7318984591728 0 
2010-07-04/18:00:00 1.55200186225721 1.82613876392988 -3.28075368150973 -3.14306538185281 -3.55110152243126 -2.99816321873228 -2.54859306504225 0.0532268399089051 2.5 7.0312021586282 22.6849859644388 95.9436815604267 0.00284579200289001 0.140636156117709 2.07530724179348 0.473187911081266 29.4234898678998 0.387376860092058 302.314498746364 5.5 49.4775516820021 0 
2010-07-04/19:00:00 1.55200186225721 1.82613876392988 -3.24058274427504 -3.11898599864684 -3.47933518487648 -3.01227543226285 -2.55970043073344 0.023043548309177 2.5 7.02220737950983 22.6708756309884 95.9076306005684 0.00226632347654998 0.00857160222563399 1.63653318635902 0.0294331877175631 27.6513971577517 0.0240955771978113 18.804536597332 5.5 55.8457774695425 0 
2010-07-04/20:00:00 1.55200186225721 1.82613876392988 -3.02963639421772 -2.95588738443473 -3.17444089523671 -3.0132348923079 -2.56323990098724 0.024009066170712 2.5 7.02215424314318 22.6639301814913 95.8732976265486 0.000129644970680394 0 1.47196277285294 0 26.9077482269504 0 0 5.5 58.5181682936154 0 
2010-07-04/21:00:00 1.55200186225721 1.82613876392988 -2.91721061168831 -2.8673131410761 -3.01518315876514 -3.0064381941909 -2.55981549734407 0.025768287517844 2.5 7.02587084705755 22.6614853764201 95.8400814614382 0 0 1.33416119348916 0 26.244036643026 0 0 5.5 60.9032947602117 0 
2010-07-04/22:00:00 1.55200186225721 1.82613876392988 -2.89569700648131 -2.84944838675797 -2.98650511794349 -2.99784823164609 -2.55692127237266 0.0237845058963701 2.5 7.03030470705888 22.660305208888 95.8071776147471 0 0 1.20452195891546 0 25.5803250591017 0 0 5.5 63.2884212268079 0 
2010-07-04/23:00:00 1.55200186225721 1.82613876392988 -2.87322200526233 -2.8306460791243 -2.95681886651493 -2.98820681592633 -2.55341216190147 0.0218002851025184 2.5 7.03506326370535 22.6599924415629 95.7744918774208 0 0 1.08267402750059 0 24.9166134751773 0 0 5.5 65.6735476934041 0 
2010-07-05/00:00:00 1.55200186225721 1.82613876392988 -2.89169842925933 -2.84381038646526 -2.98572551061609 -2.97999735905402 -2.55029145632196 0.0251816331687523 2.5 7.03916093492205 22.6594553669094 95.7417462501687 0 0 1.25986689476457 0 24.2506947743468 0 0 6.8 58.4335239342307 0 
2010-07-05/01:00:00 1.55200186225721 1.82613876392988 -2.8758606439412 -2.83036576667047 -2.96518879926996 -2.97175670374952 -2.5472813918219 0.0234421125628358 2.5 7.0431570793041 22.6592527354673 95.7090841484834 0 0 1.1608886258318 0 23.5838301662708 0 0 6.8 60.1333749501194 0 
2010-07-05/02:00:00 1.55200186225721 1.82613876392988 -2.85658907430431 -2.81413550645746 -2.93994568784482 -2.96271523447363 -2.54386216210775 0.0218112350430377 2.5 7.04742124587385 22.6597626432346 95.6766083078596 0 0 1.0675222773225 0 22.9169655581948 0 0 6.8 61.8332259660081 0 
2010-07-05/03:00:00 1.55200186225721 1.82613876392988 -2.83683665027113 -2.79740978474085 -2.91425040274628 -2.95288949230473 -2.5400156478439 0.0201986034625206 2.5 7.05196499653943 22.6609960349733 95.6443277597839 0 0 0.979515053836296 0 22.2501009501188 0 0 6.8 63.5330769818968 0 
2010-07-05/04:00:00 1.55200186225721 1.82613876392988 -2.82387212664354 -2.78607812558637 -2.89807978693 -2.94260556433739 -2.53698893708374 0.0758289905943171 2.5 7.05571544754057 22.6628157515639 95.6122127261997 0.00103108542456826 0.0672285276898188 0.942880391302979 0.251981087097645 21.9603184327837 0.204322092681813 160.987916756829 6.8 64.2717383241143 0 
2010-07-05/05:00:00 1.55200186225721 1.82613876392988 -3.09381163317732 -2.99644432007777 -3.28499013491193 -2.94709864337085 -2.54141312191813 0.0723711097965497 2.5 7.05106968539799 22.6564914402092 95.57797937677 0.00143793753376717 0.214240805227489 0.994732714956759 0.797955749917091 22.3682890695753 0.647032642681497 509.80506244703 6.8 63.2318131383952 0 
2010-07-05/06:00:00 1.55200186225721 1.82613876392988 -3.19110338474733 -3.07466766090474 -3.41972227669856 -2.95845396895655 -2.55021956421935 0.0648624856000395 2.5 7.04304948188701 22.6463253564793 95.5426733044911 0.00152920505406337 0.368206928001221 1.09971775738533 1.35536285607381 23.1513741828606 1.09901333582582 865.926269158267 6.8 61.2357137664616 0 
2010-07-05/07:00:00 1.55200186225721 1.82613876392988 -3.22810973866386 -3.10641463249059 -3.46705530795521 -2.97212499486561 -2.55960607677441 0.066975102427546 2.5 7.03419654830874 22.6348359837952 95.5069199524497 0.00167813588855628 0.520506165466787 1.25800165768245 1.88621603244202 24.2384781497205 1.52946243481042 1205.08246517129 6.8 58.4646643509363 0 
2010-07-05/08:00:00 1.5536419013855 1.82613876392988 -3.23563671337532 -3.11575487824631 -3.47102196587656 -2.98713572724722 -2.5700833228188 0.0789783172603047 2.5 7.02512336101887 22.6226630532855 95.4708677618804 0.00187998898809888 0.661228019265821 1.46657577506129 2.35433851232858 25.5309037373889 1.90904554489025 1504.16071620992 6.8 55.1702460813912 0 
2010-07-05/09:00:00 1.5624731690881 1.82613876392988 -3.27888304398357 -3.14885409246564 -3.53419192886508 -3.00312694909608 -2.5808977085939 0.0681855238137224 2.5 7.0160956459983 22.6101303494278 95.4345855004606 0.00212352070017837 0.779783847211103 1.71598035752976 2.72782852233819 26.9113127400016 2.21189470440413 1742.77933371607 6.8 51.6515563548469 0 
2010-07-05/10:00:00 1.58395280101495 1.85636487149214 -3.28498518269492 -3.1606098504719 -3.52911812705459 -3.01926252732301 -2.59054038563962 0.0795175421799568 2.5 7.0073948658622 22.597611685449 95.3981809018936 0.00239036403057085 0.866081169898934 1.98749144557417 2.98123333551013 28.2543790132368 2.41737124361309 1904.67685324258 6.8 48.2280539807272 0 
2010-07-05/11:00:00 1.61230133464626 1.87855975190892 -3.30771143738746 -3.1758870983878 -3.56665031254178 -3.03583778920658 -2.60097396677542 0.0683069477891599 2.5 6.99894255118572 22.5850594921651 95.3616372117617 0.00265511542398248 0.911930767011991 2.2524864836921 3.09728383259798 29.4381667270074 2.51147227593607 1978.82022638204 6.8 45.2105557907194 0 
2010-07-05/12:00:00 1.6356445772834 1.91663539641451 -3.29981443397478 -3.17976624152382 -3.53530904630684 -3.05268206062218 -2.61041743795458 0.0893173233923497 2.5 6.99068346041426 22.5724106515889 95.3249452733558 0.00288698580251447 0.912295400311518 2.47557028494943 3.06807136400772 30.3552008144445 2.48778497152956 1960.15670478271 6.8 42.8730178463503 0 
2010-07-05/13:00:00 1.66030416794461 1.92700716451015 -3.32970854331171 -3.20116360197408 -3.58202209155774 -3.06974640475368 -2.62034282144016 0.0661408769441073 2.5 6.98269192037823 22.5597272482542 95.2881112156473 0.00305489826248852 0.86609843884821 2.62173327324974 2.89558671119789 30.9222245406437 2.34792358104376 1849.95817659865 6.8 41.4276632041335 0 
2010-07-05/14:00:00 1.68198947052325 1.96306998978759 -3.34573332596313 -3.21234751782391 -3.60828409234965 -3.08655849383132 -2.62926938355946 0.0506090469945749 2.5 6.97505270031538 22.5470350805749 95.2511485742555 0.00313407921593032 0.776480825414835 2.66563000235931 2.59158441821311 31.0877583099135 2.10141942710839 1655.73448941393 6.8 41.0057143670692 0 
2010-07-05/15:00:00 1.696884569404 1.96306998978759 -3.34286885448067 -3.21994766424802 -3.58388517696188 -3.10282728489284 -2.63846980046426 0.0625197284790252 2.5 6.96792863964013 22.5344803854425 95.2140887236805 0.00311193089752437 0.650525087968544 2.59929224255607 2.17678173893275 30.8367734539254 1.76507136044677 1390.72166654037 6.8 41.6454797066256 0 
2010-07-05/16:00:00 1.70963569942324 1.97782947191362 -3.35220875774726 -3.22640195558345 -3.59949990246299 -3.11805113279201 -2.64662084320072 0.0497802488967183 2.5 6.96143978061319 22.5221487022838 95.1769579298002 0.0029914414915905 0.498524756327546 2.43469899245934 1.67944679045593 30.1920566715672 1.36180094596043 1072.9798939024 6.8 43.2888754786911 0 
2010-07-05/17:00:00 1.71618778679783 1.97782947191362 -3.34524599615617 -3.22970007774194 -3.5717672305286 -3.13205648839605 -2.65443243802221 0.0572043484854997 2.5 6.95563988060055 22.5100977028733 95.1397730208312 0.00279022876700126 0.332893815213304 2.19993788836486 1.13347212763649 29.2121412441774 0.91909039596075 724.162748212201 6.8 45.7866991966707 0 
2010-07-05/18:00:00 1.71902495299743 1.97782947191362 -3.34372891140928 -3.23112438438525 -3.56448371454473 -3.14442433078763 -2.6612667483646 0.0489639598948361 2.5 6.9506532523057 22.4984808941479 95.1025819725428 0.00253599839262137 0.166828151714434 1.9308358601336 0.576065021479769 27.9859928493516 0.467109702816423 368.041541500963 6.8 48.912175596728 0 
2010-07-05/19:00:00 1.71902495299743 1.97782947191362 -3.32448633240325 -3.21927224236785 -3.53075260195396 -3.15451325013213 -2.66722476024498 0.0225070592494464 2.5 6.94674419929033 22.4876752249866 95.0654972394952 0.00226028624098275 0.0128782743676125 1.66185522728553 0.0452118451115586 26.624932443704 0.0366606038318262 28.8853454879402 6.8 52.3815453686537 0 
2010-07-05/20:00:00 1.71902495299743 1.97782947191362 -3.1655626351127 -3.09413932945448 -3.30558398401461 -3.15482675278294 -2.66881256708658 0.0207344880863556 2.5 6.94901243992003 22.4816957521636 95.0296862802054 0.000187856871778355 0 1.48371986329522 0 25.6310758004751 0 0 6.8 54.914905520296 0 
2010-07-05/21:00:00 1.71902495299743 1.97782947191362 -3.03213552909928 -2.98722231487414 -3.12018534392677 -3.146685787299 -2.66386204731666 0.0232454760390007 2.5 6.95468727331746 22.4800855279944 94.9950856016034 0 0 1.32607689798779 0 24.6762140427553 0 0 6.8 57.3488669410048 0 
2010-07-05/22:00:00 1.71902495299743 1.97782947191362 -3.00736698786565 -2.96616703875238 -3.0881371565743 -3.13630110516974 -2.659476210166 0.0211827207732188 2.5 6.9610720166567 22.4798656522007 94.9608770145954 0 0 1.18083230946748 0 23.7213522850356 0 0 6.8 59.7828283617136 0 
2010-07-05/23:00:00 1.71902495299743 1.97782947191362 -2.98126441866042 -2.9438291867469 -3.05465407234086 -3.12469397548519 -2.6543895513885 0.0191404406974467 2.5 6.96767785058385 22.4805408160362 94.9269276548291 0 0 1.04720448006903 0 22.7664905273159 0 0 6.8 62.2167897824225 0 
2010-07-06/00:00:00 1.71902495299743 1.97782947191362 -3.0037852843351 -2.96003684521094 -3.08955162353022 -3.11502311792393 -2.64979937240853 0.0231719554928746 2.5 6.97347237550407 22.4809130934862 94.8928983608989 0 0 1.32074793932333 0 21.81803249642 0 0 6 49.5168774878703 0 
2010-07-06/01:00:00 1.71902495299743 1.97782947191362 -2.983385060367 -2.94245293202326 -3.06363018161546 -3.10521764108725 -2.64533009239906 0.0210959765423899 2.5 6.97909408954003 22.4816548180095 94.8589802406433 0 0 1.19470165870901 0 20.8586129260143 0 0 6 51.5691984913359 0 
2010-07-06/02:00:00 1.71902495299743 1.97782947191362 -2.95882610316968 -2.92145965655069 -3.03208090717567 -3.09430655402964 -2.64041016447489 0.0191812409945919 2.5 6.98496789790625 22.4832000693906 94.8253033785836 0 0 1.07827073511504 0 19.8991933556086 0 0 6 53.6215194948015 0 
2010-07-06/03:00:00 1.71902495299743 1.97782947191362 -2.93397367592887 -2.90010273533228 -3.00037573818637 -3.08234071673603 -2.63502366765443 0.0173210728603216 2.5 6.99110759632658 22.4855551782987 94.7918766440173 0 0 0.970850084984068 0 18.9397737852029 0 0 6 55.6738404982672 0 
2010-07-06/04:00:00 1.71902495299743 1.97782947191362 -2.91752284998837 -2.88547688785774 -2.98034714525667 -3.06974817111701 -2.63049395795005 0.0642674546296591 2.5 6.99648225602919 22.48856321113 94.7586614845852 0.000978822592005601 0.0656782784271062 0.928193696585612 0.260802678258294 18.5359752065982 0.21148963989145 166.623933331687 6 56.5376172332878 0 
2010-07-06/05:00:00 1.71902495299743 1.97782947191362 -3.16052989107946 -3.07662168138001 -3.32502718790876 -3.07069590515782 -2.6318027870656 0.062869691799102 2.5 6.99470739009024 22.4849362919526 94.7235551457543 0.00149704271992761 0.207516545213452 0.991783640839062 0.815231464608927 19.1329598900139 0.661086036499851 520.842324611259 6 55.2605907452798 0 
2010-07-06/06:00:00 1.71902495299743 1.97782947191362 -3.25305141183786 -3.15106180401188 -3.45299626649092 -3.07845262706289 -2.63746309486946 0.0569756675847794 2.5 6.98978624624689 22.4779600926148 94.6874401504287 0.001612001147073 0.358702862222162 1.12253080398965 1.3816625856388 20.2730046616462 1.12041534481039 882.728874158124 6 52.821889365942 0 
2010-07-06/07:00:00 1.71902495299743 1.97782947191362 -3.28817227963638 -3.18077549245413 -3.49871760330869 -3.08885670919943 -2.64410084067886 0.0605410434056481 2.5 6.98379835999589 22.4697141115918 94.6508867764099 0.00180181430024224 0.51183109573658 1.32554954822033 1.92149469652142 21.8531312466294 1.55817503153928 1227.62161166646 6 49.4417967781661 0 
2010-07-06/08:00:00 1.71902495299743 1.97782947191362 -3.32316455238882 -3.21095985749808 -3.5431355071262 -3.10113321951433 -2.65182748163619 0.0601213313381711 2.5 6.97721403979367 22.4606996402298 94.6140196006968 0.00206442649954383 0.657005431803304 1.60327244477216 2.39793913101487 23.730609540112 1.94453249746803 1532.01666703728 6 45.4256309065073 0 
2010-07-06/09:00:00 1.72180705692227 1.98092912426422 -3.32340247004837 -3.21387629962423 -3.5381155387389 -3.11466549859243 -2.65982541841826 0.0754789086571375 2.5 6.97034027706181 22.4512659372345 94.5769299763103 0.00238971847324295 0.782523948040022 1.94923733479031 2.77852698827009 25.7358501710699 2.2531581197795 1775.17002028367 6 41.1361650764771 0 
2010-07-06/10:00:00 1.73256397051517 1.98507996199106 -3.35537244413432 -3.23788955446223 -3.58585309933516 -3.12906416680232 -2.66790836269437 0.061711779585117 2.5 6.96338758565782 22.44167563669 94.5396891737917 0.00275660761533985 0.876559126012763 2.34144543265196 3.0373218347663 27.6877232172365 2.46301957234112 1940.5111722118 6 36.9608593267183 0 
2010-07-06/11:00:00 1.75204245197282 2.00877871326793 -3.36563477636726 -3.24753200049211 -3.59728940306402 -3.14390214593136 -2.67583958355455 0.0619655920292336 2.5 6.95653264837014 22.432132614904 94.5023596756722 0.00313105713042238 0.92919528248967 2.73863933887507 3.15668722939349 29.4099193580902 2.55981514397326 2016.77239655695 6 33.2768618130271 0 
2010-07-06/12:00:00 1.77321795343929 2.03113708436395 -3.37520853684749 -3.25789579741003 -3.60524672140516 -3.15925725820702 -2.6837252271784 0.0615796862049419 2.5 6.94972009175652 22.4225494758657 94.4649193337223 0.00346817994096026 0.934136571922639 3.08359431496566 3.12848861776845 30.7468755912137 2.53694837643144 1998.75661690762 6 30.4169416669398 0 
2010-07-06/13:00:00 1.79201837411609 2.05507892251412 -3.37769464618115 -3.26699582760148 -3.59454238702715 -3.17486564319911 -2.69144757310569 0.0717919271474867 2.5 6.94302618706729 22.4129212801263 94.4273684420495 0.00371911518661598 0.889697616437504 3.31542340181349 2.95464768867304 31.5778269695774 2.39597760213451 1887.69157887444 6 28.6394305349194 0 
2010-07-06/14:00:00 1.81024816451948 2.0662965852507 -3.38854736210639 -3.27573058776412 -3.60951865242517 -3.19031946196132 -2.69902695289504 0.0613583733886447 2.5 6.9366087155784 22.4033281118704 94.3897255429717 0.00384284559625933 0.799034678930043 3.38788168665346 2.64701141413937 31.82771509059 2.14650974638559 1691.14618125571 6 28.1048879269819 0 
2010-07-06/15:00:00 1.82489683377601 2.07502137288911 -3.39370321400255 -3.28268712262306 -3.61117752898958 -3.20514017003089 -2.70619009013823 0.0578743239497798 2.5 6.93060887249886 22.3938005031208 94.3520002892726 0.00381759823215126 0.669758751131229 3.28568642649602 2.22654469788394 31.4739679919468 1.80554563128884 1422.51466809252 6 28.8615981535135 0 
2010-07-06/16:00:00 1.83574317765003 2.0802828737254 -3.39589487416509 -3.2878027418106 -3.60762808895045 -3.21885336070808 -2.71286828688571 0.0556680517609415 2.5 6.9251756412122 22.3844010683817 94.3142118654781 0.00364733477935305 0.51308446252099 3.0302801394483 1.72190165176545 30.5485390379921 1.39632139781826 1100.10383307237 6 30.8412088869212 0 
2010-07-06/17:00:00 1.84231305457974 2.0802828737254 -3.39557879369989 -3.29088698391498 -3.60060664169089 -3.23109232837291 -2.71896648796615 0.0529609235894452 2.5 6.92042167621758 22.3751981578851 94.2763813367026 0.00336058108574245 0.342608512172082 2.67179351469378 1.16747286541482 29.135020627516 0.946725001209863 745.8854417928 6 33.8649053093098 0 
2010-07-06/18:00:00 1.84343711739943 2.0802828737254 -3.39177603420251 -3.29115970684842 -3.58882248044936 -3.24161805878424 -2.72441507450262 0.0477713512085556 2.5 6.9164195831055 22.3662718557829 94.238534369943 0.00300184554299685 0.172777387353835 2.27170327780267 0.601041744384941 27.3610934367721 0.487395692899322 383.998892245935 6 37.6595621460916 0 
2010-07-06/19:00:00 1.84557810343688 2.0802828737254 -3.39219347815965 -3.29241575547973 -3.58759760637496 -3.24963456170927 -2.72881289896574 0.021303520326259 2.5 6.91348105015459 22.3580264014201 94.200800708314 0.00261973823544709 0.0171594278783243 1.88510107976057 0.0612096335023226 25.3869932445522 0.0496360061704319 39.106154737595 6 41.8824146002324 0 
2010-07-06/20:00:00 1.84557810343688 2.0802828737254 -3.25682930742795 -3.18545077918693 -3.39661661326662 -3.24996402737783 -2.73019170112713 0.0195583429059654 2.5 6.91574650164633 22.3530929435974 94.1640096298328 0.000246238634902391 0 1.61689489700263 0 23.8158321145585 0 0 6 45.2433289346683 0 
2010-07-06/21:00:00 1.84557810343688 2.0802828737254 -3.10700605869128 -3.06439950712566 -3.19044648816931 -3.24092674690383 -2.72472522773132 0.0219874324536568 2.5 6.92151722529085 22.3524925118517 94.1285290193411 0 0 1.3886595854474 0 22.305377699284 0 0 6 48.4743838525227 0 
2010-07-06/22:00:00 1.84557810343688 2.0802828737254 -3.0739067548213 -3.03635892011809 -3.14744022181692 -3.22893667484179 -2.71979439908837 0.0191655697205492 2.5 6.92819715195865 22.3534490930452 94.0935346151206 0 0 1.18668143547262 0 20.7949232840095 0 0 6 51.7054387703771 0 
2010-07-06/23:00:00 1.84557810343688 2.0802828737254 -3.03943595257172 -3.0069351997294 -3.103085243004 -3.21517323626747 -2.71397605143753 0.0164450480977596 2.5 6.93527878787979 22.3554631256623 94.0588826745506 0 0 1.00844331130891 0 19.2844688687351 0 0 6 54.9364936882315 0 
2010-07-07/00:00:00 1.84557810343688 2.0802828737254 -2.99342532932951 -2.96799884398867 -3.0432204143471 -3.19860804399962 -2.70702062084116 0.0134004664527744 2.5 6.94322755108736 22.3590110961217 94.0247319098473 0 0 0.859960880694441 0 17.7626905676647 0 0 2.7 57.7280159585773 0 
2010-07-07/01:00:00 1.84557810343688 2.0802828737254 -2.96392361070474 -2.94211510978304 -3.00663325546801 -3.18141058160934 -2.69968159543894 0.0108186402677464 2.5 6.9512800315596 22.3632991973311 93.9908466372926 0 0 0.710690766247655 0 16.2468093700599 0 0 2.7 61.5418047635838 0 
2010-07-07/02:00:00 1.84557810343688 2.0802828737254 -2.93056404258641 -2.91303040440254 -2.96490182035103 -3.16298766876282 -2.69173956483268 0.00859389027957346 2.5 6.95967815870819 22.3685504293121 93.9573016305339 0 0 0.580882606363105 0 14.7309281724551 0 0 2.7 65.3555935685903 0 
2010-07-07/03:00:00 1.84557810343688 2.0802828737254 -2.89902352808158 -2.88526851048501 -2.92596127666909 -3.14352692986325 -2.68322665266517 0.00665367890642127 2.5 6.9683885096562 22.3747210394683 93.9240899670561 0 0 0.468478421243102 0 13.2150469748503 0 0 2.7 69.1693823735969 0 
2010-07-07/04:00:00 1.84557810343688 2.0802828737254 -2.87697716574164 -2.86506732904186 -2.90030132252008 -3.12357216157513 -2.67497423162061 0.0218828265304018 2.5 6.9764852424429 22.3816201605369 93.8911584340097 0.000798511958534142 0.0612495055029843 0.428675687772178 0.275149850716897 12.6196814792948 0.223095079565255 175.790182402462 2.7 70.6672558648867 0 
2010-07-07/05:00:00 1.84557810343688 2.0802828737254 -3.01044140098627 -2.96868593119588 -3.09221507684191 -3.11109609387309 -2.66961899560029 0.0350802644309177 2.5 6.98108581564805 22.3854414563065 93.8573396779615 0.00082081858200213 0.19084215923244 0.495492765286621 0.838091560789119 13.6001637836151 0.679535543813888 535.447386059715 2.7 68.2004712371519 0 
2010-07-07/06:00:00 1.84557810343688 2.0802828737254 -3.14776364656346 -3.07677920567771 -3.28677917410505 -3.10768914221475 -2.66912138028905 0.042772690085707 2.5 6.98143497279215 22.385312206909 93.8223386094565 0.000971684066153597 0.335002151339447 0.640454010089596 1.41302038921771 15.4533691352799 1.14569531961768 902.763026444647 2.7 63.5380123091533 0 
2010-07-07/07:00:00 1.84557810343688 2.0802828737254 -3.24508669059007 -3.15446005069514 -3.42256938955688 -3.11131680725824 -2.6720983100021 0.0514449971343405 2.5 6.97851253102698 22.3820848957171 93.7863834602984 0.0012323073543567 0.488973079879797 0.886584532965336 1.96075588646007 18.0125370062417 1.58980638862105 1252.70514968282 2.7 57.0994300562511 0 
2010-07-07/08:00:00 1.84557810343688 2.0802828737254 -3.31534720665816 -3.211786576381 -3.51815975916043 -3.12037763081464 -2.67778147545899 0.0564854062711816 2.5 6.97316567346033 22.3765138439349 93.7496734207616 0.00161515181660851 0.642598557461079 1.26117995696205 2.44397078355485 21.0473808903984 1.98160331539966 1561.42577838226 2.7 49.4640997621438 0 
