Time PLC_Trunk PLC_Leaf Psi_LApo Psi_TApo Psi_LSym Psi_TSym Psi_AllSoil transpiration_mm LAI SWS1 SWS2 SWS3 SoilEvaporation_mm ETP VPD RG Tair Rn PAR WS RH PPT 
2010-07-08/21:00:00 0.226817504021213 0.402185824289214 -0.708941940441829 -0.666250759020666 -0.793980907470623 -0.948793759792221 -0.531401538703605 0.021378008593947 2.5 8.9109636499441 43.0941635363909 99.9612030209749 0 0 0.785147573459631 0 23.1233513838748 0 0 1.74 72.2771786279855 0 
2010-07-08/22:00:00 0.226817504021213 0.402185824289214 -0.687732943235154 -0.650208742652342 -0.762479510334865 -0.929332219422061 -0.526506733421052 0.0189976376960939 2.5 8.94060900705651 43.0401643247929 99.9539482340385 0 0 0.705780664501084 0 22.7039771359807 0 0 1.74 74.4386883400936 0 
2010-07-08/23:00:00 0.226817504021213 0.402185824289214 -0.66862120940359 -0.635515456182378 -0.734566422519292 -0.910036240890028 -0.521628584491593 0.0167200223076663 2.5 8.97057945257861 42.9881364138062 99.9468723030802 0 0 0.629848229478128 0 22.2846028880866 0 0 1.74 76.6001980522017 0 
2010-07-09/00:00:00 0.226817504021213 0.402185824289214 -0.629084336550117 -0.607763369090748 -0.671554771633518 -0.88962065592964 -0.516554982903898 0.0110081586023212 2.5 9.00229481992403 42.9396735740499 99.9401284510681 0 0 0.429013387004791 0 21.8662922705314 0 0 1.82 83.6500049602449 0 
2010-07-09/01:00:00 0.226817504021213 0.402185824289214 -0.61196920909478 -0.594255215063692 -0.64725471077676 -0.869633187582087 -0.511504373239765 0.00865544648989282 2.5 9.03412632390869 42.8929797072015 99.9335450223444 0 0 0.349748529916284 0 21.4453985507246 0 0 1.82 86.3234142202898 0 
2010-07-09/02:00:00 0.226817504021213 0.402185824289214 -0.593036488496931 -0.579626142191254 -0.619749312051199 -0.849877319264665 -0.506498597098172 0.00643168779111528 2.5 9.0662322644135 42.8481952277267 99.9271357782445 0 0 0.274210979295637 0 21.0245048309179 0 0 1.82 88.9968234803346 0 
2010-07-09/03:00:00 0.226817504021213 0.402185824289214 -0.57481175358077 -0.565475568974688 -0.593409025138797 -0.830362194519713 -0.501535047812013 0.00433303866293308 2.5 9.09860161797289 42.80528556736 99.9208977370627 0 0 0.202279361553863 0 20.6036111111111 0 0 1.82 91.6702327403794 0 
2010-07-09/04:00:00 0.226817504021213 0.402185824289214 -0.562515683562754 -0.55515641728452 -0.577175020248624 -0.811283237853376 -0.496732390778814 0.0120977313994896 2.5 9.13045548586102 42.7639771218503 99.9148049868067 0.0005702800384462 0.0547424840324144 0.177715973431549 0.211911161637714 20.4549722474287 0.170467962700552 135.387686601873 1.82 92.6143487864768 0 
2010-07-09/05:00:00 0.226817504021213 0.402185824289214 -0.608911150812024 -0.582301689083581 -0.661916035330493 -0.794898992364346 -0.492444580276121 0.0276833441076299 2.5 9.15906510847179 42.7205528797123 99.9085012262815 0.00061523555489057 0.163672499964503 0.230308829004646 0.630281660793332 20.7700977048248 0.507018270357298 402.679949951296 1.82 90.6127524778757 0 
2010-07-09/06:00:00 0.226817504021213 0.402185824289214 -0.701272480067094 -0.63913535534097 -0.825046916177432 -0.78335332587025 -0.489237493812012 0.041114072991316 2.5 9.18101796311872 42.6712018346841 99.9016203440734 0.000846223187393577 0.277390672607156 0.334110775285108 1.05800588013784 21.3599236674388 0.85109300292847 675.948201199178 1.82 86.8663288177862 0 
2010-07-09/07:00:00 0.226817504021213 0.402185824289214 -0.79207462716753 -0.69560822264204 -0.984231487918668 -0.776693913021587 -0.487215627646562 0.0589235400291683 2.5 9.1959849648517 42.6154235747746 99.894113068759 0.00121911325985753 0.389285140638218 0.488962046370991 1.46593512097061 22.1718427878966 1.17924403599972 936.569660620114 1.82 81.7092262218248 0 
2010-07-09/08:00:00 0.226817504021213 0.402185824289214 -0.902379174696283 -0.765124161148029 -1.17578516152225 -0.775495773623966 -0.486493428949584 0.0797453641694027 2.5 9.20284898685786 42.5518133824431 99.8858432861667 0.00171905523663397 0.492071024098489 0.691422239755926 1.82626967966383 23.1334389402271 1.46910841896247 1166.78340645189 1.82 75.6014134009441 0 
2010-07-09/09:00:00 0.226817504021213 0.402185824289214 -1.02648149399848 -0.844153519403476 -1.38967084882622 -0.780226728194868 -0.487225931733027 0.102048434653814 2.5 9.200642093814 42.4790563016527 99.8766831621865 0.00231658048879844 0.578213593678606 0.931804294837248 2.11445335152357 24.1589461086465 1.70093237314135 1350.90075236228 1.82 69.0876541518076 0 
2010-07-09/10:00:00 0.226817504021213 0.402185824289214 -1.15482144229767 -0.926681973659089 -1.60926529055686 -0.790926893824453 -0.489490705281013 0.123640035941905 2.5 9.18904564630404 42.3964739233038 99.8665656260867 0.00296455057561766 0.640662089257704 1.19185644317587 2.31084689555862 25.1568979704371 1.85891747916626 1476.37440549579 1.82 62.7489191628065 0 
2010-07-09/11:00:00 0.226817504021213 0.402185824289214 -1.27344571671814 -1.00384196867897 -1.81048459686524 -0.807018192558285 -0.493240654228515 0.14242321897284 2.5 9.16869888514359 42.3043730512357 99.8555179434971 0.00359924589626978 0.673732669706135 1.44455769976161 2.40206641629868 26.0382858966413 1.93229731314434 1534.65354374638 1.82 57.1505684801503 0 
2010-07-09/12:00:00 0.226817504021213 0.402185824289214 -1.36962720897354 -1.06746088813965 -1.97152931057911 -0.827327574361606 -0.49828785099962 0.156050853915706 2.5 9.14118194005097 42.2040521844588 99.8436625410327 0.00414740040216955 0.673924960922255 1.65721208678071 2.38189545415268 26.7244977478413 1.91607116065589 1521.7665401531 1.82 52.7919263075067 0 
2010-07-09/13:00:00 0.226817504021213 0.402185824289214 -1.43084420337051 -1.10940682608748 -2.07113340691207 -0.850104329734935 -0.504289085978432 0.162468495370329 2.5 9.10900042032621 42.0978296918501 99.8312199216637 0.0045385703126934 0.640488655547668 1.79785846280781 2.2517086268568 27.1543293934689 1.81134480717802 1438.59162271407 1.82 50.0617456286196 0 
2010-07-09/14:00:00 0.226817504021213 0.402185824289214 -1.44795149478197 -1.12360283830861 -2.0940398391375 -0.873165807229624 -0.510750633665417 0.160471296313021 2.5 9.07537341953335 41.9888752573502 99.8184927265793 0.0047199095015796 0.575636813057309 1.8432895765486 2.02037795154734 27.2894435880871 1.62525518063176 1290.79702459969 1.82 49.2035348213365 0 
2010-07-09/15:00:00 0.226817504021213 0.402185824289214 -1.41783223270567 -1.10773860959496 -2.03552517371549 -0.894181675674802 -0.51707492936911 0.15004082531307 2.5 9.04381065668271 41.8808132521457 99.8058278892668 0.00466823671916481 0.484383870572302 1.78567332842601 1.70366823145463 27.1177893203433 1.37048398153859 1088.45470342935 1.82 50.2938388275906 0 
2010-07-09/16:00:00 0.226817504021213 0.402185824289214 -1.34423034603015 -1.06385068845064 -1.9027343666303 -0.911018227712316 -0.522643464481013 0.132369660472044 2.5 9.01759856421457 41.7772080340953 99.793567379932 0.0043948121564023 0.374043737789259 1.63491499538918 1.32316271061542 26.6546766583998 1.0643934460874 845.353954004296 1.82 53.2354120101327 0 
2010-07-09/17:00:00 0.226817504021213 0.402185824289214 -1.23686453346443 -0.997820418429339 -1.71302996031355 -0.922053059569917 -0.526916572143753 0.109438430136566 2.5 8.99933006483582 41.6810608707371 99.7819999497216 0.00394126037495444 0.25345862552376 1.41567996165612 0.904792211459801 25.9414112249731 0.727843138430653 578.061690654873 1.82 57.765891617831 0 
2010-07-09/18:00:00 0.226817504021213 0.402185824289214 -1.10900795216761 -0.917885947841735 -1.48971462944237 -0.926375046702298 -0.529520207517779 0.082743821468831 2.5 8.99060202837327 41.5944494617719 99.7713264365794 0.00336873244009998 0.132057416173285 1.16043403910898 0.47706799211529 25.0416100949372 0.383768405859482 304.793439406991 1.82 63.4811982618478 0 
2010-07-09/19:00:00 0.226817504021213 0.402185824289214 -0.97274485934516 -0.8316440820095 -1.25381143919986 -0.923754628386714 -0.530275767327894 0.0421292406757537 2.5 8.99204810540354 41.5185098857555 99.7616578355237 0.00274466910460117 0.0188735794311139 0.901474115816792 0.0691387512825204 24.0355277053904 0.0556173727882291 44.1719799860547 1.82 69.8715762836849 0 
2010-07-09/20:00:00 0.226817504021213 0.402185824289214 -0.809177812898628 -0.726948918069998 -0.97297417654665 -0.912953069386991 -0.528800528143173 0.0200163505039148 2.5 9.00762091178106 41.4564478186227 99.7533040792021 0.00055042841848945 0 0.764867231425882 0 23.4588164251208 0 0 1.82 73.5346988357465 0 
2010-07-09/21:00:00 0.226817504021213 0.402185824289214 -0.677678601892954 -0.641494913344381 -0.749754927601788 -0.896111491033898 -0.524907226259713 0.0178551934057566 2.5 9.03294608542435 41.4058544962332 99.7460370701175 0 0 0.658056485137532 0 22.9817632850242 0 0 1.82 76.5648183700871 0 
2010-07-09/22:00:00 0.226817504021213 0.402185824289214 -0.654142791976621 -0.624337663530569 -0.713513304826285 -0.87834592833782 -0.520810365620548 0.0148180271639836 2.5 9.0601350165818 41.3587201644378 99.7390906937652 0 0 0.556637460263119 0 22.5047101449275 0 0 1.82 79.5949379044277 0 
2010-07-09/23:00:00 0.226817504021213 0.402185824289214 -0.632725893168498 -0.608503987982941 -0.680974869363818 -0.860492664290711 -0.516655928321137 0.0119437786149287 2.5 9.08797432549144 41.3137050584703 99.7323370272381 0 0 0.460416964174347 0 22.0276570048309 0 0 1.82 82.6250574387684 0 
2010-07-10/00:00:00 0.226817504021213 0.402185824289214 -0.632627144675552 -0.606245326336692 -0.68517857347652 -0.843478764460567 -0.512586883005743 0.0137731843843339 2.5 9.11544387275315 41.2696513879336 99.7256654105398 0 0 0.524447583027259 0 21.5518181818182 0 0 1.91 79.6251257711873 0 
2010-07-10/01:00:00 0.226817504021213 0.402185824289214 -0.613552150364372 -0.592027786760249 -0.656427741653726 -0.826883344105539 -0.508624025055844 0.0104511558968969 2.5 9.14286818571322 41.2268885422347 99.7191075854836 0 0 0.412377638768084 0 21.0730303030303 0 0 1.91 83.5019011998287 0 
2010-07-10/02:00:00 0.226817504021213 0.402185824289214 -0.591225528076926 -0.575727631012053 -0.622096661477204 -0.810091520635998 -0.504607851362317 0.00733864514425645 2.5 9.17099625441224 41.1862371731488 99.7127425884044 0 0 0.30631820788232 0 20.5942424242424 0 0 1.91 87.37867662847 0 
2010-07-10/03:00:00 0.226817504021213 0.402185824289214 -0.569852603002804 -0.560009857130649 -0.58945892245233 -0.793145268839248 -0.500538983138432 0.00442875200393835 2.5 9.19979904550587 41.147667687798 99.7065680322375 0 0 0.206046092888733 0 20.1154545454545 0 0 1.91 91.2554520571114 0 
2010-07-10/04:00:00 0.226817504021213 0.402185824289214 -0.556715397196347 -0.549540789381074 -0.571006902296193 -0.776349022146928 -0.496549705300317 0.0129415689953522 2.5 9.22836998554082 41.1108094848887 99.7005488089687 0.000589685056338885 0.0669651535243227 0.173277653959704 0.25994317074848 19.9528893247894 0.210306375055051 166.074803533751 1.91 92.5717528260903 0 
2010-07-10/05:00:00 0.226817504021213 0.402185824289214 -0.614563048456386 -0.584309817385026 -0.674826162230308 -0.76244482747368 -0.493071527720616 0.0311899943806762 2.5 9.25331888870104 41.0712375599698 99.6942606454988 0.000654957103185051 0.198094123841424 0.246837383912331 0.764267965440492 20.3135124489863 0.618329094469696 488.282311253648 1.91 89.6517648129732 0 
2010-07-10/06:00:00 0.226817504021213 0.402185824289214 -0.73030869384312 -0.656389082594724 -0.877553328051698 -0.754161957528827 -0.490799445290333 0.0492011420039555 2.5 9.27030126326317 41.0241970367873 99.6872464831138 0.000987902953778115 0.335493143817417 0.39249139132186 1.28004723959212 20.9852581081158 1.03561903197035 817.807958628297 1.91 84.2125981569531 0 
2010-07-10/07:00:00 0.226817504021213 0.402185824289214 -0.854596679373138 -0.734648307812106 -1.09352859196273 -0.752014350099176 -0.489963177707824 0.0735006890769965 2.5 9.27822375028463 40.968371768671 99.6793781323103 0.00152779220743195 0.471363991694711 0.61196382656706 1.77213148803548 21.9084387524569 1.43373856792056 1132.195117356 1.91 76.7375466848071 0 
2010-07-10/08:00:00 0.226817504021213 0.402185824289214 -1.00845553041468 -0.832530391944738 -1.35889071563338 -0.757008821652614 -0.49079820807079 0.102391390607987 2.5 9.27524403312151 40.9015521523034 99.6704413498698 0.00225539345612803 0.596891233617158 0.902673115994574 2.20698598244682 23.0010257304485 1.78555651386897 1410.0188221188 1.91 67.8908015235583 0 
2010-07-10/09:00:00 0.226817504021213 0.402185824289214 -1.1844848105928 -0.945498098509406 -1.66053589366262 -0.769969175474633 -0.493580198793687 0.133936518995417 2.5 9.25978288441384 40.8216993199507 99.6602376662967 0.00312916665635465 0.702756546696317 1.25273062016566 2.55497610766305 24.1659378943569 2.06709705820584 1632.34584656251 1.91 58.4584348040854 0 
2010-07-10/10:00:00 0.226817504021213 0.402185824289214 -1.36971027866408 -1.0654350079368 -1.97581331638981 -0.79114130195329 -0.498498166939451 0.165500758815569 2.5 9.23115010305786 40.7276160344857 99.6486488094696 0.00407935642216423 0.780099216643668 1.63668396957355 2.79238691173155 25.2996676862862 2.25917367810236 1784.02497138405 1.91 49.2785537026732 0 
2010-07-10/11:00:00 0.226817504021213 0.402185824289214 -1.54639192166714 -1.18112271728732 -2.27399220878337 -0.819974978174387 -0.505599204645226 0.19375868772798 2.5 9.18990495992775 40.6193408317073 99.6356747141149 0.00500904042717873 0.821688432100954 2.0144779468785 2.90303924069496 26.3014782389321 2.3486966693342 1854.71951488845 1.91 41.1668309404268 0 
2010-07-10/12:00:00 0.226817504021213 0.402185824289214 -1.68541678625377 -1.27399430477482 -2.50495238364089 -0.854746108856702 -0.514683909410085 0.213032099812989 2.5 9.13845224802543 40.4988405606214 99.621500273319 0.00580534730963942 0.823003233398906 2.33584245790043 2.87939232119604 27.0823542883189 2.32956518799265 1839.61176076414 1.91 34.8440286824808 0 
2010-07-10/13:00:00 0.226817504021213 0.402185824289214 -1.77529468587748 -1.33649356157473 -2.64936734278953 -0.892953429170025 -0.525298832773495 0.222310696157637 2.5 9.08045848499472 40.3694486439072 99.6064419550281 0.00636086695694064 0.78297299117048 2.55044339132213 2.72305765172026 27.5729115706404 2.20308301291488 1739.73127748794 1.91 30.8719556566145 0 
2010-07-10/14:00:00 0.226817504021213 0.402185824289214 -1.80569177886159 -1.36166331998862 -2.6901770576334 -0.931485180901325 -0.536752965971922 0.220807370270829 2.5 9.02058704309426 40.2356782241425 99.5909302350616 0.0065975734266297 0.704251759777052 2.62110965711358 2.44468918163714 27.7295619185872 1.97786969531075 1561.88475493484 1.91 29.6035479823313 0 
2010-07-10/15:00:00 0.226817504021213 0.402185824289214 -1.77972568811447 -1.35102213003123 -2.63368443438121 -0.967392604708308 -0.54825722887337 0.209121646226782 2.5 8.96331685940952 40.1020249983076 99.5753950415793 0.00648589391111869 0.593011398012658 2.53500938335926 2.06325726215719 27.5383862612955 1.66927315059238 1318.19213971153 1.91 31.1515092478067 0 
2010-07-10/16:00:00 0.226817504021213 0.402185824289214 -1.69525343406824 -1.30273568834203 -2.47713162394611 -0.997903498996626 -0.558961500781308 0.186970862099569 2.5 8.91290819792277 39.9730172969888 99.5602706087959 0.00604975142466716 0.458307356587867 2.3077386494409 1.60475584824692 27.0163713948762 1.29832372330242 1025.26068082442 1.91 35.3782963014873 0 
2010-07-10/17:00:00 0.226817504021213 0.402185824289214 -1.54518393020144 -1.21197395944199 -2.20892362498487 -1.02041507727178 -0.568377766279745 0.154744299620353 2.5 8.87354491473287 39.8534117276683 99.5460132767297 0.00535884180928401 0.311106334347623 1.97836661424113 1.10043105355491 26.2099006310352 0.890301003887776 703.053173104523 1.91 41.9083405647038 0 
2010-07-10/18:00:00 0.226817504021213 0.402185824289214 -1.3696163989685 -1.10327269647141 -1.90016141049613 -1.03289853780407 -0.574346841387775 0.117470270443547 2.5 8.84824625010939 39.747163037537 99.5330070600237 0.00451033743240201 0.163093683625748 1.59780050635412 0.584651779403279 25.1906324362785 0.473011066387126 373.527525729873 1.91 50.1614189480424 0 
2010-07-10/19:00:00 0.226817504021213 0.402185824289214 -1.18052298066882 -0.984618246196316 -1.57075664722511 -1.03528650118846 -0.577890809262401 0.0626106009157987 2.5 8.83756542429424 39.655588959179 99.5213808056997 0.00360569871775466 0.0254191030705146 1.21566110924808 0.0925675309599209 24.0491332626948 0.074891530436912 59.1403670021717 1.91 59.4042092191054 0 
2010-07-10/20:00:00 0.226817504021213 0.402185824289214 -0.973639168369298 -0.852982286020717 -1.21398240318289 -1.02660683630412 -0.578115595686759 0.0268266622442494 2.5 8.84560511941014 39.5819319569163 99.5114497305723 0.000713335519314005 0 1.02043435001262 0 23.4091818181818 0 0 1.91 64.5859361289269 0 
2010-07-10/21:00:00 0.226817504021213 0.402185824289214 -0.772203671292153 -0.723066807617464 -0.870082155564685 -1.00842307978621 -0.574477289608335 0.0242039371666506 2.5 8.86847016479931 39.5252729137717 99.5031304173681 0 0 0.874846994725945 0 22.9019090909091 0 0 1.91 68.693355159019 0 
2010-07-10/22:00:00 0.226817504021213 0.402185824289214 -0.741737978770922 -0.701368084170028 -0.822153043935591 -0.988607892026802 -0.570341607011879 0.0200779309141975 2.5 8.89425298419372 39.4733722424511 99.4952523726999 0 0 0.737032031056628 0 22.3946363636364 0 0 1.91 72.8007741891112 0 
2010-07-10/23:00:00 0.226817504021213 0.402185824289214 -0.714395694698748 -0.681593281461711 -0.779736667812557 -0.968485829284734 -0.566056263449737 0.0161837711616785 2.5 8.92105378644315 39.42413434221 99.4876154694984 0 0 0.606693914345612 0 21.8873636363636 0 0 1.91 76.9081932192034 0 
2010-07-11/00:00:00 0.226817504021213 0.402185824289214 -0.684853736554855 -0.660324889032601 -0.733714128488494 -0.947673471726847 -0.561552787992736 0.0127218679328562 2.5 8.94932166841408 39.3780851330541 99.4802708927155 0 0 0.491678436833665 0 21.376295620438 0 0 1.88 80.6918277370491 0 
2010-07-11/01:00:00 0.226817504021213 0.402185824289214 -0.666783859118741 -0.646367632966999 -0.707452089050403 -0.927367633557021 -0.55706948881555 0.00999803002506123 2.5 8.97771063099818 39.3337327237518 99.4730762176095 0 0 0.400215947171131 0 20.8671715328467 0 0 1.88 83.7845896212913 0 
2010-07-11/02:00:00 0.226817504021213 0.402185824289214 -0.646501209310349 -0.631018358842933 -0.677342370549929 -0.907240909832776 -0.552575062622937 0.00745500206730076 2.5 9.00654486548249 39.2914143966672 99.4660642481365 0 0 0.313877891731392 0 20.3580474452555 0 0 1.88 86.8773515055336 0 
2010-07-11/03:00:00 0.226817504021213 0.402185824289214 -0.627133185258377 -0.61626033761565 -0.648791422406004 -0.88731347899218 -0.548070478575778 0.00508686133114254 2.5 9.03579572385323 39.2510864148953 99.4592313146389 0 0 0.232463117769356 0 19.8489233576642 0 0 1.88 89.9701133897758 0 
2010-07-11/04:00:00 0.226817504021213 0.402185824289214 -0.615066747689453 -0.606199682686943 -0.63272955351946 -0.867834035781859 -0.543706701876856 0.0157027002030357 2.5 9.0645280630079 39.2124117347355 99.4525455852759 0.000665456947558496 0.0709641618870284 0.209796691066792 0.276326840918118 19.701611498222 0.223830271970358 176.542148364353 1.88 90.8649846305674 0 
2010-07-11/05:00:00 0.226817504021213 0.402185824289214 -0.680846782849326 -0.645836946245807 -0.750584846901414 -0.85178058559242 -0.540004288714135 0.0339492762755387 2.5 9.08904381283883 39.1704989962175 99.4455378268405 0.000741648859345293 0.205559801744146 0.282390467574587 0.794110691204613 20.164701068051 0.643245554417813 507.348497158503 1.88 88.0518673464626 0 
2010-07-11/06:00:00 0.226817504021213 0.402185824289214 -0.797631379549584 -0.718514636739846 -0.955228472627502 -0.8415990590345 -0.537681745480403 0.0520501620271427 2.5 9.10545699987258 39.1210082122334 99.437790199293 0.00105561379957008 0.347482630385271 0.426958855165709 1.3234708960947 21.0190727250356 1.07203791580099 845.550850282725 1.88 82.8618396889609 0 
2010-07-11/07:00:00 0.226817504021213 0.402185824289214 -0.923761762837953 -0.797949337382515 -1.17437461443187 -0.837763193623813 -0.536963644901084 0.0768465819003045 2.5 9.11276616242803 39.0626761282132 99.4291790175258 0.00156743151073951 0.489024657075548 0.648834200297179 1.82833243243422 22.1890980263266 1.4809858653045 1168.10127627742 1.88 75.754319648901 0 
2010-07-11/08:00:00 0.226817504021213 0.402185824289214 -1.08263330632778 -0.89911841107331 -1.44818695527202 -0.841396659131928 -0.538134300570572 0.106795695018942 2.5 9.10899899231196 38.9930970851195 99.4194705062556 0.00226592469352412 0.621007103216809 0.949776650232702 2.27428982084478 23.5712070665936 1.84222027598813 1453.01849665083 1.88 67.3584604393552 0 
2010-07-11/09:00:00 0.226817504021213 0.402185824289214 -1.26784434258702 -1.01815209686331 -1.76522038067581 -0.853501834105659 -0.541542972579718 0.140088139834743 2.5 9.09235843749492 38.9099313610573 99.4084363812916 0.00311783605869233 0.733349018115288 1.32145502992279 2.63095180228561 25.0430564210416 2.13112361973187 1680.88587368247 1.88 58.4174582480818 0 
2010-07-11/10:00:00 0.226817504021213 0.402185824289214 -1.46644114657458 -1.14698387277068 -2.10278607074837 -0.874516116740384 -0.547453370020646 0.174022818249587 2.5 9.06191476162343 38.8116451456771 99.3959249141703 0.00405903686463896 0.816240610051193 1.73915555942654 2.87401245213333 26.4743589085878 2.32800761109494 1836.1746221963 1.88 49.7227649774349 0 
2010-07-11/11:00:00 0.226817504021213 0.402185824289214 -1.65345187790087 -1.26983564842841 -2.41759863693768 -0.903953685954183 -0.555961052857498 0.203275337721162 2.5 9.01816951711004 38.6981269923864 99.3819203273803 0.00499299872319745 0.861576119779819 2.15902183721855 2.98690758877753 27.738416531359 2.41945493143213 1908.30207060787 1.88 42.0440294187051 0 
2010-07-11/12:00:00 0.226817504021213 0.402185824289214 -1.80321917083196 -1.37029136465451 -2.66559243488489 -0.939922524245047 -0.566806071451447 0.223741885824585 2.5 8.9638023409956 38.5715648761088 99.3666274728712 0.00580149027435309 0.864234381705878 2.52229425475469 2.96194359522394 28.7233357019448 2.39923359698629 1892.35285250418 1.88 36.0609684241667 0 
2010-07-11/13:00:00 0.226817504021213 0.402185824289214 -1.88991091333829 -1.43161970719998 -2.80280696122088 -0.979423273121527 -0.579385436805992 0.231800731900123 2.5 8.90322061910413 38.4360544558704 99.3504349619917 0.00636844148616977 0.822912640974678 2.76773467558911 2.80082172637828 29.341931993527 2.26872165828257 1789.41388074168 1.88 32.3031987979237 0 
2010-07-11/14:00:00 0.226817504021213 0.402185824289214 -1.91825375691815 -1.4563141592639 -2.8384172411283 -1.01911439195823 -0.592829123211974 0.229758239106114 2.5 8.84138837606701 38.2964334859472 99.3338039279655 0.00660847407059569 0.740401994774084 2.84902853938727 2.51452217133591 29.5394476506227 2.03681328826247 1606.50027613128 1.88 31.1033559488122 0 
2010-07-11/15:00:00 0.226817504021213 0.402185824289214 -1.89535909415697 -1.44840225563565 -2.78567757709318 -1.05619641170811 -0.606293614134045 0.218494134731228 2.5 8.78247225641022 38.1568663714955 99.3171323223369 0.00648859956419516 0.623330195321258 2.75001010967328 2.12255577164059 29.2983987112321 1.71931265909614 1356.07729854815 1.88 32.5676492127814 0 
2010-07-11/16:00:00 0.226817504021213 0.402185824289214 -1.81582586529474 -1.40395056537356 -2.63626345689095 -1.08799629034073 -0.618878495354472 0.196785888931179 2.5 8.73045563891214 38.0216149171086 99.3008288229097 0.00603455432830092 0.4814559473475 2.49031625522209 1.65163438967644 28.6401226761811 1.33785691396667 1055.21086007106 1.88 36.5664602691351 0 
2010-07-11/17:00:00 0.226817504021213 0.402185824289214 -1.66673616181848 -1.31438300814037 -2.36860824010036 -1.1117594119162 -0.630048557431256 0.163716220076126 2.5 8.68960369869997 37.8956172713852 99.2853671888857 0.00532308802903808 0.326608845769478 2.11854019582054 1.13385053938994 27.6228897269404 0.918441631519219 724.404511276908 1.88 42.7458168729281 0 
2010-07-11/18:00:00 0.226817504021213 0.402185824289214 -1.4705582554845 -1.19295633854579 -2.02352913799475 -1.12495545341795 -0.637486179676449 0.123267755408141 2.5 8.66356508578578 37.7836954608762 99.2712149138286 0.00446066391975576 0.171380142340043 1.69642016905208 0.604490334499855 26.3367446857335 0.489649270136044 386.202158152685 1.88 50.5587262559258 0 
2010-07-11/19:00:00 0.226817504021213 0.402185824289214 -1.27414951240109 -1.06951934396025 -1.68176386196304 -1.12715824011129 -0.641321701415066 0.0668085862448748 2.5 8.65317108852143 37.6877431688312 99.2585597037615 0.00355611113463482 0.0277149001560847 1.2816584348364 0.0996287981603336 24.8955363043884 0.0807013206325309 63.6517321579909 1.88 59.3135945831406 0 
2010-07-11/20:00:00 0.226817504021213 0.402185824289214 -1.06662877255812 -0.937256779640012 -1.32433212662802 -1.11807821364187 -0.641695427475226 0.0283466706232908 2.5 8.66146373370974 37.6100505002329 99.2476257624287 0.000741340156038692 0 1.07935198802487 0 24.1097506082725 0 0 1.88 64.0869850185213 0 
2010-07-11/21:00:00 0.226817504021213 0.402185824289214 -0.849854544546715 -0.797149976593132 -0.954839739772195 -1.09882881052129 -0.637609667825447 0.0260300053229441 2.5 8.68528956144586 37.5505461559139 99.2384124604631 0 0 0.935075824572038 0 23.5081690997567 0 0 1.88 67.7413954169867 0 
2010-07-11/22:00:00 0.226817504021213 0.402185824289214 -0.818653318866294 -0.77470679610336 -0.906192870971174 -1.07787927903931 -0.632922840857291 0.0219448788811264 2.5 8.71201609168426 37.4961064566468 99.2296649892631 0 0 0.799554962822785 0 22.9065875912409 0 0 1.88 71.3958058154522 0 
2010-07-11/23:00:00 0.226817504021213 0.402185824289214 -0.790858900513198 -0.754380069783789 -0.863523136551047 -1.05666797681297 -0.628097620786244 0.0181095961699879 2.5 8.7396121487176 37.4444533716385 99.2211658768995 0 0 0.672402890230078 0 22.3050060827251 0 0 1.88 75.0502162139176 0 
2010-07-12/00:00:00 0.226817504021213 0.402185824289214 -0.763796670410436 -0.734444162076454 -0.822265583806957 -1.03498995166419 -0.6230872939216 0.0152522658615068 2.5 8.76835037010414 37.3959013694426 99.2129462449701 0 0 0.587033958747744 0 21.7049450549451 0 0 1.72 77.4061838719556 0 
2010-07-12/01:00:00 0.226817504021213 0.402185824289214 -0.740865873474584 -0.717173026835802 -0.788060988163386 -1.01371979428927 -0.618114251557978 0.0114678737606763 2.5 8.79720703928094 37.3492996684674 99.204896496149 0 0 0.458142129417156 0 21.10115995116 0 0 1.72 81.7026216286937 0 
2010-07-12/02:00:00 0.226817504021213 0.402185824289214 -0.714790648313136 -0.697887072726352 -0.748461831871342 -0.992339784341107 -0.613075162177881 0.00797353416213206 2.5 8.82674943973745 37.3052619525136 99.1970762385625 0 0 0.337777745748143 0 20.4973748473749 0 0 1.72 85.9990593854318 0 
2010-07-12/03:00:00 0.226817504021213 0.402185824289214 -0.690101589279079 -0.679466470257302 -0.711286281397265 -0.970909242922396 -0.607975289999314 0.00475990239581177 2.5 8.85692600963129 37.2637231260788 99.1894800794251 0 0 0.225545294999782 0 19.8935897435897 0 0 1.72 90.29549714217 0 
2010-07-12/04:00:00 0.226817504021213 0.402185824289214 -0.675014295591863 -0.667195257173692 -0.690589478277562 -0.949784518793799 -0.602989946834503 0.0135984109033942 2.5 8.88676912077233 37.2242343176024 99.1820657380661 0.000600277112438113 0.0679506821409073 0.191754494896647 0.265027971763799 19.7030525980008 0.214320021536159 169.323426404649 1.72 91.6513288465915 0 
2010-07-12/05:00:00 0.226817504021213 0.402185824289214 -0.731547465306896 -0.700722800264646 -0.792948850564558 -0.931799565030354 -0.598673433518071 0.0309681716207606 2.5 8.91286597354039 37.1822352749288 99.1743955923923 0.00065673563897857 0.194517319917165 0.263108741773968 0.753527016366656 20.1004701743711 0.609354270422857 481.420038234253 1.72 88.823369247051 0 
