Time k_SoilToStem1 k_SoilToStem2 k_SoilToStem3 k_RSApo1 k_RSApo2 k_RSApo3 k_SLApo k_LSym k_SSym k_Plant C_LSym C_SSym C_LApo C_SApo PLC_Stem PLC_Leaf F_L_Cav F_S_Cav Delta_Q_LApo_mmol_diag Psi_LApo Psi_SApo Psi_LSym Psi_SSym Psi_SApo_cav Psi_LApo_cav Psi_AllSoil Q_LApo_L Q_SApo_L Q_LSym_L Q_SSym_L gmin_S gmin gs_bound gs_lim gcanopy_bound gcanopy_lim gBL gCrown regulFact Eprime Emin Emin_S Elim Ebound transpiration_mm Emin_mm Emin_S_mm fluxSoilToStem1_mm fluxSoilToStem2_mm fluxSoilToStem3_mm leafTemperature leafVPD LAI LAIpheno canopyStorageCapacity pptSoil interceptedWaterAmount evaporationIntercepted ETPr LAIdead DFMC LFMCSymp LFMCApo LFMC FMCCanopy PsiSoil1 PsiSoil2 PsiSoil3 REW1 REW2 REW3 SWS1 SWS2 SWS3 kSoil1 kSoil2 kSoil3 Drainage_mm soilEvaporation_mm ETP VPD RG Tair Rn PAR WS RH PPT 
1990-01-16/08:00:00 0.980879548145728 0.358991704171323 0.207230821851599 0.980883409414958 0.358991875314543 0.207230938958309 3.08952713072939 1.55 0.26 0.619117054161462 315.729180450647 5437.27458137406 1e-05 2e-05 0.186695245947758 0.337834492600464 0 0 0 -0.432302885001805 -0.393441972672237 -0.509762138617734 -0.409941733696764 -1.03228054603377 -1.42867647209517 -0.313064741794176 0.164442573087209 15.9302034387467 0.477484685699438 8.25650636570306 1 3.96644403142625 226.213275098943 226.213275098943 36.7568856168218 36.7568856168218 1776.33240132583 45 1 0 0.0210659513609909 0.00220057109861986 0.212860360480625 0.212860360480625 0.0918061320871637 0.00819044188915328 0.0008555820431434 -0.00175383125433601 0.0263651001255444 0.0141087469143714 19.4498120858583 0.574258562596236 6 6 9 0 0 0 0.299778329192829 0 49.5183112537999 96.4615526665532 99.6621655073995 97.2617058767648 97.2617058767648 -0.382010736638789 -0.188646244227356 -0.202442948056566 0.463823435401226 0.727453564833226 0.702801484830414 60.5511120628328 76.2107417510936 38.5057254358107 249143.081749847 752575.389281456 366481.448612439 0 0.00150880061504138 0.399431166579995 0.28499634457764 1.63624617374468 17.1966991411009 1.31896652344602 1045.37949989244 1 85.4809713055764 0 
1990-01-16/09:00:00 0.980879528789633 0.358991703386387 0.207230821272646 0.980883409414958 0.358991875314543 0.207230938958309 3.08952713072939 1.55 0.26 0.619117054161462 312.936959204791 5435.43476816104 1e-05 2e-05 0.186695245947758 0.337834492600464 0 0 0 -0.596469383745151 -0.497760382569152 -0.793220440166287 -0.421138494783312 -1.03228054603377 -1.42867647209517 -0.313517562631588 0.164442573087209 15.9302034387467 0.467861606096416 8.24993245248495 1 4.17895849726179 244.256809276877 244.256809276877 37.2034444629932 37.2034444629932 1776.33240132583 45 1 0 0.0369606778842455 0.0044246664956372 0.360375884044838 0.360375884044838 0.156204765611531 0.0143703115613947 0.00172031033350374 0.0325977552743317 0.038931009632115 0.0213605011485705 22.3614938041869 0.974858122004424 6 6 9 0 0 0 0.495040077232523 0 42.0959007708795 94.517496181094 99.6621655073995 95.8036635126704 95.8036635126704 -0.382639233415496 -0.189007385351823 -0.202840478653104 0.463225171344558 0.726798160630665 0.702103429237324 60.5155751778668 76.1718107414615 38.4843649346621 247618.042658986 748912.249057102 364552.687086767 0 0.00293912969174401 0.59064898788505 0.573039325120025 2.31400153029082 19.6298742572618 1.86530034577345 1478.38986657469 1 74.9372123769591 0 
1990-01-16/10:00:00 0.980879480920913 0.358991702281227 0.207230820444115 0.980883409414958 0.358991875314543 0.207230938958309 3.08952713072939 1.55 0.26 0.619117054161462 309.714008937898 5430.82833602062 1e-05 2e-05 0.186695245947758 0.337834492600464 0 0 0 -0.780354686168499 -0.615576650479482 -1.10879740372511 -0.449105106566481 -1.03228054603377 -1.42867647209517 -0.314495270172106 0.164442573087209 15.9302034387467 0.457250568099614 8.2335222501728 1 4.39756398661542 249.961959418745 249.961959418745 37.3332296690318 37.3332296690318 1776.33240132583 45 1 0 0.0582602181635965 0.00789655455542887 0.544160307826724 0.544160307826724 0.237291280916188 0.0226515728220063 0.00307018041115075 0.0731216716192264 0.053835203334516 0.0299604252750708 25.1926448848779 1.47565986018338 6 6 9 0 0 0 0.674301925539584 0 32.9269338212557 92.3738521413362 99.6621655073995 94.1959304828521 94.1959304828521 -0.384028290578553 -0.189507257218853 -0.203398743894626 0.461907649829058 0.725891844076212 0.701124330372126 60.437314399846 76.117975538127 38.454404509387 244286.418630901 743873.938137085 361862.925991774 0 0.00513910640151639 0.757954863194117 1.02268414979484 2.83406150661596 22.5 2.284517032091 1810.65040700464 1 62.5000007166667 0 
1990-01-16/11:00:00 0.98087939754201 0.358991700786321 0.207230819311234 0.980883409414958 0.358991875314543 0.207230938958309 3.08952713072939 1.55 0.26 0.619117054161462 305.78900397712 5423.16437809503 1e-05 2e-05 0.186695245947758 0.337834492600464 0 0 0 -0.996389154404944 -0.754852609817344 -1.47783025639049 -0.495423271061889 -1.03228054603377 -1.42867647209517 -0.316108359282506 0.164442573087209 15.9302034387467 0.44498439848636 8.20637443297542 1 4.59423255412928 244.298104157798 244.298104157798 37.204402333772 37.204402333772 1776.33240132583 45 1 0 0.0834525470699322 0.0124943090143704 0.746547780028857 0.746547780028857 0.327561914520797 0.0324463503007896 0.00485778734478721 0.12174411836298 0.0717984225740728 0.0403242668583514 27.6237893166548 2.03845433066164 6 6 9 0 0 0 0.819315259776148 0 24.2135723298885 89.8958380780525 99.6621655073995 92.3374199353893 92.3374199353893 -0.386346083951825 -0.190174783624794 -0.204151396604124 0.459723596371944 0.72468311642345 0.699806543873487 60.3075816244935 76.0461771155529 38.4140802425287 238844.280971765 737203.315164484 358271.169958011 0 0.00798865698955393 0.880675656358179 1.61814012705714 3.16098487477332 25.3701257427382 2.54804765801444 2019.51811443851 1 50.0627890563743 0 
1990-01-16/12:00:00 0.980879272413541 0.358991698850326 0.207230817832911 0.980883409414958 0.358991875314543 0.207230938958309 3.08952713072939 1.55 0.26 0.619117054161462 301.675138397125 5412.52630524324 1e-05 2e-05 0.186695245947758 0.337834492600464 0 0 0 -1.21462566733973 -0.89667453281201 -1.84837963953663 -0.559284140445141 -1.03228054603377 -1.42867647209517 -0.318433885797295 0.164442573087209 15.9302034387467 0.432828660977577 8.16900764739995 1 4.74393377051089 234.599201647859 234.599201647859 36.9716259856088 36.9716259856088 1776.33240132583 45 1 0 0.108165903589129 0.0174629591881676 0.934105425375502 0.934105425375502 0.412024691233808 0.0420549033154532 0.00678959853235955 0.17386592374567 0.0911543205423803 0.0514897848014855 29.3824500214657 2.56565847046766 6 6 9 0 0 0 0.91038917257211 0 17.8728803314663 87.4401335308236 99.6621655073995 90.4956415249676 90.4956415249676 -0.389683715780646 -0.191023702907124 -0.205114601222031 0.456609820156257 0.723148531902534 0.698123871167556 60.1226233172817 75.9550227950105 38.3625904577272 231256.967030708 728814.080563465 353731.889080237 0 0.01109238346614 0.940102688786041 2.26163087266648 3.27249234748937 27.8033008588991 2.63793304689204 2090.75899978487 1 39.519030127757 0 
1990-01-16/13:00:00 0.980879104924503 0.358991696493872 0.20723081602379 0.980883409414958 0.358991875314543 0.207230938958309 3.08952713072939 1.55 0.26 0.619117054161462 298.384815942035 5399.78181307534 1e-05 2e-05 0.186695245947758 0.337834492600464 0 0 0 -1.38487256108269 -1.00906576888493 -2.13394693581179 -0.63514082365248 -1.03228054603377 -1.42867647209517 -0.321428473104922 0.164442573087209 15.9302034387467 0.423575086004669 8.12471753211868 1 4.82254339530349 228.178858465291 228.178858465291 36.8084065477418 36.8084065477418 1776.33240132583 45 1 0 0.12477263690432 0.0214242686114485 1.05698113799971 1.05698113799971 0.467795623318818 0.0485116012283996 0.00832975563613117 0.219255355990319 0.108160790249829 0.0612967875630466 30.2502125534503 2.90725616768278 6 6 9 0 0 0 0.932610917883823 0 14.3903517264323 85.5707244453877 99.6621655073995 89.0935847108906 89.0935847108906 -0.39394549152698 -0.192033119431825 -0.206264445408224 0.452686788788151 0.721327643177789 0.696120708175299 59.8895952540162 75.8468620047607 38.3012936701642 221978.758810438 718974.102025307 348395.993665225 0 0.0137727072751597 0.925119146981605 2.77466074299608 3.16098487477332 29.4290964938346 2.54804765801444 2019.51811443851 1 32.473915648284 0 
1990-01-16/14:00:00 0.98081473661834 0.358968208943658 0.207217257137693 0.980819240904317 0.358968390388863 0.207217382096623 3.08916231184467 1.55 0.26 0.619086194848612 297.116790484583 5386.76605311467 1e-05 2e-05 0.193224942593357 0.349602843720361 0 0 0 -1.45158297787651 -1.05524244636891 -2.24162540235547 -0.71189684161914 -1.05524244636891 -1.45158297787651 -0.324871553676508 0.164423155307861 15.9291612991621 0.420112445654446 8.08000909543632 1 4.81403587444109 228.905305643567 228.905305643567 36.8272599269663 36.8272599269663 1776.33240132583 45 1 0 0.126018449575427 0.0229503271663326 1.06978220662343 1.06978220662343 0.473850382332385 0.0489959731949259 0.0089230872022701 0.24458446413555 0.11791722716292 0.0669168446253961 30.1102491169906 2.93056872410301 6 6 9 0 0 0 0.879858905528174 0 13.3257118810118 84.8712011423123 99.6503971562797 88.5660001458041 88.5660001458041 -0.398774548387472 -0.193136250260352 -0.207523726000037 0.448312027444744 0.719342504673363 0.693933883187541 59.6297344302178 75.7289447775978 38.2343768255388 211992.234532768 708386.227424393 342654.083384455 0 0.0152763596628337 0.834598664074744 2.97230085106901 2.83406150661597 30 2.284517032091 1810.65040700464 1 30.0000004333333 0 
1990-01-16/15:00:00 0.980814523142087 0.358968206220456 0.207217255034504 0.980819240904317 0.358968390388863 0.207217382096623 3.08916231184467 1.55 0.26 0.619086194848612 298.356135067484 5375.74017794966 1e-05 2e-05 0.193224942593357 0.349602843720361 0 0 0 -1.39746071607214 -1.02669655114382 -2.13639664173078 -0.7763644114426 -1.05524244636891 -1.45158297787651 -0.32840029121162 0.164423155307861 15.9291612991621 0.423496146653149 8.04254208397556 1 4.71752935681973 236.545960727226 236.545960727226 37.0196403173055 37.0196403173055 1776.33240132583 45 1 0 0.110326988486754 0.0214242686114485 0.958824371869361 0.958824371869361 0.424015804542589 0.04289513312365 0.00832975563613117 0.242270922913002 0.117595647055035 0.0667185882215704 28.9798021070935 2.60779099870545 6 6 9 0 0 0 0.755916441360029 0 14.3903517264323 85.5547771016462 99.6503971562797 89.0786821153046 89.0786821153046 -0.403639787074321 -0.194239188705702 -0.208783514844388 0.443978699970607 0.717362779975467 0.691753537167229 59.3723347782541 75.6113491305427 38.1676582373172 202463.915896744 697970.381737629 337014.409665657 0 0.015128729050728 0.677234218645314 2.77466074299608 2.31400153029082 29.4290964938346 1.86530034577345 1478.38986657469 1 32.473915648284 0 
1990-01-16/16:00:00 0.980814322784435 0.358968203670507 0.207217253064199 0.980819240904317 0.358968390388863 0.207217382096623 3.08916231184467 1.55 0.26 0.619086194848612 301.741761605826 5368.78673858127 1e-05 2e-05 0.193224942593357 0.349602843720361 0 0 0 -1.23174823314275 -0.925300104440183 -1.84250178758688 -0.816764086457521 -1.05524244636891 -1.45158297787651 -0.331603428862467 0.164423155307861 15.9291612991621 0.433020187920838 8.01910200029124 1 4.54732309599448 246.043675845085 246.043675845085 37.2446428489449 37.2446428489449 1776.33240132583 45 1 0 0.0833460458379875 0.0174629591881676 0.753371607181489 0.753371607181489 0.332105422026332 0.0324049426218095 0.00678959853235955 0.211066856224886 0.106678022197972 0.0604041013059897 26.9906812847773 2.04010390698727 6 6 9 0 0 0 0.573642781519167 0 17.8728803314663 87.4788258425936 99.6503971562797 90.5217186710151 90.5217186710151 -0.407937119033779 -0.195242206272613 -0.20992778401953 0.440211917403033 0.715566853675838 0.689779546928471 59.1485878937402 75.5046711083448 38.1072541360112 194467.044071687 688643.53882317 331980.840737706 0 0.0126800282890313 0.470051344393021 2.26163087266648 1.63624617374468 27.8033008588991 1.31896652344602 1045.37949989244 1 39.519030127757 0 
1990-01-16/17:00:00 0.9808141598968 0.358968201490274 0.20721725138275 0.980819240904317 0.358968390388863 0.207217382096623 3.08916231184467 1.55 0.26 0.619086194848612 306.081107228053 5366.87558453579 1e-05 2e-05 0.193224942593357 0.349602843720361 0 0 0 -1.00771710579772 -0.785343974052464 -1.45090852342316 -0.82783355577638 -1.05524244636891 -1.45158297787651 -0.334151890656414 0.164423155307861 15.9291612991621 0.445873919309854 8.01268474346335 1 4.2804885733653 239.688308610703 239.688308610703 37.0957514603215 37.0957514603215 1776.33240132583 45 1 0 0.0493432727088913 0.0124943090143704 0.469327341615513 0.469327341615513 0.206516922194115 0.0191846644292169 0.00485778734478721 0.160818658231408 0.0887020745999735 0.0500168165863668 23.7892106675112 1.29423975310734 6 6 9 0 0 0 0.353013837653972 0 24.2135723298885 90.075539254516 99.6503971562797 92.4692537299569 92.4692537299569 -0.411217397004461 -0.196078031552469 -0.210877990100738 0.437374280814116 0.714073552756646 0.68814501043872 58.9800322803585 75.4159690337448 38.0572373194248 188613.854427569 680975.605524114 327864.214984048 0 0.00773695515025321 0.235976330914923 1.61814012705714 0.846983344482505 25.3701257427382 0.682747312240982 541.128247863823 1 50.0627890563743 0 
1990-01-16/18:00:00 0.980814054348826 0.358968199819746 0.207217250102247 0.980819240904317 0.358968390388863 0.207217382096623 3.08916231184467 1.55 0.26 0.619086194848612 310.834782513692 5370.21184626477 1e-05 2e-05 0.193224942593357 0.349602843720361 0 0 0 -0.747563188725055 -0.620700527974264 -1.00040147902147 -0.808500193339343 -1.05524244636891 -1.45158297787651 -0.335808866121347 0.164423155307861 15.9291612991621 0.460882890049006 8.02389428096789 1 4.03959679046921 18.7122188315537 18.7122188315537 13.1188494728075 13.1188494728075 1776.33240132583 45 1 0 0.0254243061360156 0.00789655455542887 0.0901667788628805 0.0901667788628805 0.0480119942587215 0.00988497022568286 0.00307018041115075 0.0976307112036799 0.065855246841941 0.036820244306763 21.6719552955598 0.869044210240221 6 6 9 0 0 0 0.117988165457462 0 32.9269338212557 93.1076545553548 99.6503971562797 94.743340205586 94.743340205586 -0.413185238893301 -0.196699659619112 -0.211579078869063 0.435687412593246 0.712964878567388 0.686941734480983 58.8798323080388 75.3501137869029 38.0204170751181 185202.708991141 675333.417106475 324863.1386951 0 0.00256926111604012 0 1.02268414979484 0 22.5 0 0 1 62.5000007166667 0 
1990-01-16/19:00:00 0.980814020202728 0.35896819872748 0.207217249278287 0.980819240904317 0.358968390388863 0.207217382096623 3.08916231184467 1.55 0.26 0.619086194848612 314.798789788222 5377.93228650089 1e-05 2e-05 0.193224942593357 0.349602843720361 0 0 0 -0.51739533445906 -0.473287894736508 -0.605301812117052 -0.763587252008915 -1.05524244636891 -1.45158297787651 -0.336421090790921 0.164423155307861 15.9291612991621 0.474231692809503 8.0499617592937 1 4.07904387516207 18.9869814980642 18.9869814980642 13.253310564002 13.253310564002 1776.33240132583 45 1 0 0.028594419519781 0.00705269936162648 0.101541669216379 0.101541669216379 0.0533390008124193 0.0111175103092909 0.00274208951180038 0.0315425721109446 0.0417772213390231 0.0229159299120394 21.0734472688346 0.776146048030625 6 6 9 0 0 0 0 0 34.919041325392 95.8043823857582 99.6503971562797 96.7658860783886 96.7658860783886 -0.413807493990062 -0.197094491689493 -0.2120161035496 0.435156392860738 0.712261558342825 0.68619284788255 58.8482897359278 75.3083365655638 37.997501145206 184139.318020356 671776.366035998 323007.838249919 0 0 0 0.913396317314727 0 21.875 0 0 1 65.2083340736111 0 
1990-01-16/20:00:00 0.980814001189975 0.358968197815735 0.207217248597007 0.980819240904317 0.358968390388863 0.207217382096623 3.08916231184467 1.55 0.26 0.619086194848612 315.138489830521 5385.33861629618 1e-05 2e-05 0.193224942593357 0.349602843720361 0 0 0 -0.494868356385972 -0.456895934636704 -0.570547694515305 -0.720271360015691 -1.05524244636891 -1.45158297787651 -0.33680501620438 0.164423155307861 15.9291612991621 0.475413910631438 8.07513769113614 1 4.03486619871353 18.6773079417368 18.6773079417368 13.1016805082134 13.1016805082134 1776.33240132583 45 1 0 0.0249038258485666 0.00625969908725382 0.0883000165875306 0.0883000165875306 0.0464474249442789 0.00968260748992268 0.00243377100512429 0.0188308807976655 0.0371402084993337 0.0202361067209001 20.476175384995 0.682744681928295 6 6 9 0 0 0 0 0 36.9224470151676 96.0432142689774 99.6503971562797 96.9450099908029 96.9450099908029 -0.414179619361874 -0.197445817567882 -0.212402462306054 0.434839374665491 0.711636302307483 0.685531537205397 58.8294588551302 75.2711963570645 37.9772650384851 183506.84042106 668628.538289661 321377.41906406 0 0 0 0.810694714268583 0 21.25 0 0 1 67.9166674305555 0 
1990-01-16/21:00:00 0.980813987806547 0.358968196952534 0.207217247954126 0.980819240904317 0.358968390388863 0.207217382096623 3.08916231184467 1.55 0.26 0.619086194848612 315.429687526876 5392.0166887374 1e-05 2e-05 0.193224942593357 0.349602843720361 0 0 0 -0.475350730006116 -0.442592520048065 -0.540638102621227 -0.681018968879478 -1.05524244636891 -1.45158297787651 -0.337106829035064 0.164423155307861 15.9291612991621 0.476432352907161 8.0979816985144 1 3.99096027997957 18.3342867993601 18.3342867993601 12.931960145492 12.931960145492 1776.33240132583 45 1 0 0.0214760010541282 0.0055152496129108 0.0759170184884627 0.0759170184884627 0.0400107350476591 0.00834986920984506 0.00214432904949972 0.0130283338777764 0.0350138210985537 0.0190059221547978 19.8760587110533 0.594703009875933 6 6 9 0 0 0 0 0 38.9268886806676 96.2489601832648 99.6503971562797 97.0993194265185 97.0993194265185 -0.414437358688399 -0.197777304400467 -0.212765711765351 0.434620042445327 0.711046844039831 0.684910428638247 58.8164305212524 75.2361825359659 37.9582591163303 183070.287016948 665673.300409852 319852.848875366 0 0 0 0.714280933753346 0 20.625 0 0 1 70.6250007875 0 
1990-01-16/22:00:00 0.980813979550164 0.358968196133765 0.207217247346433 0.980819240904317 0.358968390388863 0.207217382096623 3.08916231184467 1.55 0.26 0.619086194848612 315.698631377498 5398.04938776057 1e-05 2e-05 0.193224942593357 0.349602843720361 0 0 0 -0.457288517959938 -0.42937674202513 -0.512916909073429 -0.645398569604515 -1.05524244636891 -1.45158297787651 -0.33733425042526 0.164423155307861 15.9291612991621 0.477377117169598 8.11873641581757 1 3.9473370561312 17.9616051209881 17.9616051209881 12.7454305510204 12.7454305510204 1776.33240132583 45 1 0 0.0182989101536956 0.00481712877373908 0.0643988968555348 0.0643988968555348 0.0340258070324185 0.00711461626775686 0.00187289966722976 0.00773714760545027 0.0330619034904362 0.0178767058137821 19.2732282109241 0.511858434755773 6 6 9 0 0 0 0 0 40.9223563749278 96.4398216504239 99.6503971562797 97.2424655268878 97.2424655268878 -0.414590531365751 -0.198090558441711 -0.21310771491825 0.434489787435134 0.710490246337971 0.684326222565901 58.808693373647 75.2031206324755 37.9403824105166 182811.429744781 662893.780657077 318424.786797063 0 0 0 0.623867182812876 0 20 0 0 1 73.3333341444444 0 
1990-01-16/23:00:00 0.98081397602403 0.358968195356371 0.207217246771544 0.980819240904317 0.358968390388863 0.207217382096623 3.08916231184467 1.55 0.26 0.619086194848612 315.946500826939 5403.51044693521 1e-05 2e-05 0.193224942593357 0.349602843720361 0 0 0 -0.440602695399147 -0.417179905726007 -0.487284501238968 -0.613019969206726 -1.05524244636891 -1.45158297787651 -0.337493246389883 0.164423155307861 15.9291612991621 0.478251408973158 8.13762234911924 1 3.90400699000322 17.5631487815638 17.5631487815638 12.5434979724892 12.5434979724892 1776.33240132583 45 1 0 0.0153592951642863 0.00416319413066255 0.0537388909819198 0.0537388909819198 0.0284840246516465 0.00597169395987451 0.0016186498780016 0.00288303957290009 0.031258321064359 0.0168333525018807 18.6678148010657 0.434006648078002 6 6 9 0 0 0 0 0 42.8992171880946 96.6164462572037 99.6503971562797 97.3749339819726 97.3749339819726 -0.414647627791743 -0.198386945329372 -0.213430056295861 0.434441251415388 0.709964011976619 0.683776113007016 58.8058103340741 75.1718623114111 37.9235490580147 182715.049537649 660275.651609102 317085.303861823 0 0 0 0.539175993790908 0 19.375 0 0 1 76.0416675013889 0 
1990-01-17/00:00:00 0.980813977959267 0.358968194627999 0.207217246235548 0.980819240904317 0.358968390388863 0.207217382096623 3.08916231184467 1.55 0.26 0.619086194848612 316.212182294832 5408.57901267638 1e-05 2e-05 0.193224942593357 0.349602843720361 0 0 0 -0.422910236556193 -0.404440499963299 -0.45972056828457 -0.582853887533853 -1.05524244636891 -1.45158297787651 -0.337573315818161 0.164423155307861 15.9291612991621 0.479192347291733 8.15523490635342 1 3.86098782796533 17.1429776716324 17.1429776716324 12.3277044394218 12.3277044394218 1776.33240132583 45 1 0 0.0126470303030013 0.00355138078316109 0.043932971485208 0.043932971485208 0.0233790815437488 0.00491716538180692 0.00138077684849303 -0.00281704934984951 0.029133063563567 0.0156045563252862 18.0599498476823 0.361008818253294 6 6 9 0 0 0 0 0 44.8483244061696 96.8065348064107 99.6503971562797 97.5175003938779 97.5175003938779 -0.414591838126334 -0.198663375442357 -0.213729127439913 0.434488676488618 0.70947355636107 0.683266160185928 58.8086273834239 75.1427292478476 37.9079445016894 182809.223226012 657844.041791079 315848.115892217 0 0 0 0.459939941063012 0 18.75 0 0 1 78.7500008583333 0 
1990-01-17/01:00:00 0.980813982920808 0.358968193926533 0.207217245720944 0.980819240904317 0.358968390388863 0.207217382096623 3.08916231184467 1.55 0.26 0.619086194848612 316.384261780667 5413.06596637031 1e-05 2e-05 0.193224942593357 0.349602843720361 0 0 0 -0.410973965927071 -0.395497909835298 -0.441817868622057 -0.556056490149399 -1.05524244636891 -1.45158297787651 -0.337609536449528 0.164423155307861 15.9291612991621 0.479803907296444 8.17089447361536 1 3.81826613263102 16.7048442302476 16.7048442302476 12.0994983178584 12.0994983178584 1776.33240132583 45 1 0 0.0101419831477922 0.00297969922325092 0.0349344209588503 0.0349344209588503 0.0186842129746626 0.00394320304786162 0.00115850705799996 -0.00571885960826104 0.0280220123350074 0.0149614250866299 17.4497665083729 0.29249119934374 6 6 9 0 0 0 0 0 46.7611099735939 96.9300822821099 99.6503971562797 97.6101610006523 97.6101610006523 -0.414478613259007 -0.198929441224882 -0.214016108319536 0.4345849535864 0.70900180531166 0.68277722472558 58.8143462430322 75.1147072355126 37.8929830766028 183000.525278646 655512.88859036 314665.983391417 0 0 0 0.385901363105215 0 18.125 0 0 1 81.4583342152778 0 
1990-01-17/02:00:00 0.980813991324698 0.358968193256548 0.207217245231375 0.980819240904317 0.358968390388863 0.207217382096623 3.08916231184467 1.55 0.26 0.619086194848612 316.574410995553 5417.14226014092 1e-05 2e-05 0.193224942593357 0.349602843720361 0 0 0 -0.398054878234069 -0.386045617184154 -0.42198943087529 -0.531635495988964 -1.05524244636891 -1.45158297787651 -0.337595744615338 0.164423155307861 15.9291612991621 0.480481638787501 8.18517663668627 1 3.7758742378435 16.2528792585336 16.2528792585336 11.8606037910909 11.8606037910909 1776.33240132583 45 1 0 0.00784012244590777 0.00244623323033835 0.0267457963961257 0.0267457963961257 0.0143981007257382 0.00304823960696894 0.00095109547995555 -0.0093379007756591 0.0266411130526924 0.0141626776583267 16.8373970798804 0.228441639943335 6 6 9 0 0 0 0 0 48.6296597649674 97.0669977348487 99.6503971562797 97.7128475902064 97.7128475902064 -0.414293832035879 -0.199182557960598 -0.214287981518793 0.434742157303162 0.708553301724914 0.682314392122367 58.8236841438078 75.0880661224599 37.8788203989444 183313.237294721 653303.610837086 313550.616506164 0 0 0 0.316812089856141 0 17.5 0 0 1 84.1666675722222 0 
1990-01-17/03:00:00 0.980814002969605 0.358968192616873 0.207217244765927 0.980819240904317 0.358968390388863 0.207217382096623 3.08916231184467 1.55 0.26 0.619086194848612 316.747695686554 5420.85340439457 1e-05 2e-05 0.193224942593357 0.349602843720361 0 0 0 -0.386237163420779 -0.377386058556589 -0.403877485700175 -0.509338587319219 -1.05524244636891 -1.45158297787651 -0.337534617399152 0.164423155307861 15.9291612991621 0.481101056395121 8.19822594388798 1 3.73381324579487 15.7907467618005 15.7907467618005 11.6125935832869 11.6125935832869 1776.33240132583 45 1 0 0.00572758794780952 0.00194913780660819 0.0193289561892993 0.0193289561892993 0.0104998091397172 0.00222688619410834 0.000757824779209264 -0.0126845830701483 0.0253519447161094 0.0134170527877906 16.2229747744525 0.168618615183075 6 6 9 0 0 0 0 0 50.4467716967538 97.1921326050749 99.6503971562797 97.8066987428761 97.8066987428761 -0.414043014674952 -0.199423573921752 -0.214545733465583 0.434955702472693 0.708126501308818 0.681875926344989 58.836368726878 75.0627141777438 37.8654033461566 183738.718969217 651207.554978736 312497.239222923 0 0 0 0.252433175328807 0 16.875 0 0 1 86.8750009291667 0 
1990-01-17/04:00:00 0.980814017522708 0.358968192005065 0.207217244322674 0.980819240904317 0.358968390388863 0.207217382096623 3.08916231184467 1.55 0.26 0.619086194848612 316.904820546857 5424.23448464134 1e-05 2e-05 0.193224942593357 0.349602843720361 0 0 0 -0.375474712213453 -0.369481269300138 -0.387419691527832 -0.488971691292595 -1.05524244636891 -1.45158297787651 -0.337430690561331 0.164423155307861 15.9291612991621 0.481664196667377 8.21015350741328 1 3.6920914670098 15.321970068999 15.321970068999 11.3570623624743 11.3570623624743 1776.33240132583 45 1 0 0.00379349233740092 0.00148663715260187 0.0126506289206789 0.0126506289206789 0.00697147887007306 0.00147490982078148 0.000578004524931608 -0.0157121785569816 0.0241723518076884 0.0127348383034882 15.6066317469084 0.112842373101796 6 6 9 0 0 0 0 0 52.2059971639308 97.3058983166417 99.6503971562797 97.8920230265512 97.8920230265512 -0.413732632918403 -0.199653510257574 -0.214790552997921 0.435220217263215 0.707719559359193 0.6814597551586 58.852080905435 75.0385418259361 37.8526685078532 184266.866650849 649214.743622473 311500.355997666 0 0 0 0.192534635427399 0 16.25 0 0 1 89.5833342861111 0 
1990-01-17/05:00:00 0.98081403466754 0.358968191418791 0.207217243899775 0.980819240904317 0.358968390388863 0.207217382096623 3.08916231184467 1.55 0.26 0.619086194848612 317.04675324747 5427.31622534571 1e-05 2e-05 0.193224942593357 0.349602843720361 0 0 0 -0.365705896080715 -0.362284628367008 -0.3725245097929 -0.470363635282089 -1.05524244636891 -1.45158297787651 -0.337288244116103 0.164423155307861 15.9291612991621 0.482174109192966 8.22105752681311 1 3.65071667604884 14.8498092848662 14.8498092848662 11.0955635014947 11.0955635014947 1776.33240132583 45 1 0 0.00202740434074981 0.00105702268263505 0.00667441389688209 0.00667441389688209 0.00379423734979979 0.000788254807683527 0.000410970419008507 -0.0184406191562826 0.0230957817881824 0.0121122384912623 14.9884984482602 0.060938219486324 6 6 9 0 0 0 0 0 53.9016666631872 97.408910948074 99.6503971562797 97.9692825001254 97.9692825001254 -0.413368777701212 -0.199873328974558 -0.215023560648225 0.435530665397159 0.707330741483971 0.681063930371304 58.8705215245912 75.0154460441479 37.8405562693619 184888.298605705 647315.886011562 310554.853031579 0 0 0 0.136895190923653 0 15.625 0 0 1 92.2916676430555 0 
