Time K_SoilToStem1 K_SoilToStem2 K_SoilToStem3 K_RSApo1 K_RSApo2 K_RSApo3 K_SLApo K_LSym K_SSym K_Plant C_LSym C_SSym C_LApo C_SApo PLC_Stem PLC_Leaf F_L_Cav F_S_Cav Delta_Q_LApo_mmol_diag Psi_LApo Psi_SApo Psi_LSym Psi_SSym Psi_SApo_cav Psi_LApo_cav Psi_AllSoil Q_LApo_L Q_SApo_L Q_LSym_L Q_SSym_L gmin_S gmin gs_bound gs_lim gcanopy_bound gcanopy_lim gBL gCrown regulFact Eprime Emin Emin_S Elim Ebound transpiration_mm Emin_mm Emin_S_mm fluxSoilToStem1_mm fluxSoilToStem2_mm fluxSoilToStem3_mm leafTemperature leafVPD LAI LAIpheno canopyStorageCapacity pptSoil interceptedWaterAmount evaporationIntercepted ETPr LAIdead DFMC LFMCSymp LFMCApo LFMC FMCCanopy PsiSoil1 PsiSoil2 PsiSoil3 REW1 REW2 REW3 SWS1 SWS2 SWS3 kSoil1 kSoil2 kSoil3 Drainage_mm soilEvaporation_mm ETP VPD RG Tair Rn PAR WS RH PPT 
1990-01-20/23:00:00 0.981189408116352 0.359110169553055 0.207299155693033 0.981207741835406 0.359110577193609 0.207299460569929 3.09239770163655 1.55 0.26 0.619314177993396 369.701263524488 5213.28107922695 1e-05 2e-05 0.153691638777829 0.245235431079149 0 0 0 -0.559217776124284 -0.535711049466165 -0.606115935766375 -0.728764648781638 -1.17149227383571 -1.56826152000105 -0.456306691400187 0.490194913091677 15.9354708144511 0.576198662130278 8.08423677854662 1 3.97777168547411 17.5629885014597 17.5629885014597 12.5434162176788 12.5434162176788 1776.33240132583 45 1 0 0.0155560631604004 0.00416319413066255 0.05350012645657 0.05350012645657 0.0284676964010797 0.00604819735676368 0.0016186498780016 -0.0101204437370933 0.0398093243499598 0.0211414221499955 18.6675684709711 0.432079979681981 6 6 9 0 0 0 0 0 42.8992171880946 95.9371731818645 99.7547645689208 97.6550893060398 97.6550893060398 -0.567126307203553 -0.255937822326174 -0.278782403364147 0.332580222813676 0.615736906316923 0.582915433951102 52.7552652351323 69.5747722352252 34.8372122789037 52537.1574736 316074.133894039 140816.703167365 0 0 0 0.539175993790908 0 19.375 0 0 1 76.0416675013889 0 
1990-01-21/00:00:00 0.981189471982241 0.359110167415691 0.207299153986043 0.981207741835406 0.359110577193609 0.207299460569929 3.09239770163655 1.55 0.26 0.619314177993396 369.991262101474 5217.84574468264 1e-05 2e-05 0.153691638777829 0.245235431079149 0 0 0 -0.541143754757988 -0.522629503489508 -0.578081450277325 -0.69804424425615 -1.17149227383571 -1.56826152000105 -0.45616443393946 0.490194913091677 15.9354708144511 0.577318454950648 8.10154099885566 1 3.96767401159153 17.1427678659486 17.1427678659486 12.3275959441904 12.3275959441904 1776.33240132583 45 1 0 0.01290076746954 0.00355138078316109 0.0437064424572364 0.0437064424572364 0.0233896600680237 0.00501581839215715 0.00138077684849303 -0.0157246104282085 0.0376404536980476 0.0198854359004718 18.0596525606416 0.3591505303193 6 6 9 0 0 0 0 0 44.8483244061696 96.1236188729017 99.7547645689208 97.7576344361103 97.7576344361103 -0.566619129284845 -0.256362362846996 -0.27925354507486 0.332844946894959 0.615103228645238 0.582265583104681 52.7709898455606 69.5371317815272 34.8173268430032 52730.6700275034 314438.941397647 140039.652444323 0 0 0 0.459939941063012 0 18.75 0 0 1 78.7500008583333 0 
1990-01-21/01:00:00 0.981189548859189 0.359110165338055 0.207299152331616 0.981207741835406 0.359110577193609 0.207299460569929 3.09239770163655 1.55 0.26 0.619314177993396 370.175738939753 5221.87456567787 1e-05 2e-05 0.153691638777829 0.245235431079149 0 0 0 -0.529105639762075 -0.513521712287249 -0.560197060063754 -0.67083300363262 -1.17149227383571 -1.56826152000105 -0.455953410838431 0.490194913091677 15.9354708144511 0.578033276531843 8.11688120020649 1 3.95756078481865 16.7046184753756 16.7046184753756 12.0993798805263 12.0993798805263 1776.33240132583 45 1 0 0.0104170775088447 0.00297969922325092 0.0347197930868351 0.0347197930868351 0.0187077223456002 0.00405015973543881 0.00115850705799996 -0.0185894159584037 0.0364573568581911 0.0191988190485232 17.449450709804 0.290696346771273 6 6 9 0 0 0 0 0 46.7611099735939 96.2426367851886 99.7547645689208 97.8230942878681 97.8230942878681 -0.566020525516315 -0.256774139945815 -0.279709161398617 0.333157900025572 0.614489468428771 0.581638170717474 52.789579261519 69.500674424669 34.7981280239547 52960.1692337401 312862.10523913 139292.892062521 0 0 0 0.385901363105215 0 18.125 0 0 1 81.4583342152778 0 
1990-01-21/02:00:00 0.981189640067734 0.359110163329521 0.207299150738 0.981207741835406 0.359110577193609 0.207299460569929 3.09239770163655 1.55 0.26 0.619314177993396 370.382608656261 5225.52408485423 1e-05 2e-05 0.153691638777829 0.245235431079149 0 0 0 -0.515913401636094 -0.50379314311099 -0.540094472326954 -0.646104423167688 -1.17149227383571 -1.56826152000105 -0.455665950323611 0.490194913091677 15.9354708144511 0.578837182139627 8.13083206695021 1 3.94743942219339 16.2526550553067 16.2526550553067 11.8604843932546 11.8604843932546 1776.33240132583 45 1 0 0.00810529392575633 0.00244623323033835 0.0265435835030313 0.0265435835030313 0.0144225790242682 0.00315133827833406 0.00095109547995555 -0.0221057173484654 0.0350237102790771 0.0183678156157889 16.8370917999893 0.226716258714788 6 6 9 0 0 0 0 0 48.6296597649674 96.3764872027352 99.7547645689208 97.8967120175187 97.8967120175187 -0.565310063170248 -0.257170264397947 -0.280145742149854 0.333530050149283 0.613899843676597 0.581037915305194 52.8116849788674 69.4656507143899 34.7797602083389 53234.1137743084 311353.701128299 138581.623415554 0 0 0 0.316812089856141 0 17.5 0 0 1 84.1666675722222 0 
1990-01-21/03:00:00 0.9811897446154 0.359110161388467 0.207299149203839 0.981207741835406 0.359110577193609 0.207299460569929 3.09239770163655 1.55 0.26 0.619314177993396 370.572130528115 5228.84006826161 1e-05 2e-05 0.153691638777829 0.245235431079149 0 0 0 -0.503774404658238 -0.494822878662091 -0.521633552002826 -0.623570090950572 -1.17149227383571 -1.56826152000105 -0.455306213054308 0.490194913091677 15.9354708144511 0.579575832357582 8.14355350303152 1 3.93731056881832 15.7905456647421 15.7905456647421 11.6124848255161 11.6124848255161 1776.33240132583 45 1 0 0.00595506896133628 0.00194913780660819 0.0191392161326254 0.0191392161326254 0.0105144828237416 0.00231533081216755 0.000757824779209264 -0.0253609929498585 0.0336725585151959 0.0175847011160684 16.2227057030882 0.166964603464634 6 6 9 0 0 0 0 0 50.4467716967538 96.49947258701 99.7547645689208 97.9643539788699 97.9643539788699 -0.564496806961527 -0.257551607886601 -0.280564339461397 0.333957002892547 0.613332965587116 0.580463251870028 52.8370459718173 69.4319781558747 34.7621755072229 53549.7874028751 309909.402268602 137903.572144308 0 0 0 0.252433175328807 0 16.875 0 0 1 86.8750009291667 0 
1990-01-21/04:00:00 0.981189860866047 0.359110159509912 0.207299147724837 0.981207741835406 0.359110577193609 0.207299460569929 3.09239770163655 1.55 0.26 0.619314177993396 370.744796877179 5231.85688506889 1e-05 2e-05 0.153691638777829 0.245235431079149 0 0 0 -0.492657052683475 -0.486581890248656 -0.504777580632353 -0.603014073862717 -1.17149227383571 -1.56826152000105 -0.454881700841814 0.490194913091677 15.9354708144511 0.580250595725269 8.15516513877897 1 3.92717652720133 15.3218114092607 15.3218114092607 11.3569751917411 11.3569751917411 1776.33240132583 45 1 0 0.00395891803170657 0.00148663715260187 0.0124732203153096 0.0124732203153096 0.00696681991425148 0.00153922733072752 0.000578004524931608 -0.0282941963225926 0.0324275766064134 0.0168631239711954 15.6064214592839 0.111260549469012 6 6 9 0 0 0 0 0 52.2059971639308 96.6118208000781 99.7547645689208 98.0261454960573 98.0261454960573 -0.563591788096047 -0.257919317579389 -0.280966341007083 0.334433336163971 0.612787046789028 0.579912169387309 52.8653401681399 69.3995505792683 34.7453123832517 53903.7280958008 308523.963694967 137255.992115449 0 0 0 0.192534635427399 0 16.25 0 0 1 89.5833342861111 0 
1990-01-21/05:00:00 0.981189987277604 0.359110157689055 0.207299146296842 0.981207741835406 0.359110577193609 0.207299460569929 3.09239770163655 1.55 0.26 0.619314177993396 370.9015949093 5234.60430338279 1e-05 2e-05 0.153691638777829 0.245235431079149 0 0 0 -0.482502603345128 -0.479025345202652 -0.489440064674583 -0.584248061264685 -1.17149227383571 -1.56826152000105 -0.45439947981163 0.490194913091677 15.9354708144511 0.580864846488442 8.16577148195348 1 3.9170395542978 14.8497095469154 14.8497095469154 11.0955078190681 11.0955078190681 1776.33240132583 45 1 0 0.00210960567442701 0.00105702268263505 0.00650905977902053 0.00650905977902053 0.00376190754730891 0.000820214686217223 0.000410970419008507 -0.0309258561111644 0.0312825959471253 0.0161995043073906 14.9883665926586 0.0594287283847036 6 6 9 0 0 0 0 0 53.9016666631872 96.7140936544193 99.7547645689208 98.082395565945 98.082395565945 -0.562605352033039 -0.258274478327248 -0.281353060053414 0.33495397347224 0.612260403759616 0.579382773821708 52.896266024251 69.3682679833212 34.7291128789443 54292.7168624582 307192.502336501 136636.329280296 0 0 0 0.136895190923653 0 15.625 0 0 1 92.2916676430555 0 
1990-01-21/06:00:00 0.981190122414288 0.359110155921319 0.20729914491589 0.981207741835406 0.359110577193609 0.207299460569929 3.09239770163655 1.55 0.26 0.619314177993396 371.043508073454 5237.10830028648 1e-05 2e-05 0.153691638777829 0.245235431079149 0 0 0 -0.473252837269593 -0.472109805647436 -0.475533294260927 -0.567106633479595 -1.17149227383571 -1.56826152000105 -0.453866141542974 0.490194913091677 15.9354708144511 0.581422021770309 8.17546448846471 1 3.90690184700589 14.3772023624362 14.3772023624362 10.8295733675768 10.8295733675768 1776.33240132583 45 1 0 0.000400114084179135 0.000658651079698554 0.0012078091830016 0.0012078091830016 0.000881244106066669 0.000155564355928848 0.000256083539786798 -0.0332766175998064 0.0302313159754436 0.015590187096715 14.3686662090192 0.0112983871086394 6 6 9 0 0 0 0 0 55.5289007617118 96.8068634316199 99.7547645689208 98.1334189434053 98.1334189434053 -0.561547137769996 -0.258618110284564 -0.281725732362154 0.335514185889745 0.611751459046224 0.578873290583254 52.9295426418508 69.3380366673457 34.7135226918476 54713.7667414685 305910.490432579 136042.217564786 0 0 0 0.0853020155467516 0 15 0 0 1 95.000001 0 
1990-01-21/07:00:00 0.981190259776009 0.359110154187625 0.20729914356533 0.981207741835406 0.359110577193609 0.207299460569929 3.09239770163655 1.55 0.26 0.619314177993396 371.020805371057 5239.29180226183 1e-05 2e-05 0.153691638777829 0.245235431079149 0 0 0 -0.473421786237132 -0.471247517301461 -0.477759659958241 -0.552129408517955 -1.17149227383571 -1.56826152000105 -0.453314586116334 0.490194913091677 15.9354708144511 0.58133280801742 8.18393748867198 1 3.94303407723322 174.191970681015 174.191970681015 35.0557722267053 35.0557722267053 1776.33240132583 45 1 0 0.00864328828914977 0.00102132984818029 0.0837474982772695 0.0837474982772695 0.0363186308619963 0.00336051048682143 0.000397093044972495 -0.034338557440945 0.0296461479175418 0.0152501155873291 16.3059062787362 0.210669040939171 6 6 9 0 0 0 0.100062745902831 0 54.0452802166102 96.7920093269097 99.7547645689208 98.1252491858148 98.1252491858148 -0.560477382032104 -0.258955480230153 -0.282090750563891 0.336082294814459 0.611252365646939 0.578374920792818 52.9632883119789 69.3083905194282 34.6982725762602 55143.402813791 304657.769600946 135463.187430345 0 0.000592887312902463 0.200125491805663 0.132272605744015 0.846983344482505 15.5709035061653 0.682747312240982 541.128247863822 1 92.5260857850493 0 
1990-01-21/08:00:00 0.981190339971867 0.359110152167875 0.207299141965305 0.981207741835406 0.359110577193609 0.207299460569929 3.09239770163655 1.55 0.26 0.619314177993396 369.284045288791 5239.9900581607 1e-05 2e-05 0.153691638777829 0.245235431079149 0 0 0 -0.570112830740422 -0.531936129408903 -0.646278987897847 -0.54733400816906 -1.17149227383571 -1.56826152000105 -0.453064960397736 0.490194913091677 15.9354708144511 0.574595946484898 8.18665111569194 1 3.99352905590052 204.115633809491 204.115633809491 36.1214731624077 36.1214731624077 1776.33240132583 45 1 0 0.0214964261070925 0.00220057109861986 0.212127484750439 0.212127484750439 0.0916885585845516 0.00835781047043756 0.0008555820431434 -0.017054954039724 0.0357991052859696 0.0187993244126305 19.5307115909929 0.583326323023932 6 6 9 0 0 0 0.299778329192829 0 49.5183112537999 95.6703207600562 99.7547645689208 97.5083204740453 97.5083204740453 -0.559972567107799 -0.259363385872613 -0.282541369317923 0.336351009981871 0.610649687106771 0.577760563785869 52.9792499929231 69.2725914141422 34.6794732518476 55347.5540829991 303150.938084047 134752.276014667 0 0.00109327309547702 0.399431166579995 0.28499634457764 1.63624617374468 17.1966991411009 1.31896652344602 1045.37949989244 1 85.4809713055764 0 
1990-01-21/09:00:00 0.981190288626595 0.3591101494587 0.20729913976273 0.981207741835406 0.359110577193609 0.207299460569929 3.09239770163655 1.55 0.26 0.619314177993396 366.281698267773 5238.29876919454 1e-05 2e-05 0.153691638777829 0.245235431079149 0 0 0 -0.734177862601516 -0.636237854999978 -0.929577510784806 -0.558944336803893 -1.17149227383571 -1.56826152000105 -0.453520607074113 0.490194913091677 15.9354708144511 0.563342906557745 8.1800816710894 1 4.04273567513786 220.361568502229 220.361568502229 36.5989659850735 36.5989659850735 1776.33240132583 45 1 0 0.0366036578742113 0.0044246664956372 0.361897941990656 0.361897941990656 0.156657732360964 0.0142315021814934 0.00172031033350374 0.0171962415234368 0.0482603762457572 0.025988303094334 22.5054635597955 0.99577798475775 6 6 9 0 0 0 0.495040077232523 0 42.0959007708795 93.7966877385523 99.7547645689208 96.4778223122181 96.4778223122181 -0.56058393173536 -0.259914175411617 -0.283165491725486 0.336025629320675 0.609837222860209 0.576911272835074 52.9599223816481 69.2243310378964 34.6534849487533 55100.4289405177 301129.747582683 133774.719670584 0 0.00213136975157506 0.59064898788505 0.573039325120025 2.31400153029082 19.6298742572618 1.86530034577345 1478.38986657469 1 74.9372123769591 0 
1990-01-21/10:00:00 0.98119006769681 0.359110145852904 0.2072991367751 0.981207741835406 0.359110577193609 0.207299460569929 3.09239770163655 1.55 0.26 0.619314177993396 362.798104254202 5234.06207536407 1e-05 2e-05 0.153691638777829 0.245235431079149 0 0 0 -0.91896587805106 -0.754826279287016 -1.24644001893825 -0.587955161095421 -1.17149227383571 -1.56826152000105 -0.454878872697105 0.490194913091677 15.9354708144511 0.550867548989996 8.1636758288117 1 4.09165701576156 224.860416977424 224.860416977424 36.7209872897542 36.7209872897542 1776.33240132583 45 1 0 0.0559847435797611 0.00789655455542887 0.54928282629311 0.54928282629311 0.238398211577723 0.0217668683038111 0.00307018041115075 0.0579493319811538 0.0632509767146473 0.0346346377750953 25.4163878090252 1.51504958365969 6 6 9 0 0 0 0.674301925539584 0 32.9269338212557 91.719538626373 99.7547645689208 95.3353903005195 95.3353903005195 -0.562542323044633 -0.260637617349468 -0.283999407765805 0.334987291560541 0.608772391602387 0.575779421927391 52.8982451186962 69.1610800611818 34.6188503109782 54317.6860053534 298498.294477286 132481.279595972 0 0.00372793097081282 0.757954863194117 1.02268414979484 2.83406150661596 22.5 2.284517032091 1810.65040700464 1 62.5000007166667 0 
1990-01-21/11:00:00 0.981189635644089 0.359110141147373 0.207299132821926 0.981207741835406 0.359110577193609 0.207299460569929 3.09239770163655 1.55 0.26 0.619314177993396 358.548024861887 5227.01789042121 1e-05 2e-05 0.153691638777829 0.245235431079149 0 0 0 -1.13641919545557 -0.895382664323711 -1.6173100441012 -0.635960784591399 -1.17149227383571 -1.56826152000105 -0.457329185424871 0.490194913091677 15.9354708144511 0.536420533996976 8.1365575147533 1 4.13444757182685 218.613636050235 218.613636050235 36.5504289954096 36.5504289954096 1776.33240132583 45 1 0 0.0781590552783766 0.0124943090143704 0.756053696877143 0.756053696877143 0.329199705382853 0.0303882406922328 0.00485778734478721 0.106706016452856 0.0813499132816795 0.0450720191537025 27.9355601095437 2.10196995357016 6 6 9 0 0 0 0.819315259776148 0 24.2135723298885 89.3141082246047 99.7547645689208 94.012403579547 94.012403579547 -0.566143890639136 -0.261570698576673 -0.285088330133847 0.333093358973218 0.607402864442763 0.574306480124983 52.7857455230092 69.0797301479001 34.5737782918245 52912.7741262928 295142.945717549 130813.934111297 0 0.00579357923413311 0.880675656358179 1.61814012705714 3.16098487477332 25.3701257427382 2.54804765801444 2019.51811443851 1 50.0627890563743 0 
1990-01-21/12:00:00 0.981188952604759 0.359110135184362 0.207299127760298 0.981207741835406 0.359110577193609 0.207299460569929 3.09239770163655 1.55 0.26 0.619314177993396 354.08374573329 5217.24288640955 1e-05 2e-05 0.153691638777829 0.245235431079149 0 0 0 -1.35651956103608 -1.03896112859984 -1.99007889467637 -0.702108186070402 -1.17149227383571 -1.56826152000105 -0.461010653801315 0.490194913091677 15.9354708144511 0.522074944981387 8.09925098882134 1 4.16637920546815 208.73658757969 208.73658757969 36.2635399055737 36.2635399055737 1776.33240132583 45 1 0 0.0994248843656164 0.0174629591881676 0.947531212542009 0.947531212542009 0.413846129010044 0.0386563950413517 0.00678959853235955 0.158894321910742 0.100915971197872 0.0563524601860763 29.7741202963808 2.65376472199345 6 6 9 0 0 0 0.91038917257211 0 17.8728803314663 86.9255652649661 99.7547645689208 92.6987049517458 92.6987049517458 -0.571559381703262 -0.262732349482616 -0.286455723361058 0.330283067332057 0.605703942368725 0.572464896458771 52.6188141995242 68.9788141767022 34.5174258316384 50881.5605212598 291025.650621657 128754.321154681 0 0.00803700157423779 0.940102688786041 2.26163087266648 3.27249234748937 27.8033008588991 2.63793304689204 2090.75899978487 1 39.519030127757 0 
1990-01-21/13:00:00 0.981188009070146 0.359110128002328 0.207299121617523 0.981207741835406 0.359110577193609 0.207299460569929 3.09239770163655 1.55 0.26 0.619314177993396 350.490104532706 5205.52969761715 1e-05 2e-05 0.153691638777829 0.245235431079149 0 0 0 -1.52941069513002 -1.15377386689518 -2.27884196268598 -0.780666822808016 -1.17149227383571 -1.56826152000105 -0.465862005620718 0.490194913091677 15.9354708144511 0.511088069913637 8.05503577317755 1 4.18302372376096 202.271098753759 202.271098753759 36.0632752467662 36.0632752467662 1776.33240132583 45 1 0 0.113591572374905 0.0214242686114485 1.07265084400631 1.07265084400631 0.469540807125147 0.0441644033393632 0.00832975563613117 0.204302524281555 0.118218113360811 0.0663220987800232 30.6916024844476 3.01131091546868 6 6 9 0 0 0 0.932610917883823 0 14.3903517264323 85.0962487368693 99.7547645689208 91.6925808612925 91.6925808612925 -0.578638566933862 -0.264099068691739 -0.288073579558843 0.326675915113428 0.603713738440091 0.570297507609751 52.4045493577376 68.8605960633414 34.4511037328584 48365.8349811225 286265.241293784 126365.546354926 0 0.00996231750501904 0.925119146981605 2.77466074299608 3.16098487477332 29.4290964938346 2.54804765801444 2019.51811443851 1 32.473915648284 0 
1990-01-21/14:00:00 0.981125483632261 0.3590876579316 0.207286148321276 0.981146368110952 0.359088115127042 0.207286494161868 3.09208170665642 1.55 0.26 0.619286001354931 348.995830856593 5193.545306901 1e-05 2e-05 0.159936941944374 0.25542881753475 0 0 0 -1.60286089927585 -1.20530068602468 -2.39616202790441 -0.860266118446363 -1.20530068602468 -1.60286089927585 -0.471517829847926 0.490144822790634 15.9344740640657 0.50665660719666 8.01033670075195 1 4.18565807922904 201.180637188315 185.691565869379 36.0284574580916 35.4981852795164 1776.33240132583 45 0.923009134798403 0 0.117216250171209 0.0229503271663326 1.08890866832108 1.10517479480821 0.477864455512072 0.045573678066566 0.0089230872022701 0.22978577826701 0.12840471778106 0.072181067676275 30.8572330420501 3.1094308467748 6 6 9 0 0 0 0.879858905528174 0 13.3257118810118 84.3584094566533 99.7445711824653 91.2821822332687 91.2821822332687 -0.586772313892252 -0.26559085669702 -0.28984500056706 0.322621878456663 0.601552042854552 0.567938649188957 52.1637395803258 68.7321913455604 34.3789226651821 45657.5586963851 281170.454163563 123808.435449041 0 0.0110239991447894 0.834598664074744 2.97230085106901 2.83406150661597 30 2.284517032091 1810.65040700464 1 30.0000004333333 0 
1990-01-21/15:00:00 0.981124222190435 0.359087649530718 0.207286141073676 0.981146368110952 0.359088115127042 0.207286494161868 3.09208170665642 1.55 0.26 0.619286001354931 350.138369263123 5183.21574374991 1e-05 2e-05 0.159936941944374 0.25542881753475 0 0 0 -1.55862473574296 -1.18368002533624 -2.30659872279645 -0.928255903296896 -1.20530068602468 -1.60286089927585 -0.4774114240903 0.490144822790634 15.9344740640657 0.51003792210654 7.97223890553388 1 4.16255714047865 210.082658362642 208.101132312446 36.3039512412859 36.2443124408712 1776.33240132583 45 0.990567874256543 0 0.102428985723025 0.0214242686114485 0.976461254902739 0.978067989145219 0.427802281191428 0.039824389649112 0.00832975563613117 0.229858291437182 0.129375565816551 0.0727187335603498 29.4097584062056 2.70205946782539 6 6 9 0 0 0 0.755916441360029 0 14.3903517264323 84.9213989521378 99.7445711824653 91.5918264557852 91.5918264557852 -0.595098660055288 -0.267101713196078 -0.291640990274839 0.318568924195065 0.59937400302599 0.565562219987639 51.9229940971868 68.6028157797438 34.3062039316217 43071.8925335161 276115.922227066 121276.616920089 0 0.0108871917017871 0.677234218645314 2.77466074299608 2.31400153029082 29.4290964938346 1.86530034577345 1478.38986657469 1 32.473915648284 0 
1990-01-21/16:00:00 0.981123033988196 0.359087641564695 0.207286134196819 0.981146368110952 0.359088115127042 0.207286494161868 3.09208170665642 1.55 0.26 0.619286001354931 353.899000771402 5176.72668177044 1e-05 2e-05 0.159936941944374 0.25542881753475 0 0 0 -1.38950075110247 -1.08088249410446 -2.0051606649528 -0.970679742647043 -1.20530068602468 -1.60286089927585 -0.482742302435184 0.490144822790634 15.9344740640657 0.521498352747824 7.94850543189506 1 4.12475745326536 220.421549200265 220.421549200265 36.600620150235 36.600620150235 1776.33240132583 45 1 0 0.0785210166505553 0.0174629591881676 0.762231075499715 0.762231075499715 0.333674011960385 0.0305289712737359 0.00678959853235955 0.197147800078072 0.118312399425783 0.0663101622659251 27.2948068247837 2.09925597601193 6 6 9 0 0 0 0.573642781519167 0 17.8728803314663 86.8295625620753 99.7445711824653 92.6413164412508 92.6413164412508 -0.602392437940715 -0.268490306367973 -0.29328879366234 0.315096767189572 0.597382211789866 0.563395221220778 51.7167479710605 68.484503380318 34.2398937693558 40950.512650262 271561.905604889 119006.151868488 0 0.00909832604822512 0.470051344393021 2.26163087266648 1.63624617374468 27.8033008588991 1.31896652344602 1045.37949989244 1 39.519030127757 0 
1990-01-21/17:00:00 0.981122078490479 0.359087634598244 0.207286128198032 0.981146368110952 0.359088115127042 0.207286494161868 3.09208170665642 1.55 0.26 0.619286001354931 358.57652600352 5174.88838456066 1e-05 2e-05 0.159936941944374 0.25542881753475 0 0 0 -1.16692190083441 -0.942370862108174 -1.6148768418784 -0.982658195119906 -1.20530068602468 -1.60286089927585 -0.486922270776652 0.490144822790634 15.9344740640657 0.53651475908592 7.94180962983434 1 4.06592036037723 216.134898059768 216.134898059768 36.48047999664 36.48047999664 1776.33240132583 45 1 0 0.048186719003895 0.0124943090143704 0.472397088151799 0.472397088151799 0.207260771566921 0.0187349963487144 0.00485778734478721 0.146317156430516 0.100445712704988 0.0559770095960203 23.9711406547532 1.32280063430478 6 6 9 0 0 0 0.353013837653972 0 24.2135723298885 89.3297967176025 99.7445711824653 94.0164452267907 94.0164452267907 -0.607860527051181 -0.269674465051766 -0.294687408851727 0.31254028322919 0.595691206525472 0.561565907181693 51.5648928238139 68.384057667613 34.1839167597598 39442.2894621605 267746.175771323 117117.498023862 0 0.00553799081614481 0.235976330914923 1.61814012705714 0.846983344482505 25.3701257427382 0.682747312240982 541.128247863823 1 50.0627890563743 0 
1990-01-21/18:00:00 0.981121487859108 0.359087629042132 0.207286123450718 0.981146368110952 0.359088115127042 0.207286494161868 3.09208170665642 1.55 0.26 0.619286001354931 363.744487838389 5177.8824358693 1e-05 2e-05 0.159936941944374 0.25542881753475 0 0 0 -0.905538735251125 -0.777201599349718 -1.16155738672497 -0.963139798790788 -1.20530068602468 -1.60286089927585 -0.489528456006762 0.490144822790634 15.9344740640657 0.554197782184395 7.95272138322292 1 4.01067404419555 18.7641931465851 18.7641931465851 13.1443746797172 13.1443746797172 1776.33240132583 45 1 0 0.0256757078057554 0.00789655455542887 0.0918380263808701 0.0918380263808701 0.0487595202629107 0.00998271519487768 0.00307018041115075 0.082621681823187 0.0776116272621146 0.0427805214426971 21.6718013992277 0.86597085845338 6 6 9 0 0 0 0.117988165457462 0 32.9269338212557 92.2740230077248 99.7445711824653 95.635769686358 95.635769686358 -0.610938493287529 -0.270592774046073 -0.295761038795205 0.311118437564591 0.594384613473921 0.560167850925396 51.4804351913367 68.3064460403509 34.1411362383171 38622.7452453179 264829.336077541 115691.177535321 0 0.00183595065398506 0 1.02268414979484 0 22.5 0 0 1 62.5000007166667 0 
1990-01-21/19:00:00 0.981121351536201 0.359087625121367 0.207286120162409 0.981146368110952 0.359088115127042 0.207286494161868 3.09208170665642 1.55 0.26 0.619286001354931 368.088331371666 5184.92281938249 1e-05 2e-05 0.159936941944374 0.25542881753475 0 0 0 -0.671854840743446 -0.627523316800708 -0.760291417584722 -0.917058810546911 -1.20530068602468 -1.60286089927585 -0.490297730815762 0.490144822790634 15.9344740640657 0.570056169948225 7.97850792826295 1 4.01800011265143 18.9871663316022 18.9871663316022 13.253400620778 13.253400620778 1776.33240132583 45 1 0 0.0281012513423467 0.00705269936162648 0.101178215418473 0.101178215418473 0.0530059461884069 0.0109257665219044 0.00274208951180038 0.0159342544693172 0.0533578197399883 0.0287695602474541 21.0738078675964 0.773360194872074 6 6 9 0 0 0 0 0 34.919041325392 94.9144472108266 99.7445711824653 97.088002998064 97.088002998064 -0.611522187133699 -0.27122581297844 -0.296485373429801 0.310850184122347 0.593486333680319 0.559227669217962 51.4645009368674 68.2530882206109 34.1123666780696 38469.6521587595 262839.79751621 114740.239651183 0 0 0 0.913396317314727 0 21.875 0 0 1 65.2083340736111 0 
1990-01-21/20:00:00 0.981121331846783 0.359087621737797 0.207286117354452 0.981146368110952 0.359088115127042 0.207286494161868 3.09208170665642 1.55 0.26 0.619286001354931 368.472763325032 5191.72196200193 1e-05 2e-05 0.159936941944374 0.25542881753475 0 0 0 -0.648217734625479 -0.610324778328529 -0.723810068121923 -0.872308726396449 -1.20530068602468 -1.60286089927585 -0.490593254230526 0.490144822790634 15.9344740640657 0.571507190621182 8.00358315254256 1 4.00797310304602 18.6773924223044 18.6773924223044 13.1017220783726 13.1017220783726 1776.33240132583 45 1 0 0.0246541626270804 0.00625969908725382 0.0879522401541774 0.0879522401541774 0.0462151404064773 0.00958553842940884 0.00243377100512429 0.00205430999632532 0.0482350775472634 0.0258056791171095 20.4763154288108 0.680051381714692 6 6 9 0 0 0 0 0 36.9224470151676 95.1560423944693 99.7445711824653 97.2208803490674 97.2208803490674 -0.611597508754589 -0.271799277435781 -0.297136688481664 0.310815599778974 0.592674295337772 0.558384346370998 51.4624466268711 68.2048531430637 34.0865609989525 38449.94985599 261052.265320212 113892.875968559 0 0 0 0.810694714268583 0 21.25 0 0 1 67.9166674305555 0 
