DATE;Tair_min;Tair_max;Tair_mean;RG_sum;PPT_sum;RHair_min;RHair_mean;RHair_max;WS_mean
01/11/1999;7.97497148;19.72526317;13.85011733;4.604;0;80.8;94.2;100;2.8
02/11/1999;15.10202063;17.52922456;16.31562259;1.428;2;75.1;94;100;4.2
03/11/1999;10.97583428;15.63264575;13.30424002;8.665;0;49.7;61.5;73.3;5.7
04/11/1999;3.32363414;16.0319255;9.677779821;10.14;0;48.8;71.9;95;2.2
05/11/1999;3.99882827;14.9339062;9.466367233;6.681;0;65.4;86;100;0.7
06/11/1999;6.24947537;12.73786758;9.493671476;10.105;8.8;38.7;67.2;95.7;6.9
07/11/1999;8.87523032;11.04092865;9.958079486;10.412;6.6;32;40.5;49;8.8
08/11/1999;8.65016561;14.83408626;11.74212593;9.951;0;26.9;36.8;46.7;7.3
09/11/1999;4.14887141;15.83228563;9.990578519;9.786;0;30.9;46.7;62.5;5.7
10/11/1999;9.40038131;13.3367872;11.36858426;8.452;0;34.7;45.9;57.1;6.1
11/11/1999;1.44809489;9.942909345;5.695502118;4.734;20.5;54.2;71.4;88.6;2.3
12/11/1999;7.29977735;9.144349849;8.2220636;1.96;37;94.5;99.1;100;7.5
13/11/1999;9.47540288;9.942909345;9.709156113;0.885;86.5;87.2;97.2;100;6
14/11/1999;9.32535974;13.13714733;11.23125353;3.057;9.5;76.7;97.9;100;2.9
15/11/1999;5.04913025;13.43660714;9.242868695;9.491;0;53.8;78.7;100;2.6
16/11/1999;0.84792233;9.44380966;5.145865995;8.629;0;45.4;61;76.6;4.8
17/11/1999;4.82406554;6.049931802;5.436998671;9.066;2;51.8;66;80.2;5.3
18/11/1999;4.52397926;11.73966821;8.131823736;2.408;11;54.2;73;91.8;4.8
19/11/1999;5.4242381;5.051732432;5.237985266;4.675;4;42.7;57.3;71.9;7.9
20/11/1999;1.29805175;5.351192243;3.324621997;4.38;0;44.7;61.1;77.5;4.5
21/11/1999;-1.40272477;1.4582147;0.027744965;2.88;0;48.8;61.6;74.4;4.4
22/11/1999;1.97324588;1.857494448;1.915370164;8.169;0;38.4;47.3;56.2;7.8
23/11/1999;3.173591;9.743269471;6.458430236;6.504;0;42.7;61;79.3;5.6
24/11/1999;3.99882827;11.24056853;7.619698398;7.815;0;40.6;53;65.4;5.6
25/11/1999;-0.5774875;11.14074859;5.281630545;7.649;0;49.5;68.9;88.3;2.4
26/11/1999;0.84792233;8.745070101;4.796496216;4.073;2.5;64.7;81.3;97.9;1
27/11/1999;5.19917339;11.04092865;8.120051021;5.017;0;75.9;90;100;0.9
28/11/1999;1.89822431;11.4402084;6.669216355;1.96;0;86.1;94.3;100;2.5
29/11/1999;3.485054425;11.4402084;7.462631413;3.718;0;77;88.8;100;1.9
30/11/1999;1.6731596;16.43120525;9.052182425;7.059;0;30;71.5;100;1.2
01/12/1999;1.6731596;15.93210557;8.802632583;4.71;0;35.3;53.5;71.7;3.4
02/12/1999;1.22303018;14.03552676;7.629278471;7.095;0;50.9;63.3;75.7;6.2
03/12/1999;-0.72753064;12.2387679;5.755618628;6.516;0;62.9;79.4;95.9;1.4
04/12/1999;0.77290076;10.34218909;5.557544927;3.341;0;61.2;71.5;81.8;3.6
05/12/1999;7.37479892;8.545430227;7.960114574;7;0;23.2;42.5;61.8;5.8
06/12/1999;0.54783605;11.34038846;5.944112257;6.717;0;26.5;41.4;56.3;3.8
07/12/1999;-0.95259535;10.14254922;4.594976935;6.752;0;56;73.4;90.8;1.7
08/12/1999;0.1727282;13.23696727;6.704847733;6.363;0;49.4;75.4;100;2.3
09/12/1999;1.74818117;11.24056853;6.494374848;3.388;0;70;88.3;100;1.8
10/12/1999;7.44982049;8.745070101;8.097445296;4.262;0;57.9;67;76.1;4.8
11/12/1999;7.14973421;12.73786758;9.943800896;1.806;0;69.9;78;86.1;3.7
12/12/1999;7.52484206;13.3367872;10.43081463;4.037;0;55.1;68.7;82.3;5.5
13/12/1999;6.02441066;10.04272928;8.033569971;4.663;0;60.6;71.2;81.8;2.1
14/12/1999;2.94852629;6.948311235;4.948418763;1.464;1.5;75.7;100;100;1
15/12/1999;6.02441066;6.149751739;6.0870812;3.683;0;52;79.2;100;5.8
16/12/1999;3.69874199;3.953713125;3.826227558;5.123;0.5;52;57.2;62.4;6.8
17/12/1999;-5.0787817;6.349391613;0.635304957;6.422;0.5;52;72;92;3.9
18/12/1999;3.485054425;11.34038846;7.412721444;1.653;0;52;88.4;100;5
19/12/1999;10.82579114;10.74146884;10.78362999;1.003;0;52;83.2;100;7
20/12/1999;0.09770663;4.652452684;2.375079657;6.752;0;52;56.8;61.6;7
21/12/1999;-3.05319931;5.351192243;1.148996467;6.186;0;31.3;42.2;53.1;2.1
22/12/1999;0.09770663;7.746870731;3.922288681;6.02;0;41.5;63.1;84.7;0.6
23/12/1999;1.22303018;4.652452684;2.937741432;0.508;0.2;70.2;94.7;100;1.1
24/12/1999;6.99969107;6.948311235;6.974001153;1.641;0;100;100;100;0.7
25/12/1999;8.04999305;11.93930809;9.994650568;2.727;0;57.5;84.3;100;3.2
26/12/1999;7.14973421;15.93210557;11.54091989;5.761;0.5;43.1;67.4;91.7;8.3
27/12/1999;8.27505776;10.54182897;9.408443364;1.853;0.5;50.9;77.1;100;5.8
28/12/1999;6.47454008;7.44741092;6.9609755;6.599;14.5;50.8;66.4;82;8.7
29/12/1999;5.19917339;6.049931802;5.624552596;6.882;0;40.7;54.7;68.7;5.2
30/12/1999;4.44895769;7.44741092;5.948184305;6.894;0;33.7;49.2;64.7;4.6
31/12/1999;3.24861257;7.647050794;5.447831682;1.995;0;59.5;73.2;86.9;2.8
01/01/2000;3.99882827;12.03912802;8.018978146;6.004;0;35.3;53.5;71.7;3.7
02/01/2000;0.99796547;13.63624701;7.317106242;6.648;0;50.9;63.3;75.7;3.3
03/01/2000;1.82320274;7.247771046;4.535486893;2.22;0;62.9;79.4;95.9;0.7
04/01/2000;3.62372042;12.2387679;7.931244158;6.768;0;54.9;71.7;88.5;1.3
05/01/2000;2.79848315;14.33498657;8.566734862;6.266;0;51.7;68;84.3;2.2
06/01/2000;1.37307332;10.04272928;5.707901301;2.9;0;70.9;90.8;100;2.7
07/01/2000;0.99796547;13.83588689;7.416926179;6.708;0;48.3;59.1;69.9;4
08/01/2000;0.77290076;11.24056853;6.006734643;5.467;0.5;54.7;82.7;100;1.3
09/01/2000;4.44895769;7.347590983;5.898274337;2.017;4.5;94.8;99;100;1
10/01/2000;6.24947537;9.244169786;7.746822578;3.915;0;65;79.6;94.2;3.6
11/01/2000;-1.47774634;9.743269471;4.132761566;7.018;0;54.9;74.4;93.9;3.1
12/01/2000;-0.87757378;8.345790353;3.734108287;7.329;0;62.3;85.5;100;0.6
13/01/2000;-3.05319931;8.44561029;2.69620549;7.412;9.5;53.5;86.2;100;1.2
14/01/2000;2.12328902;7.846690668;4.984989844;2.912;1.5;81.7;93.2;100;2.8
15/01/2000;6.99969107;10.44200903;8.72085005;4.882;0;55.9;75.2;94.5;2.8
16/01/2000;1.37307332;9.343989723;5.358531522;7.46;0;60.8;77.9;95;2.5
17/01/2000;-2.60306989;10.54182897;3.969379539;7.878;0;40.7;68.7;96.7;4.3
18/01/2000;0.09770663;16.0319255;8.064816066;8.415;0;29.5;42.6;55.7;7.7
19/01/2000;7.07471264;10.74146884;8.908090741;8.618;0;26.9;38.1;49.3;6.3
20/01/2000;-4.10350129;9.044529912;2.470514311;8.558;0;32.4;50.1;67.8;4.4
21/01/2000;-0.50246593;10.04272928;4.770131676;8.546;0;23.3;38;52.7;7.4
22/01/2000;2.27333216;6.44921155;4.361271855;7.675;0;48.4;57.7;67;6.4
23/01/2000;4.89908711;6.948311235;5.923699173;8.94;0;37;50.7;64.4;7.6
24/01/2000;4.44895769;4.852092558;4.650525124;8.355;0;30.5;44;57.5;6.7
25/01/2000;-4.10350129;-0.837643851;-2.470572571;0.859;0.5;48.1;81.5;100;3.1
26/01/2000;0.84792233;4.852092558;2.850007444;5.884;3;67.3;88.8;100;2
27/01/2000;1.37307332;2.057134322;1.715103821;0.955;3;78;93.7;100;1
28/01/2000;2.27333216;12.13894796;7.20614006;9.191;0;42.6;80;100;1.1
29/01/2000;2.19831059;9.942909345;6.070609968;3.987;0;51.9;66.9;81.9;6.4
30/01/2000;10.45068329;12.93750746;11.69409537;6.004;0;52.8;64.6;76.4;7.5
31/01/2000;5.12415182;17.12994481;11.12704831;7.412;0;47.3;63.4;79.5;2.4
01/02/2000;1.52311646;8.046330542;4.784723501;1.432;1;91.3;97.9;100;1.3
02/02/2000;8.27505776;14.73426632;11.50466204;5.837;0;63.8;88.2;100;2.8
03/02/2000;9.40038131;13.23696727;11.31867429;10.707;0;21.3;39.1;56.9;6.4
04/02/2000;0.47281448;15.73246569;8.102640086;10.396;0;13.3;28.7;44.1;2.2
05/02/2000;-0.20237965;12.63804764;6.217833997;9.513;0;65.3;81;96.7;0.9
06/02/2000;8.4251009;8.44561029;8.435355595;1.981;0;83.2;87.7;92.2;0.9
07/02/2000;4.37393612;12.73786758;8.555901851;9.31;0;39.2;65.4;91.6;4.8
08/02/2000;10.75076957;13.53642708;12.14359832;2.363;0;52.1;69.1;86.1;6.1
09/02/2000;9.77548916;11.83948815;10.80748865;11.972;0;29.1;45;60.9;5.3
10/02/2000;-0.72753064;16.830485;8.051477179;11.375;0;2.2;38;73.8;2.7
11/02/2000;9.25033817;15.43300588;12.34167203;9.811;0;36.4;60.9;85.4;5.2
12/02/2000;1.59813803;9.743269471;5.670703751;11.996;0;30;44.1;58.2;5.7
13/02/2000;6.54956165;9.144349849;7.84695575;2.769;0;40.9;53.1;65.3;4.1
14/02/2000;4.986698925;14.32632398;9.65651145;12.449;0.2;49;62.9;76.8;5.3
15/02/2000;8.96605685;14.32632398;11.64619041;8.642;0;49.3;63.6;77.9;5.1
16/02/2000;5.287027825;10.42398362;7.855505725;8.761;0.2;38.7;57.7;76.7;6
17/02/2000;3.785383325;7.422183354;5.60378334;6.947;0.4;47;61.3;75.6;5
18/02/2000;4.536205575;12.3251238;8.430664685;5.634;0;53.6;74.6;95.6;5
19/02/2000;5.66243895;11.42458371;8.543511332;12.772;3.6;32.9;57.2;81.5;7.5
20/02/2000;3.86046555;9.423383534;6.641924542;14.18;0;15.7;37.8;59.9;5.3
21/02/2000;0.1063543;10.92428367;5.515318985;13.953;0;15.2;28.7;42.2;2.3
22/02/2000;3.1096433;14.52644399;8.818043647;10.528;0;23.2;39.2;55.2;2.3
23/02/2000;4.6112878;15.32692407;9.969105933;14.311;0;22.7;37;51.3;4.9
24/02/2000;4.9116167;20.32992452;12.62077061;14.108;0;38.6;54;69.4;3.8
25/02/2000;5.66243895;13.22566388;9.444051413;14.395;0;33.3;72.1;100;1.7
26/02/2000;5.8126034;17.02794422;11.42027381;14.144;0;48;76.7;100;1.1
27/02/2000;6.338178975;12.62530382;9.481741399;12.831;0;65.1;87;100;1.8
28/02/2000;2.35882105;9.223263516;5.791042283;3.485;0.6;86.6;94.8;100;2.4
29/02/2000;6.938836775;10.32392362;8.631380195;3.342;0.2;83.7;96.5;100;1.3
01/03/2000;5.79934595;11.32452371;8.561934828;11.22;3;51;73.9;96.8;7.8
02/03/2000;6.77462636;12.13894796;9.45678716;16.663;0;23.7;43.1;62.5;5.6
03/03/2000;-1.85285419;16.93030494;7.538725373;16.233;0;8;44.2;80.4;2
04/03/2000;9.85051073;14.83408626;12.34229849;12.342;0;30.1;53.5;76.9;5.5
05/03/2000;-2.0779189;15.73246569;6.827273396;17.761;0;9.7;24.7;39.7;4.3
06/03/2000;-3.05319931;14.1353467;5.541073695;17.033;0;28.1;53.2;78.3;1.8
07/03/2000;1.44809489;15.13354607;8.29082048;13.726;0;58.2;75.6;93;1.2
08/03/2000;0.32277134;21.32238216;10.82257675;17.319;0;18;51.7;85.4;3.9
09/03/2000;2.57341844;25.71445939;14.14393892;17.582;0;19.3;33.8;48.3;4.5
10/03/2000;3.9238067;22.52022141;13.22201405;18.167;0;21.6;34.1;46.6;6
11/03/2000;2.04826745;24.9158999;13.48208367;18.37;0;12.2;37.5;62.8;3.5
12/03/2000;1.14800861;20.32418279;10.7360957;18.202;0;26;51.3;76.6;2.3
13/03/2000;1.82320274;18.92670368;10.37495321;15.517;0;44.2;71;97.8;1.6
14/03/2000;4.14887141;20.02472298;12.0867972;17.188;0;29.7;50.2;70.7;5.6
15/03/2000;11.35094213;14.63444638;12.99269426;17.964;0;24.2;38.8;53.4;7.1
16/03/2000;0.32277134;18.7270638;9.524917571;18.298;0;19;29.2;39.4;6.6
17/03/2000;2.04826745;18.92670368;10.48748556;19.324;0;21.5;35.2;48.9;6.8
18/03/2000;2.27333216;17.92850431;10.10091823;19.324;0;27.5;37.1;46.7;8.5
19/03/2000;1.44809489;10.94110872;6.194601803;5.264;0;37.4;54.7;72;3.8
20/03/2000;0.47281448;8.745070101;4.608942291;3.402;7;55;81;100;2.1
21/03/2000;1.82320274;13.63624701;7.729724877;19.408;0;27.2;70.9;100;2.2
22/03/2000;1.29805175;11.93930809;6.618679918;6.589;0;66.9;85.8;100;2.9
23/03/2000;6.39951851;12.73786758;9.568693046;4.56;4;64.1;94;100;4.8
24/03/2000;9.47540288;16.43120525;12.95330407;14.55;0;42.4;71.7;100;2.3
25/03/2000;3.84878513;15.93210557;9.890445348;13.703;7;61.6;84.7;100;1.5
26/03/2000;8.4251009;11.54002834;9.982564619;10.528;0;48;62.9;77.8;5
27/03/2000;6.99969107;11.4402084;9.219949735;11.733;0;44.6;61.7;78.8;3.5
28/03/2000;0.54783605;12.43840777;6.49312191;13.38;0;32.9;51.8;70.7;3.3
29/03/2000;1.37307332;9.843089408;5.608081364;12.449;0;43.1;59.1;75.1;3.7
30/03/2000;-0.50246593;14.23516664;6.866350353;20.148;0;32;64.9;97.8;1.7
31/03/2000;3.173591;10.74146884;6.957529921;7.197;1.5;71.6;81.5;91.4;2.7
01/04/2000;3.173591;10.74146884;6.957529921;7.197;1.5;27.9;56.4;84.9;3.3
02/04/2000;6.77462636;15.03372613;10.90417625;20.995;0;70.7;86.3;100;5.2
03/04/2000;3.77376356;13.03732739;8.405545476;4.798;2;67.8;87.7;100;5.6
04/04/2000;8.95025189;16.0319255;12.4910887;10.802;6;46.8;72;97.2;4.4
05/04/2000;6.99969107;17.03012487;12.01490797;15.35;0;33.4;55.1;76.8;7
06/04/2000;9.70046759;11.14074859;10.42060809;12.294;0;36.2;48.8;61.4;7
07/04/2000;7.14973421;13.83588689;10.49281055;20.924;0;30.8;55.8;80.8;2.9
08/04/2000;0.84792233;17.52922456;9.188573444;23.383;0;26.1;70;100;2.9
09/04/2000;5.57428124;15.93210557;10.7531934;16.149;1;75.1;92.1;100;1.6
10/04/2000;8.27505776;7.247771046;7.761414403;4.249;6.5;92.4;97.7;100;1.8
11/04/2000;8.4251009;9.743269471;9.084185186;3.175;3.5;53.9;81.4;100;3.5
12/04/2000;9.55042445;16.43120525;12.99081485;10.325;0.5;37.4;62.7;88;3.1
13/04/2000;7.37479892;14.43480651;10.90480272;17.319;0;39.7;64.7;89.7;1.8
14/04/2000;4.44895769;18.32778405;11.38837087;20.984;0;82.4;90.4;98.4;5.5
15/04/2000;5.19917339;14.23516664;9.717170013;5.861;0.5;24.1;54.2;84.3;2.7
16/04/2000;9.40038131;17.12994481;13.26516306;24.278;1;82.6;93.2;100;5.4
17/04/2000;8.80020875;12.13894796;10.46957835;1.325;21;31.7;56.6;81.5;4.4
18/04/2000;8.4251009;16.23156538;12.32833314;18.011;0;31.8;48.2;64.6;3.6
19/04/2000;4.82406554;19.12634355;11.97520454;23.108;0;16.4;38.6;60.8;5.9
20/04/2000;9.85051073;18.82688374;14.33869723;25.519;0;17.7;41;64.3;1.7
21/04/2000;3.02354786;22.12094166;12.57224476;22.368;0;18.1;58.2;98.3;1.2
22/04/2000;5.49925967;23.11914103;14.30920035;20.84;0;86;94.1;100;3.9
23/04/2000;8.04999305;15.63264575;11.8413194;5.073;4.5;56.2;80.3;100;4.4
24/04/2000;10.30064015;11.54002834;10.92033424;4.691;16;19.5;50.3;81.1;2.4
25/04/2000;9.32535974;20.02472298;14.67504136;26.223;0;31.8;70.8;100;2.7
26/04/2000;5.79934595;20.72346254;13.26140425;25.197;0;41.7;73.5;100;4.1
27/04/2000;11.87609312;18.52742393;15.20175852;20.721;0;69.6;85.7;100;2.9
28/04/2000;5.64930281;13.93570683;9.792504818;2.232;23;50.9;67.8;84.7;4.9
29/04/2000;9.10029503;13.83588689;11.46809096;11.841;0;44.6;63.2;81.8;1.7
30/04/2000;3.39865571;18.02832424;10.71348998;25.531;0;32.8;68.9;100;2.1
01/05/2000;6.02441066;23.3187809;14.67159578;20.948;0;38.5;63.7;88.9;1.7
02/05/2000;6.84964793;25.71445939;16.28205366;25.65;0;29.1;54.9;80.7;1.4
03/05/2000;7.29977735;24.01752046;15.65864891;26.08;0;21.9;53.7;85.5;1.8
04/05/2000;7.14973421;21.72166191;14.43569806;18.549;0;33.9;63;92.1;1.9
05/05/2000;11.05085585;20.6236426;15.83724923;18.477;0.5;52.9;72.5;92.1;2.5
06/05/2000;12.10115783;14.83408626;13.46762204;2.53;8;85.2;97.2;100;1.6
07/05/2000;13.15145981;17.03012487;15.09079234;3.676;20;81.9;95.8;100;1.3
08/05/2000;12.25120097;18.92670368;15.58895232;6.911;0.5;82.3;92.9;100;1.3
09/05/2000;8.95025189;17.72886443;13.33955816;6.553;8;84.5;94.8;100;1.1
10/05/2000;13.75163237;15.43300588;14.59231913;2.614;30;97.1;99.3;100;3.3
11/05/2000;13.52656766;19.42580336;16.47618551;7.902;4;80.4;95.9;100;3
12/05/2000;8.95025189;23.3187809;16.1345164;21.771;0;60.4;89.7;100;1.4
13/05/2000;11.27592056;27.01211857;19.14401957;26.57;0;20.1;62.6;100;2.7
14/05/2000;8.87523032;25.31517964;17.09520498;27.489;0;32.2;66.3;100;1.8
15/05/2000;9.25033817;25.51481952;17.38257884;27.178;0;35.4;64.2;93;1.6
16/05/2000;8.50012247;25.51481952;17.00747099;26.916;0;30.3;62;93.7;1.8
17/05/2000;9.02527346;22.2207616;15.62301753;14.896;0;49.8;72.3;94.8;1.8
18/05/2000;11.72604998;19.32598342;15.5260167;22.607;0;33.8;52.3;70.8;2.8
19/05/2000;11.80107155;17.62904449;14.71505802;28.575;0;29.6;42.8;56;4.2
20/05/2000;9.85051073;23.3187809;16.58464582;29.1;0;26.3;42.3;58.3;2.8
21/05/2000;6.39951851;24.31698027;15.35824939;24.994;0;28.7;50.1;71.5;2.6
22/05/2000;11.20089899;21.62184197;16.41137048;29.005;0;28;41.9;55.8;4
23/05/2000;8.95025189;23.61824071;16.2842463;28.611;0;27.2;44.5;61.8;1.3
24/05/2000;7.37479892;26.51301889;16.9439089;27.417;0;27.1;55;82.9;1
25/05/2000;7.14973421;24.31698027;15.73335724;21.926;0;38.4;61.1;83.8;2.1
26/05/2000;8.65016561;25.91409927;17.28213244;27.847;22;34.3;54.4;74.5;1.9
27/05/2000;11.80107155;21.72166191;16.76136673;29.351;0;28.6;55.5;82.4;3.2
28/05/2000;8.57514404;21.92130179;15.24822291;16.782;0;47.1;66.8;86.5;1.1
29/05/2000;14.80193435;21.72166191;18.26179813;26.021;0;37.5;56.8;76.1;3.3
30/05/2000;14.50184807;24.1173404;19.30959423;25.304;0;37.7;61.5;85.3;3.6
31/05/2000;14.27678336;20.42400273;17.35039305;16.925;0;52;59.2;66.4;3.4
01/06/2000;10.07557544;28.20995782;19.14276663;28.097;0;18.8;48.6;78.4;1.5
02/06/2000;9.32535974;26.8124787;18.06891922;27.501;0;31.4;58.2;85;1.3
03/06/2000;10.97583428;27.61103819;19.29343624;28.073;0;29.9;53.7;77.5;1.4
04/06/2000;9.9255323;27.11193851;18.5187354;27.322;0;34.5;58.4;82.3;1.4
05/06/2000;10.45068329;24.51662015;17.48365172;18.334;14.5;48.3;65.2;82.1;2.4
06/06/2000;12.47626568;20.52382267;16.50004417;19.527;0;31.1;56.9;82.7;5.3
07/06/2000;13.82665394;26.11373914;19.97019654;30.103;0;24;37.5;51;4
08/06/2000;7.82492834;26.11373914;16.96933374;29.243;0;32;58.4;84.8;2.3
09/06/2000;11.50098527;23.51842078;17.50970302;21.533;1;70.3;84.8;99.3;3.5
10/06/2000;12.10115783;18.02832424;15.06474104;5.371;11;94.5;98.7;100;1.2
11/06/2000;12.55128725;18.22796412;15.38962568;10.122;0;55.1;79.5;100;4.4
12/06/2000;13.75163237;21.62184197;17.68673717;13.142;0;47.1;56.7;66.3;4.2
13/06/2000;12.77635196;26.11373914;19.44504555;17.594;3.5;44.1;69;93.9;1.6
14/06/2000;14.35180493;24.01752046;19.1846627;12.724;12.5;96.8;99.8;100;1.6
15/06/2000;9.85051073;29.60743693;19.72897383;29.745;0;37.2;69.2;100;4.7
16/06/2000;11.27592056;31.20455593;21.24023824;30.497;0;13.1;39.1;65.1;4.1
17/06/2000;9.77548916;29.70725687;19.74137302;29.864;0;25.7;59.2;92.7;1.6
18/06/2000;10.97583428;25.61463945;18.29523687;28.766;0;76.7;93;100;2.1
19/06/2000;10.675748;26.11373914;18.39474357;29.577;0;34.6;69.8;100;2.1
20/06/2000;7.6748852;24.9158999;16.29539255;30.103;0;33.8;59.8;85.8;2.2
21/06/2000;7.14973421;25.11553977;16.13263699;26.701;0;39.3;60.6;81.9;0.9
22/06/2000;9.25033817;27.11193851;18.18113834;25.304;0;55.4;68.5;81.6;1.2
23/06/2000;16.52743046;24.31698027;20.42220537;24.397;0;30.8;44.7;58.6;4
24/06/2000;14.65189121;20.82328248;17.73758684;22.881;0;40.7;52.4;64.1;4
25/06/2000;13.60158923;24.41680021;19.00919472;29.947;0;35.2;47.8;60.4;3.5
26/06/2000;8.4251009;26.31337901;17.36923996;30.103;0.5;35.8;50.9;66;1.5
27/06/2000;10.75076957;28.20995782;19.48036369;26.402;0;31.7;54.4;77.1;1
28/06/2000;13.9214837;26.8338251;20.3776544;23.49;0;34.5;61.2;87.9;3.2
29/06/2000;14.14673038;28.73496527;21.44084782;27.93;0;32.8;50.2;67.6;3.2
30/06/2000;12.62630882;28.80887744;20.71759313;29.005;0;35.8;58.3;80.8;1.3
01/07/2000;12.70133039;25.61463945;19.15798492;17.725;0;68.2;84.3;100;2.3
02/07/2000;12.47626568;26.11373914;19.29500241;20.804;0;59.9;78.5;97.1;2.2
03/07/2000;16.52743046;26.31337901;21.42040474;13.512;9;73.9;89.5;100;2.2
04/07/2000;13.09557923;24.23226487;18.66392205;24.839;0.6;34.6;57.3;80;3.1
05/07/2000;12.49492143;28.43478524;20.46485333;27.214;0;25.5;48.3;71.1;1.2
06/07/2000;12.47626568;28.60923756;20.54275162;26.009;0;28.2;49.9;71.6;2
07/07/2000;15.1770422;26.51301889;20.84503054;22.452;0;31.9;57;82.1;3.6
08/07/2000;16.15232261;24.31698027;20.23465144;29.207;0;26.1;44.5;62.9;5.4
09/07/2000;12.9263951;21.52202204;17.22420857;23.693;0;37.7;53.6;69.5;3
10/07/2000;11.20089899;18.52742393;14.86416146;5.455;3;67.1;79.5;91.9;2
11/07/2000;12.40124411;19.62544323;16.01334367;19.909;0;37.1;55.9;74.7;4.5
12/07/2000;11.35094213;19.22616349;15.28855281;27.369;0;31.2;45.3;59.4;4.3
13/07/2000;9.40038131;22.32058153;15.86048142;21.712;0;39.1;52.8;66.5;4.2
14/07/2000;15.25206377;22.2207616;18.73641268;10.671;0;55.1;68.5;81.9;4.3
15/07/2000;14.4268265;19.92490305;17.17586477;25.042;0;37.3;51.6;65.9;4.9
16/07/2000;12.9263951;23.21896097;18.07267803;28.551;0;25.1;37.9;50.7;4.2
17/07/2000;3.84878513;26.0139192;14.93135217;27.345;0;20.8;42.1;63.4;1
18/07/2000;8.04999305;27.41139832;17.73069569;28.384;0;27.1;50.1;73.1;1.4
19/07/2000;10.37566172;30.50581637;20.44073904;28.396;0;15.6;43;70.4;1.1
20/07/2000;10.07557544;32.00311542;21.03934543;28.766;0;10;38.2;66.4;1
21/07/2000;10.30064015;31.50401574;20.90232794;28.408;0;18.6;41.4;64.2;1.4
22/07/2000;11.95111469;28.01031794;19.98071632;25.806;0;30.8;67.8;100;2.7
23/07/2000;16.15232261;23.81788059;19.9851016;6.302;3.5;45.8;84.3;100;2.8
24/07/2000;13.45154609;27.91049801;20.68102205;24.027;0;31.3;64.3;97.3;2.2
25/07/2000;11.87609312;27.21175845;19.54392578;17.737;26.5;39;67.5;96;1.5
26/07/2000;11.4259637;28.80887744;20.11742057;24.624;0;29;59.5;90;0.9
27/07/2000;13.75163237;29.30797712;21.52980475;27.405;0.5;29.7;47.4;65.1;1.3
28/07/2000;16.90253831;26.21355908;21.55804869;25.424;0;27.5;50.9;74.3;3.5
29/07/2000;16.00227947;24.81607996;20.40917971;28.264;0;28.2;46.1;64;3.4
30/07/2000;10.52570486;29.80707681;20.16639083;27.799;0;22.4;40.1;57.8;2.2
31/07/2000;8.4251009;30.70545624;19.56527857;27.668;0;19.8;38.5;57.2;1.1
01/08/2000;9.1753166;29.20815719;19.19173689;25.985;0;28;59.2;90.4;1.8
02/08/2000;14.87695592;27.81067807;21.34381699;15.23;3;45.6;74.2;100;2
03/08/2000;15.25206377;21.22256223;18.237313;6.207;0.5;44.4;63.8;83.2;2.4
04/08/2000;14.35180493;24.01752046;19.1846627;27.345;0;27.4;46.7;66;4.9
05/08/2000;14.65189121;24.1173404;19.3846158;22.344;0;31.7;48.1;64.5;4.7
06/08/2000;15.47712848;26.11373914;20.79543381;20.434;0;27.2;40.4;53.6;4
07/08/2000;11.05085585;30.40599643;20.72842614;24.087;0;20.6;35.9;51.2;3.3
08/08/2000;9.62544602;30.50581637;20.06563119;22.249;0;25.6;41.5;57.4;0.9
09/08/2000;12.62630882;32.30257523;22.46444203;24.302;0;25.9;48.6;71.3;1.1
10/08/2000;13.22648138;31.4041958;22.31533859;25.078;0;29.5;54;78.5;1.3
11/08/2000;12.70133039;31.10473599;21.90303319;22.965;0;30.4;70.4;100;1.6
12/08/2000;16.75249517;25.21535971;20.98392744;8.666;0;48;81.2;100;1.2
13/08/2000;12.70133039;31.60383567;22.15258303;19.205;0;30.2;55.8;81.4;1
14/08/2000;13.6766108;34.0993341;23.88797245;23.323;0;22.7;50.8;78.9;1.5
15/08/2000;17.50271087;33.70005435;25.60138261;24.433;0;22.1;37.4;52.7;2.1
16/08/2000;13.15145981;33.60023441;23.37584711;23.132;0.5;27.7;46.7;65.7;1.4
17/08/2000;17.12760302;32.60203504;24.86481903;22.094;0;30.7;64;97.3;1.4
18/08/2000;17.20262459;29.20815719;23.20539089;18.226;0;38.5;76.3;100;2.5
19/08/2000;13.30150295;28.30977775;20.80564035;16.567;0;63.9;82.8;100;2.6
20/08/2000;18.62803442;28.50941763;23.56872602;16.734;0;65.5;87.4;100;2.6
21/08/2000;17.57773244;25.11553977;21.3466361;8.534;5;50.1;82.5;100;1.8
22/08/2000;8.72518718;30.30617649;19.51568184;21.234;0;18;43;68;1.3
23/08/2000;10.97583428;29.60743693;20.29163561;22.416;0;34.4;60;85.6;1.4
24/08/2000;14.57686964;30.90509612;22.74098288;13.738;0;47.9;85.4;100;0.8
25/08/2000;17.35266773;35.39699328;26.37483051;18.859;0;23.9;60.6;97.3;0.8
26/08/2000;12.32622254;29.30797712;20.81709983;14.443;0;44.1;63.2;82.3;2.6
27/08/2000;16.52743046;25.41499958;20.97121502;22.165;0;26.5;45.1;63.7;4.2
28/08/2000;12.7201681;26.73376509;19.7269666;20.852;0;18.2;37;55.8;1.7
29/08/2000;11.06835915;28.23466523;19.65151219;19.408;0;32;39.4;46.8;1.3
