YEAR; Days    ; T_air      ; T_leaf     ; RH_air     ; PAR        ; VPD_Leaf   ; VPD_Cut    ; E_Leaf_m2  ; E_cuti_m2  ; E_Branch_m2; E_Trunk_m2 ; E_Plant_m2 ; g_canopy   ; g_s        ; g_cuti     ; P_evap_apo ; P_leaf_sym ; P_leaf_apo ; P_branch_s ; P_branch_a ; P_trunk_s  ; P_trunk_a  ; Turgor_tr  ; P_root1_sy ; P_endo1    ; P_root1_ap ; P_root2_sy ; P_endo2    ; P_root2_ap ; P_root3_sy ; P_endo3    ; P_root3_a  ; P_soil1    ; P_soil2    ; P_soil3    ; RWC1       ; RWC2       ; RWC3       ; PLC_leaf   ; PLC_branch ; PLC_trunk  ; PLC_root1  ; PLC_root2  ; PLC_root3  ; Q_plant   ; Q_leaf_s   ; Q_leaf_a   ; Q_branch_s ; Q_branch_a ; Q_trunk_s  ; Q_trunk_a  ; Q_root_s   ; Q_root_a   ; Q_soil1    ; Q_soil2    ; Q_soil3    ; VPD_Air    ; ETP_Pen    ; REW_t      ; RWC_leaf   ; RWC_leaf_s ; RWC_leaf_a ; RWC_Branch ; RWC_Br_s   ; RWC_Br_a   ; RWC_Trunk  ; RWC_Tr_s   ; RWC_Tr_a   ; RWC_Root   ; RWC_Root_s ; RWC_Root_a ; RWC_Plant  ; RWC_Plant_s; RWC_Plant_a; P_min_lf_d ; P_max_lf_d ; K_Plant_20 ; PLC_Plant  ; PLC_P_soil ; g_leaf     ; E_stomata  ; 
2018;86,3333;1,72E+01;2,04E+01;8,55E+01;1,05E+03;6,52E-01;6,52E-01;2,40E-02;2,37E-02;0,00E+00;0,00E+00;2,40E-02;4,40E-02;4,40E-02;4,03E+00;-3,48E+00;-3,49E+00;-3,47E+00;-3,46E+00;-3,46E+00;-3,46E+00;-3,46E+00;0,00E+00;-3,46E+00;-3,46E+00;-3,46E+00;-3,46E+00;-3,46E+00;-3,46E+00;-3,46E+00;-3,46E+00;-3,46E+00;-3,46E+00;-3,45E+00;-3,40E+00;5,77E-02;5,79E-02;5,86E-02;6,88E+01;6,03E+01;5,73E+01;5,38E+01;5,38E+01;5,38E+01;2,13E+01;4,73E-01;7,27E-02;9,96E-01;1,19E+00;3,89E+00;5,02E+00;4,14E+00;5,07E+00;7,21E+01;7,21E+01;7,22E+01;2,85E-01;4,35E+00;5,89E-02;5,29E-01;6,01E-01;3,12E-01;4,67E-01;6,07E-01;3,97E-01;4,87E-01;6,07E-01;4,27E-01;5,10E-01;6,07E-01;4,62E-01;5,24E-01;7,21E-01;4,37E-01;-3,49E+00;-3,46E+00;4,35E-01;2,93E+01;4,00E+01;4,07E+00;2,83E-04; 
2018;86,375;1,96E+01;2,41E+01;7,49E+01;1,48E+03;1,22E+00;1,22E+00;4,71E-02;4,71E-02;0,00E+00;0,00E+00;4,71E-02;3,39E-02;3,39E-02;4,31E+00;-3,52E+00;-3,54E+00;-3,50E+00;-3,47E+00;-3,48E+00;-3,46E+00;-3,47E+00;0,00E+00;-3,46E+00;-3,46E+00;-3,46E+00;-3,46E+00;-3,46E+00;-3,46E+00;-3,46E+00;-3,46E+00;-3,46E+00;-3,46E+00;-3,45E+00;-3,41E+00;5,77E-02;5,79E-02;5,86E-02;6,88E+01;6,03E+01;5,73E+01;5,38E+01;5,38E+01;5,38E+01;2,13E+01;4,67E-01;7,26E-02;9,93E-01;1,19E+00;3,89E+00;5,02E+00;4,14E+00;5,07E+00;7,21E+01;7,21E+01;7,22E+01;5,73E-01;6,53E+00;5,89E-02;5,23E-01;5,93E-01;3,12E-01;4,66E-01;6,06E-01;3,97E-01;4,87E-01;6,07E-01;4,27E-01;5,10E-01;6,07E-01;4,62E-01;5,23E-01;7,20E-01;4,37E-01;-3,54E+00;-3,46E+00;4,35E-01;2,93E+01;4,00E+01;4,35E+00;4,07E-04; 
2018;86,4167;2,25E+01;2,80E+01;6,25E+01;1,81E+03;1,97E+00;1,97E+00;8,14E-02;8,14E-02;0,00E+00;0,00E+00;8,14E-02;2,06E-02;2,06E-02;4,62E+00;-3,57E+00;-3,60E+00;-3,53E+00;-3,48E+00;-3,49E+00;-3,46E+00;-3,47E+00;0,00E+00;-3,46E+00;-3,46E+00;-3,46E+00;-3,46E+00;-3,46E+00;-3,46E+00;-3,46E+00;-3,46E+00;-3,46E+00;-3,46E+00;-3,45E+00;-3,41E+00;5,77E-02;5,79E-02;5,86E-02;6,88E+01;6,03E+01;5,73E+01;5,40E+01;5,40E+01;5,40E+01;2,12E+01;4,59E-01;7,26E-02;9,91E-01;1,19E+00;3,89E+00;5,02E+00;4,13E+00;5,05E+00;7,21E+01;7,21E+01;7,22E+01;1,02E+00;8,52E+00;5,88E-02;5,15E-01;5,83E-01;3,12E-01;4,66E-01;6,04E-01;3,97E-01;4,87E-01;6,07E-01;4,27E-01;5,09E-01;6,06E-01;4,60E-01;5,23E-01;7,19E-01;4,36E-01;-3,60E+00;-3,46E+00;4,35E-01;2,93E+01;4,00E+01;4,65E+00;4,02E-04; 
2018;86,4583;2,54E+01;3,14E+01;5,01E+01;2,02E+03;2,86E+00;2,86E+00;1,25E-01;1,25E-01;0,00E+00;0,00E+00;1,25E-01;9,89E-03;9,89E-03;4,93E+00;-3,63E+00;-3,69E+00;-3,57E+00;-3,49E+00;-3,51E+00;-3,46E+00;-3,48E+00;0,00E+00;-3,47E+00;-3,47E+00;-3,47E+00;-3,47E+00;-3,47E+00;-3,47E+00;-3,47E+00;-3,47E+00;-3,47E+00;-3,46E+00;-3,45E+00;-3,41E+00;5,77E-02;5,79E-02;5,86E-02;6,88E+01;6,03E+01;5,73E+01;5,43E+01;5,43E+01;5,43E+01;2,12E+01;4,48E-01;7,25E-02;9,87E-01;1,19E+00;3,89E+00;5,02E+00;4,13E+00;5,01E+00;7,21E+01;7,21E+01;7,22E+01;1,62E+00;1,01E+01;5,88E-02;5,05E-01;5,69E-01;3,12E-01;4,65E-01;6,02E-01;3,97E-01;4,87E-01;6,07E-01;4,27E-01;5,07E-01;6,06E-01;4,57E-01;5,21E-01;7,17E-01;4,35E-01;-3,69E+00;-3,46E+00;4,35E-01;2,93E+01;4,00E+01;4,94E+00;2,79E-04; 
2018;86,5;2,78E+01;3,40E+01;3,95E+01;2,09E+03;3,71E+00;3,71E+00;1,69E-01;1,69E-01;0,00E+00;0,00E+00;1,69E-01;4,59E-03;4,59E-03;5,16E+00;-3,70E+00;-3,78E+00;-3,61E+00;-3,50E+00;-3,52E+00;-3,46E+00;-3,48E+00;0,00E+00;-3,47E+00;-3,47E+00;-3,47E+00;-3,47E+00;-3,47E+00;-3,47E+00;-3,47E+00;-3,47E+00;-3,47E+00;-3,46E+00;-3,45E+00;-3,41E+00;5,77E-02;5,79E-02;5,85E-02;6,88E+01;6,03E+01;5,79E+01;5,44E+01;5,44E+01;5,44E+01;2,11E+01;4,38E-01;7,25E-02;9,83E-01;1,19E+00;3,88E+00;4,95E+00;4,13E+00;5,00E+00;7,21E+01;7,21E+01;7,22E+01;2,26E+00;1,09E+01;5,88E-02;4,95E-01;5,56E-01;3,12E-01;4,64E-01;5,99E-01;3,97E-01;4,83E-01;6,07E-01;4,21E-01;5,06E-01;6,06E-01;4,56E-01;5,19E-01;7,16E-01;4,32E-01;-3,78E+00;-3,46E+00;4,35E-01;2,93E+01;4,01E+01;5,17E+00;1,68E-04; 
2018;86,5417;2,94E+01;3,54E+01;3,25E+01;2,02E+03;4,27E+00;4,26E+00;1,99E-01;1,99E-01;0,00E+00;0,00E+00;1,99E-01;2,96E-03;2,96E-03;5,30E+00;-3,73E+00;-3,83E+00;-3,64E+00;-3,50E+00;-3,52E+00;-3,46E+00;-3,47E+00;0,00E+00;-3,46E+00;-3,46E+00;-3,46E+00;-3,46E+00;-3,46E+00;-3,46E+00;-3,46E+00;-3,46E+00;-3,46E+00;-3,46E+00;-3,45E+00;-3,41E+00;5,77E-02;5,78E-02;5,85E-02;6,99E+01;6,14E+01;5,85E+01;5,44E+01;5,44E+01;5,44E+01;2,10E+01;4,32E-01;6,95E-02;9,84E-01;1,15E+00;3,88E+00;4,87E+00;4,14E+00;4,99E+00;7,21E+01;7,21E+01;7,22E+01;2,77E+00;1,09E+01;5,88E-02;4,87E-01;5,48E-01;3,01E-01;4,58E-01;6,00E-01;3,86E-01;4,79E-01;6,07E-01;4,15E-01;5,06E-01;6,07E-01;4,56E-01;5,16E-01;7,16E-01;4,28E-01;-3,83E+00;-3,46E+00;4,30E-01;3,02E+01;4,07E+01;5,30E+00;1,24E-04; 
2018;86,5833;3,00E+01;3,53E+01;3,00E+01;1,81E+03;4,31E+00;4,31E+00;2,01E-01;2,01E-01;0,00E+00;0,00E+00;2,01E-01;2,25E-03;2,25E-03;5,29E+00;-3,76E+00;-3,87E+00;-3,66E+00;-3,51E+00;-3,52E+00;-3,46E+00;-3,47E+00;0,00E+00;-3,47E+00;-3,47E+00;-3,47E+00;-3,47E+00;-3,47E+00;-3,47E+00;-3,47E+00;-3,47E+00;-3,47E+00;-3,46E+00;-3,45E+00;-3,41E+00;5,77E-02;5,78E-02;5,85E-02;7,12E+01;6,23E+01;5,91E+01;5,44E+01;5,44E+01;5,44E+01;2,08E+01;4,27E-01;6,59E-02;9,81E-01;1,12E+00;3,88E+00;4,79E+00;4,13E+00;4,99E+00;7,21E+01;7,21E+01;7,22E+01;2,97E+00;9,90E+00;5,88E-02;4,79E-01;5,43E-01;2,88E-01;4,51E-01;5,98E-01;3,77E-01;4,75E-01;6,07E-01;4,09E-01;5,06E-01;6,06E-01;4,56E-01;5,13E-01;7,15E-01;4,24E-01;-3,87E+00;-3,46E+00;4,22E-01;3,14E+01;4,16E+01;5,29E+00;9,57E-05; 
2018;86,625;2,94E+01;3,38E+01;3,25E+01;1,48E+03;3,80E+00;3,79E+00;1,72E-01;1,72E-01;0,00E+00;0,00E+00;1,72E-01;2,54E-03;2,54E-03;5,15E+00;-3,76E+00;-3,86E+00;-3,67E+00;-3,53E+00;-3,55E+00;-3,46E+00;-3,49E+00;0,00E+00;-3,48E+00;-3,48E+00;-3,48E+00;-3,48E+00;-3,48E+00;-3,48E+00;-3,48E+00;-3,48E+00;-3,48E+00;-3,46E+00;-3,45E+00;-3,41E+00;5,76E-02;5,78E-02;5,85E-02;7,13E+01;6,26E+01;5,95E+01;5,49E+01;5,49E+01;5,49E+01;2,07E+01;4,28E-01;6,58E-02;9,76E-01;1,11E+00;3,88E+00;4,75E+00;4,12E+00;4,94E+00;7,21E+01;7,21E+01;7,22E+01;2,77E+00;8,11E+00;5,88E-02;4,79E-01;5,44E-01;2,87E-01;4,48E-01;5,95E-01;3,74E-01;4,72E-01;6,06E-01;4,05E-01;5,02E-01;6,04E-01;4,51E-01;5,10E-01;7,15E-01;4,20E-01;-3,88E+00;-3,46E+00;4,21E-01;3,16E+01;4,18E+01;5,15E+00;9,54E-05; 
2018;86,6667;2,78E+01;3,09E+01;3,95E+01;1,05E+03;2,88E+00;2,88E+00;1,25E-01;1,25E-01;0,00E+00;0,00E+00;1,25E-01;4,83E-03;4,83E-03;4,88E+00;-3,71E+00;-3,79E+00;-3,64E+00;-3,54E+00;-3,54E+00;-3,47E+00;-3,50E+00;0,00E+00;-3,49E+00;-3,49E+00;-3,49E+00;-3,49E+00;-3,49E+00;-3,49E+00;-3,49E+00;-3,49E+00;-3,49E+00;-3,47E+00;-3,46E+00;-3,42E+00;5,76E-02;5,78E-02;5,85E-02;7,13E+01;6,26E+01;5,95E+01;5,55E+01;5,55E+01;5,55E+01;2,06E+01;4,36E-01;6,57E-02;9,74E-01;1,11E+00;3,88E+00;4,75E+00;4,11E+00;4,87E+00;7,21E+01;7,21E+01;7,22E+01;2,26E+00;5,71E+00;5,87E-02;4,87E-01;5,54E-01;2,87E-01;4,47E-01;5,94E-01;3,74E-01;4,72E-01;6,06E-01;4,05E-01;4,98E-01;6,02E-01;4,45E-01;5,08E-01;7,14E-01;4,17E-01;-3,88E+00;-3,46E+00;4,21E-01;3,16E+01;4,18E+01;4,89E+00;1,37E-04; 
2018;86,7083;2,54E+01;2,68E+01;5,01E+01;5,41E+02;1,82E+00;1,82E+00;7,37E-02;7,37E-02;0,00E+00;0,00E+00;7,37E-02;1,07E-02;1,07E-02;4,53E+00;-3,65E+00;-3,70E+00;-3,60E+00;-3,53E+00;-3,53E+00;-3,47E+00;-3,50E+00;0,00E+00;-3,49E+00;-3,50E+00;-3,50E+00;-3,49E+00;-3,50E+00;-3,50E+00;-3,49E+00;-3,50E+00;-3,50E+00;-3,47E+00;-3,46E+00;-3,42E+00;5,75E-02;5,77E-02;5,84E-02;7,13E+01;6,26E+01;5,95E+01;5,58E+01;5,58E+01;5,58E+01;2,06E+01;4,48E-01;6,58E-02;9,74E-01;1,11E+00;3,87E+00;4,74E+00;4,10E+00;4,83E+00;7,21E+01;7,21E+01;7,22E+01;1,62E+00;3,00E+00;5,87E-02;4,98E-01;5,68E-01;2,87E-01;4,48E-01;5,94E-01;3,74E-01;4,72E-01;6,05E-01;4,05E-01;4,95E-01;6,01E-01;4,42E-01;5,07E-01;7,15E-01;4,16E-01;-3,88E+00;-3,46E+00;4,21E-01;3,16E+01;4,19E+01;4,54E+00;1,93E-04; 
2018;86,75;2,25E+01;2,19E+01;6,25E+01;1,50E-03;8,54E-01;8,54E-01;3,19E-02;3,19E-02;0,00E+00;0,00E+00;3,19E-02;2,02E-02;2,02E-02;4,14E+00;-3,58E+00;-3,61E+00;-3,55E+00;-3,53E+00;-3,52E+00;-3,48E+00;-3,50E+00;0,00E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,48E+00;-3,46E+00;-3,42E+00;5,74E-02;5,77E-02;5,84E-02;7,13E+01;6,26E+01;5,95E+01;5,60E+01;5,60E+01;5,60E+01;2,06E+01;4,59E-01;6,60E-02;9,77E-01;1,11E+00;3,87E+00;4,74E+00;4,09E+00;4,81E+00;7,20E+01;7,21E+01;7,22E+01;1,02E+00;2,92E-01;5,86E-02;5,08E-01;5,82E-01;2,87E-01;4,48E-01;5,95E-01;3,74E-01;4,72E-01;6,04E-01;4,05E-01;4,94E-01;6,00E-01;4,40E-01;5,07E-01;7,15E-01;4,15E-01;-3,88E+00;-3,46E+00;4,21E-01;3,16E+01;4,19E+01;4,16E+00;1,70E-04; 
2018;86,7917;2,19E+01;2,12E+01;6,52E+01;0,00E+00;7,41E-01;7,41E-01;2,74E-02;2,74E-02;0,00E+00;0,00E+00;2,74E-02;2,60E-02;2,60E-02;4,09E+00;-3,55E+00;-3,57E+00;-3,53E+00;-3,52E+00;-3,51E+00;-3,48E+00;-3,50E+00;0,00E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,48E+00;-3,46E+00;-3,42E+00;5,73E-02;5,76E-02;5,84E-02;7,13E+01;6,26E+01;5,95E+01;5,60E+01;5,60E+01;5,60E+01;2,06E+01;4,63E-01;6,60E-02;9,79E-01;1,11E+00;3,86E+00;4,74E+00;4,09E+00;4,80E+00;7,20E+01;7,21E+01;7,22E+01;9,13E-01;2,67E-01;5,86E-02;5,13E-01;5,88E-01;2,87E-01;4,48E-01;5,97E-01;3,74E-01;4,71E-01;6,04E-01;4,05E-01;4,93E-01;6,00E-01;4,40E-01;5,07E-01;7,16E-01;4,15E-01;-3,88E+00;-3,46E+00;4,21E-01;3,16E+01;4,19E+01;4,11E+00;1,90E-04; 
2018;86,8333;2,13E+01;2,06E+01;6,79E+01;0,00E+00;6,47E-01;6,46E-01;2,36E-02;2,36E-02;0,00E+00;0,00E+00;2,36E-02;2,78E-02;2,78E-02;4,04E+00;-3,54E+00;-3,56E+00;-3,53E+00;-3,51E+00;-3,51E+00;-3,48E+00;-3,50E+00;0,00E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,49E+00;-3,47E+00;-3,42E+00;5,73E-02;5,76E-02;5,83E-02;7,13E+01;6,26E+01;5,95E+01;5,60E+01;5,60E+01;5,60E+01;2,06E+01;4,65E-01;6,60E-02;9,80E-01;1,11E+00;3,86E+00;4,74E+00;4,09E+00;4,80E+00;7,20E+01;7,21E+01;7,22E+01;8,10E-01;2,42E-01;5,85E-02;5,14E-01;5,90E-01;2,87E-01;4,49E-01;5,98E-01;3,74E-01;4,71E-01;6,03E-01;4,05E-01;4,93E-01;6,00E-01;4,40E-01;5,07E-01;7,15E-01;4,15E-01;-3,88E+00;-3,46E+00;4,21E-01;3,16E+01;4,20E+01;4,07E+00;1,77E-04; 
2018;86,875;2,06E+01;2,00E+01;7,06E+01;0,00E+00;5,57E-01;5,57E-01;2,02E-02;2,02E-02;0,00E+00;0,00E+00;2,02E-02;2,89E-02;2,90E-02;4,00E+00;-3,54E+00;-3,55E+00;-3,52E+00;-3,51E+00;-3,51E+00;-3,49E+00;-3,50E+00;0,00E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,49E+00;-3,47E+00;-3,42E+00;5,72E-02;5,76E-02;5,83E-02;7,13E+01;6,26E+01;5,95E+01;5,60E+01;5,60E+01;5,60E+01;2,06E+01;4,66E-01;6,60E-02;9,81E-01;1,11E+00;3,86E+00;4,74E+00;4,09E+00;4,80E+00;7,20E+01;7,21E+01;7,21E+01;7,14E-01;2,18E-01;5,85E-02;5,15E-01;5,92E-01;2,87E-01;4,49E-01;5,98E-01;3,74E-01;4,71E-01;6,03E-01;4,05E-01;4,93E-01;6,00E-01;4,40E-01;5,07E-01;7,15E-01;4,15E-01;-3,88E+00;-3,46E+00;4,21E-01;3,16E+01;4,20E+01;4,03E+00;1,59E-04; 
2018;86,9167;2,00E+01;1,94E+01;7,33E+01;0,00E+00;4,74E-01;4,74E-01;1,70E-02;1,70E-02;0,00E+00;0,00E+00;1,70E-02;3,00E-02;3,00E-02;3,95E+00;-3,53E+00;-3,54E+00;-3,52E+00;-3,51E+00;-3,51E+00;-3,49E+00;-3,50E+00;0,00E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,49E+00;-3,47E+00;-3,43E+00;5,72E-02;5,75E-02;5,83E-02;7,13E+01;6,26E+01;5,95E+01;5,60E+01;5,60E+01;5,60E+01;2,06E+01;4,67E-01;6,60E-02;9,82E-01;1,11E+00;3,86E+00;4,74E+00;4,09E+00;4,80E+00;7,20E+01;7,21E+01;7,21E+01;6,24E-01;1,95E-01;5,84E-02;5,16E-01;5,93E-01;2,87E-01;4,49E-01;5,98E-01;3,74E-01;4,71E-01;6,02E-01;4,05E-01;4,93E-01;6,00E-01;4,40E-01;5,07E-01;7,15E-01;4,15E-01;-3,88E+00;-3,46E+00;4,21E-01;3,16E+01;4,20E+01;3,98E+00;1,40E-04; 
2018;86,9583;1,94E+01;1,87E+01;7,60E+01;0,00E+00;3,95E-01;3,95E-01;1,40E-02;1,40E-02;0,00E+00;0,00E+00;1,40E-02;3,09E-02;3,09E-02;3,91E+00;-3,53E+00;-3,53E+00;-3,52E+00;-3,51E+00;-3,51E+00;-3,49E+00;-3,50E+00;0,00E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,49E+00;-3,47E+00;-3,43E+00;5,72E-02;5,75E-02;5,82E-02;7,13E+01;6,26E+01;5,95E+01;5,60E+01;5,60E+01;5,60E+01;2,06E+01;4,68E-01;6,60E-02;9,82E-01;1,11E+00;3,85E+00;4,74E+00;4,09E+00;4,80E+00;7,20E+01;7,21E+01;7,21E+01;5,39E-01;1,73E-01;5,84E-02;5,17E-01;5,94E-01;2,87E-01;4,49E-01;5,99E-01;3,74E-01;4,71E-01;6,02E-01;4,05E-01;4,93E-01;6,00E-01;4,40E-01;5,07E-01;7,15E-01;4,15E-01;-3,88E+00;-3,46E+00;4,21E-01;3,16E+01;4,21E+01;3,94E+00;1,20E-04; 
2018;87;1,88E+01;1,81E+01;7,87E+01;0,00E+00;3,22E-01;3,22E-01;1,13E-02;1,13E-02;0,00E+00;0,00E+00;1,13E-02;3,16E-02;3,17E-02;3,87E+00;-3,52E+00;-3,53E+00;-3,51E+00;-3,51E+00;-3,50E+00;-3,49E+00;-3,50E+00;0,00E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,49E+00;-3,47E+00;-3,43E+00;5,72E-02;5,75E-02;5,82E-02;7,13E+01;6,26E+01;5,95E+01;5,60E+01;5,60E+01;5,60E+01;2,06E+01;4,69E-01;6,61E-02;9,83E-01;1,11E+00;3,85E+00;4,74E+00;4,09E+00;4,80E+00;7,20E+01;7,21E+01;7,21E+01;4,60E-01;1,51E-01;5,84E-02;5,18E-01;5,95E-01;2,87E-01;4,49E-01;5,99E-01;3,74E-01;4,71E-01;6,02E-01;4,05E-01;4,93E-01;6,00E-01;4,40E-01;5,07E-01;7,15E-01;4,15E-01;-3,88E+00;-3,46E+00;4,21E-01;3,16E+01;4,21E+01;3,90E+00;1,01E-04; 
2018;87,0417;1,81E+01;1,75E+01;8,15E+01;0,00E+00;2,53E-01;2,53E-01;8,79E-03;8,79E-03;0,00E+00;0,00E+00;8,79E-03;3,23E-02;3,23E-02;3,82E+00;-3,52E+00;-3,52E+00;-3,51E+00;-3,50E+00;-3,50E+00;-3,49E+00;-3,50E+00;0,00E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,49E+00;-3,48E+00;-3,43E+00;5,71E-02;5,74E-02;5,82E-02;7,13E+01;6,26E+01;5,95E+01;5,60E+01;5,60E+01;5,60E+01;2,06E+01;4,70E-01;6,61E-02;9,83E-01;1,11E+00;3,85E+00;4,74E+00;4,09E+00;4,80E+00;7,20E+01;7,20E+01;7,21E+01;3,86E-01;1,29E-01;5,84E-02;5,19E-01;5,96E-01;2,87E-01;4,49E-01;5,99E-01;3,74E-01;4,71E-01;6,01E-01;4,05E-01;4,93E-01;6,00E-01;4,40E-01;5,07E-01;7,15E-01;4,15E-01;-3,53E+00;-3,52E+00;4,21E-01;3,16E+01;4,21E+01;3,85E+00;8,08E-05; 
2018;87,0833;1,75E+01;1,69E+01;8,42E+01;0,00E+00;1,89E-01;1,89E-01;6,51E-03;6,51E-03;0,00E+00;0,00E+00;6,51E-03;3,28E-02;3,28E-02;3,78E+00;-3,51E+00;-3,51E+00;-3,51E+00;-3,50E+00;-3,50E+00;-3,49E+00;-3,50E+00;0,00E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,48E+00;-3,43E+00;5,71E-02;5,74E-02;5,82E-02;7,13E+01;6,26E+01;5,95E+01;5,60E+01;5,60E+01;5,60E+01;2,06E+01;4,70E-01;6,61E-02;9,84E-01;1,11E+00;3,85E+00;4,74E+00;4,09E+00;4,80E+00;7,20E+01;7,20E+01;7,21E+01;3,17E-01;1,09E-01;5,83E-02;5,20E-01;5,97E-01;2,87E-01;4,49E-01;6,00E-01;3,74E-01;4,71E-01;6,01E-01;4,05E-01;4,93E-01;6,00E-01;4,40E-01;5,07E-01;7,15E-01;4,15E-01;-3,53E+00;-3,51E+00;4,21E-01;3,16E+01;4,21E+01;3,81E+00;6,14E-05; 
2018;87,125;1,69E+01;1,63E+01;8,69E+01;0,00E+00;1,30E-01;1,30E-01;4,42E-03;4,42E-03;0,00E+00;0,00E+00;4,42E-03;3,32E-02;3,33E-02;3,74E+00;-3,51E+00;-3,51E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,49E+00;-3,50E+00;0,00E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,48E+00;-3,43E+00;5,71E-02;5,74E-02;5,81E-02;7,13E+01;6,26E+01;5,95E+01;5,60E+01;5,60E+01;5,60E+01;2,06E+01;4,71E-01;6,61E-02;9,84E-01;1,11E+00;3,85E+00;4,74E+00;4,10E+00;4,80E+00;7,20E+01;7,20E+01;7,21E+01;2,52E-01;8,85E-02;5,83E-02;5,21E-01;5,98E-01;2,87E-01;4,49E-01;6,00E-01;3,74E-01;4,70E-01;6,01E-01;4,05E-01;4,94E-01;6,01E-01;4,40E-01;5,07E-01;7,15E-01;4,15E-01;-3,53E+00;-3,51E+00;4,21E-01;3,16E+01;4,21E+01;3,77E+00;4,27E-05; 
2018;87,1667;1,63E+01;1,56E+01;8,96E+01;0,00E+00;7,47E-02;7,46E-02;2,51E-03;2,51E-03;0,00E+00;0,00E+00;2,51E-03;3,36E-02;3,36E-02;3,69E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,49E+00;-3,50E+00;0,00E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,48E+00;-3,44E+00;5,71E-02;5,74E-02;5,81E-02;7,13E+01;6,26E+01;5,95E+01;5,60E+01;5,60E+01;5,60E+01;2,06E+01;4,72E-01;6,61E-02;9,85E-01;1,11E+00;3,85E+00;4,74E+00;4,10E+00;4,80E+00;7,20E+01;7,20E+01;7,21E+01;1,92E-01;6,90E-02;5,83E-02;5,21E-01;5,99E-01;2,87E-01;4,50E-01;6,00E-01;3,74E-01;4,70E-01;6,01E-01;4,05E-01;4,94E-01;6,01E-01;4,40E-01;5,07E-01;7,15E-01;4,15E-01;-3,53E+00;-3,50E+00;4,21E-01;3,16E+01;4,21E+01;3,73E+00;2,47E-05; 
2018;87,2083;1,56E+01;1,50E+01;9,23E+01;0,00E+00;2,33E-02;2,33E-02;7,84E-04;7,76E-04;0,00E+00;0,00E+00;7,84E-04;3,38E-02;3,38E-02;3,65E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,50E+00;-3,49E+00;-3,49E+00;0,00E+00;-3,49E+00;-3,49E+00;-3,49E+00;-3,49E+00;-3,49E+00;-3,49E+00;-3,49E+00;-3,49E+00;-3,49E+00;-3,50E+00;-3,48E+00;-3,44E+00;5,71E-02;5,74E-02;5,81E-02;7,13E+01;6,26E+01;5,95E+01;5,60E+01;5,60E+01;5,60E+01;2,06E+01;4,73E-01;6,61E-02;9,85E-01;1,11E+00;3,85E+00;4,74E+00;4,10E+00;4,80E+00;7,20E+01;7,20E+01;7,21E+01;1,37E-01;5,01E-02;5,83E-02;5,22E-01;6,00E-01;2,87E-01;4,50E-01;6,01E-01;3,74E-01;4,70E-01;6,01E-01;4,05E-01;4,94E-01;6,01E-01;4,40E-01;5,07E-01;7,16E-01;4,15E-01;-3,53E+00;-3,50E+00;4,21E-01;3,16E+01;4,21E+01;3,69E+00;7,78E-06; 
