Time PLC_Root PLC_TL Psi_LApo Psi_TApo Psi_LSym Psi_TSym Psi_AllSoil transpiration_mm LAI DFMC LFMCSymp LFMCApo LFMC FMCCanopy SWS1 SWS2 SWS3 SoilEvaporation_mm ETP VPD RG Tair Rn PAR WS RH 
1990-01-24/10:00:00 0.032 0.0324 -0.0153 -0.0115 -0.0228 -0.0119 -0.0039 0.0039 6 57.2711 75.2964 75.4141 75.3435 75.3435 55.9905 55.9948 55.994 6e-04 0.1095 0.0319 0.6376 6.2615 0.4738 407.3259 3.4 96.6514 
1990-01-24/11:00:00 0.032 0.0324 -0.019 -0.0142 -0.0286 -0.015 -0.0044 0.0054 6 57.1799 75.2601 75.4141 75.3217 75.3217 55.9875 55.9933 55.9924 7e-04 0.1375 0.0346 0.7719 7.4643 0.5736 493.1503 3.4 96.6514 
1990-01-24/12:00:00 0.032 0.0324 -0.0219 -0.0163 -0.033 -0.0177 -0.005 0.0065 6 57.1027 75.2331 75.4141 75.3055 75.3055 55.984 55.9916 55.9904 7e-04 0.1458 0.037 0.7965 8.4204 0.5919 508.8844 3.4 96.6514 
1990-01-24/13:00:00 0.032 0.0324 -0.0239 -0.0179 -0.0358 -0.0198 -0.0056 0.0072 6 57.0709 75.2154 75.4141 75.2949 75.2949 55.9802 55.9897 55.9882 7e-04 0.1313 0.0379 0.7098 8.7995 0.5275 453.4561 3.4 96.6514 
1990-01-24/14:00:00 0.032 0.0324 -0.0246 -0.0186 -0.0366 -0.0212 -0.0061 0.0075 6 57.0985 75.2106 75.4141 75.292 75.292 55.9764 55.9877 55.9859 7e-04 0.0949 0.0371 0.5175 8.4708 0.3846 330.6425 3.4 96.6514 
1990-01-24/15:00:00 0.032 0.0324 -0.0238 -0.0183 -0.0349 -0.0215 -0.0066 0.0072 6 57.1733 75.2212 75.4141 75.2984 75.2984 55.9726 55.9858 55.9836 7e-04 0.0416 0.0348 0.2329 7.5477 0.1731 148.8134 3.4 96.6514 
1990-01-24/16:00:00 0.032 0.0324 -0.0211 -0.0166 -0.0301 -0.0206 -0.007 0.0062 6 57.2364 75.2512 75.4141 75.3164 75.3164 55.9694 55.9841 55.9816 7e-04 0 0.0329 0 6.7285 0 0 3.4 96.6514 
1990-01-24/17:00:00 0.032 0.0324 -0.014 -0.0121 -0.0178 -0.0176 -0.0073 0.0038 6 57.2413 75.3277 75.4141 75.3623 75.3623 55.968 55.9829 55.9804 0 0 0.0328 0 6.6633 0 0 3.4 96.6514 
1990-01-24/18:00:00 0.032 0.0324 -0.0123 -0.0109 -0.015 -0.0153 -0.0074 0.0023 6 57.2462 75.3451 75.4141 75.3727 75.3727 55.9672 55.9822 55.9796 0 0 0.0326 0 6.598 0 0 3.4 96.6514 
1990-01-24/19:00:00 0.032 0.0324 -0.0118 -0.0106 -0.0143 -0.0142 -0.0075 0.0019 6 57.2511 75.3495 75.4141 75.3754 75.3754 55.9667 55.9815 55.9789 0 0 0.0325 0 6.5328 0 0 3.4 96.6514 
1990-01-24/20:00:00 0.032 0.0324 -0.0117 -0.0105 -0.0141 -0.0137 -0.0076 0.0018 6 57.2559 75.3507 75.4141 75.3761 75.3761 55.9661 55.9809 55.9782 0 0 0.0323 0 6.4676 0 0 3.4 96.6514 
1990-01-24/21:00:00 0.032 0.0324 -0.0117 -0.0106 -0.0141 -0.0136 -0.0077 0.0017 6 57.2607 75.3509 75.4141 75.3762 75.3762 55.9656 55.9803 55.9776 0 0 0.0322 0 6.4024 0 0 3.4 96.6514 
1990-01-24/22:00:00 0.032 0.0324 -0.0118 -0.0106 -0.0141 -0.0135 -0.0078 0.0017 6 57.2655 75.3509 75.4141 75.3762 75.3762 55.9651 55.9797 55.977 0 0 0.0321 0 6.3372 0 0 3.4 96.6514 
1990-01-24/23:00:00 0.032 0.0324 -0.0118 -0.0107 -0.0141 -0.0135 -0.0079 0.0017 6 57.2703 75.3507 75.4141 75.3761 75.3761 55.9646 55.9792 55.9764 0 0 0.0319 0 6.272 0 0 3.4 96.6514 
1990-01-25/00:00:00 0.032 0.0324 -0.0068 -0.0052 -0.0098 -0.0103 -0.0014 0.0028 6 57.1458 75.3776 75.4141 75.3922 75.3922 55.9988 55.9993 55.9992 0 0 0.0357 0 6.2067 0 0 5.5 96.2404 
1990-01-25/01:00:00 0.032 0.0324 -0.0065 -0.0052 -0.0091 -0.009 -0.0019 0.0021 6 57.1511 75.3817 75.4141 75.3947 75.3947 55.9979 55.9987 55.9985 0 0 0.0355 0 6.1415 0 0 5.5 96.2404 
1990-01-25/02:00:00 0.032 0.0324 -0.0066 -0.0053 -0.0092 -0.0087 -0.0022 0.0019 6 57.1564 75.3815 75.4141 75.3946 75.3946 55.9971 55.9982 55.9979 0 0 0.0353 0 6.0763 0 0 5.5 96.2404 
1990-01-25/03:00:00 0.032 0.0324 -0.0068 -0.0056 -0.0093 -0.0087 -0.0025 0.0018 6 57.1617 75.3804 75.4141 75.3939 75.3939 55.9963 55.9977 55.9974 0 0 0.0352 0 6.0111 0 0 5.5 96.2404 
1990-01-25/04:00:00 0.032 0.0324 -0.007 -0.0058 -0.0095 -0.0088 -0.0028 0.0018 6 57.167 75.3792 75.4141 75.3932 75.3932 55.9955 55.9972 55.9968 0 0 0.035 0 5.9459 0 0 5.5 96.2404 
1990-01-25/05:00:00 0.032 0.0324 -0.0073 -0.006 -0.0097 -0.009 -0.003 0.0018 6 57.1722 75.378 75.4141 75.3924 75.3924 55.9948 55.9967 55.9962 0 0 0.0349 0 5.8807 0 0 5.5 96.2404 
1990-01-25/06:00:00 0.032 0.0324 -0.0074 -0.0062 -0.0099 -0.0092 -0.0033 0.0018 6 57.1774 75.3769 75.4141 75.3918 75.3918 55.9941 55.9962 55.9957 0 0 0.0347 0 5.8154 0 0 5.5 96.2404 
1990-01-25/07:00:00 0.032 0.0324 -0.0076 -0.0064 -0.0101 -0.0094 -0.0035 0.0018 6 57.1826 75.3758 75.4141 75.3911 75.3911 55.9934 55.9957 55.9951 0 0 0.0346 0 5.7502 0 0 5.5 96.2404 
1990-01-25/08:00:00 0.032 0.0324 -0.0078 -0.0066 -0.0102 -0.0096 -0.0037 0.0018 6 57.1846 75.3748 75.4141 75.3905 75.3905 55.9925 55.9952 55.9946 1e-04 0.0051 0.0345 0.0358 5.7244 0.0226 22.8646 5.5 96.2404 
1990-01-25/09:00:00 0.032 0.0324 -0.0103 -0.0083 -0.0142 -0.0106 -0.0039 0.0023 6 57.1325 75.3498 75.4141 75.3755 75.3755 55.9908 55.9946 55.9938 7e-04 0.0254 0.0361 0.1731 6.369 0.1093 110.6094 5.5 96.2404 
1990-01-25/10:00:00 0.032 0.0324 -0.0169 -0.0127 -0.0251 -0.0135 -0.0043 0.0042 6 57.0201 75.2819 75.4141 75.3348 75.3348 55.9883 55.9934 55.9925 8e-04 0.0417 0.0395 0.2741 7.6805 0.1731 175.1305 5.5 96.2404 
1990-01-25/11:00:00 0.032 0.0324 -0.0228 -0.0169 -0.0346 -0.0175 -0.0049 0.0064 6 56.8781 75.2229 75.4141 75.2994 75.2994 55.9847 55.9917 55.9905 8e-04 0.0527 0.0438 0.3319 9.206 0.2095 212.0308 5.5 96.2404 
1990-01-25/12:00:00 0.032 0.0324 -0.0278 -0.0204 -0.0424 -0.0216 -0.0056 0.0083 6 56.756 75.1743 75.4141 75.2702 75.2702 55.9803 55.9896 55.988 9e-04 0.0562 0.0475 0.3425 10.4185 0.2162 218.7957 5.5 96.2404 
1990-01-25/13:00:00 0.032 0.0324 -0.0311 -0.0229 -0.0474 -0.025 -0.0063 0.0096 6 56.7052 75.1433 75.4141 75.2516 75.2516 55.9753 55.987 55.9851 9e-04 0.0507 0.049 0.3052 10.8994 0.1927 194.9642 5.5 96.2404 
1990-01-25/14:00:00 0.032 0.0324 -0.0318 -0.0237 -0.048 -0.0269 -0.0069 0.0101 6 56.7493 75.1394 75.4141 75.2493 75.2493 55.97 55.9844 55.9819 9e-04 0.0366 0.0477 0.2225 10.4824 0.1405 142.1603 5.5 96.2404 
1990-01-25/15:00:00 0.032 0.0324 -0.0294 -0.0224 -0.0436 -0.027 -0.0075 0.0094 6 56.8678 75.1671 75.4141 75.2659 75.2659 55.9652 55.9818 55.979 9e-04 0.016 0.0441 0.1001 9.3117 0.0632 63.9826 5.5 96.2404 
1990-01-25/16:00:00 0.032 0.0324 -0.024 -0.019 -0.034 -0.0248 -0.0079 0.0074 6 56.9725 75.2266 75.4141 75.3016 75.3016 55.9617 55.9798 55.9767 4e-04 0 0.0409 0 8.2078 0 0 5.5 96.2404 
1990-01-25/17:00:00 0.032 0.0324 -0.0164 -0.014 -0.0211 -0.0208 -0.0082 0.0045 6 56.9979 75.3071 75.4141 75.3499 75.3499 55.96 55.9785 55.9752 0 0 0.0401 0 7.9283 0 0 5.5 96.2404 
1990-01-25/18:00:00 0.032 0.0324 -0.0145 -0.0127 -0.018 -0.018 -0.0083 0.0029 6 57.023 75.3267 75.4141 75.3617 75.3617 55.959 55.9776 55.9742 0 0 0.0394 0 7.6488 0 0 5.5 96.2404 
1990-01-25/19:00:00 0.032 0.0324 -0.0139 -0.0123 -0.017 -0.0166 -0.0084 0.0024 6 57.0476 75.3327 75.4141 75.3652 75.3652 55.9582 55.9768 55.9734 0 0 0.0386 0 7.3693 0 0 5.5 96.2404 
1990-01-25/20:00:00 0.032 0.0324 -0.0136 -0.0121 -0.0166 -0.016 -0.0085 0.0022 6 57.0718 75.3351 75.4141 75.3667 75.3667 55.9575 55.976 55.9726 0 0 0.0379 0 7.0898 0 0 5.5 96.2404 
1990-01-25/21:00:00 0.032 0.0324 -0.0135 -0.0121 -0.0164 -0.0157 -0.0086 0.0021 6 57.0957 75.3366 75.4141 75.3676 75.3676 55.9569 55.9753 55.9718 0 0 0.0372 0 6.8102 0 0 5.5 96.2404 
1990-01-25/22:00:00 0.032 0.0324 -0.0134 -0.0121 -0.0162 -0.0155 -0.0087 0.002 6 57.1191 75.3377 75.4141 75.3683 75.3683 55.9563 55.9746 55.9711 0 0 0.0365 0 6.5307 0 0 5.5 96.2404 
1990-01-25/23:00:00 0.032 0.0324 -0.0134 -0.012 -0.016 -0.0154 -0.0088 0.002 6 57.1422 75.3387 75.4141 75.3688 75.3688 55.9557 55.974 55.9704 0 0 0.0358 0 6.2512 0 0 5.5 96.2404 
1990-01-26/00:00:00 0.032 0.0324 -0.0065 -0.0051 -0.0093 -0.0105 -0.0014 0.0029 6 57.3737 75.3809 75.4141 75.3942 75.3942 55.9987 55.9993 55.9991 0 0 0.0288 0 5.9745 0 0 3.9 96.9151 
1990-01-26/01:00:00 0.032 0.0324 -0.0057 -0.0046 -0.0079 -0.0084 -0.0019 0.0019 6 57.392 75.3894 75.4141 75.3993 75.3993 55.9979 55.9988 55.9986 0 0 0.0282 0 5.695 0 0 3.9 96.9151 
1990-01-26/02:00:00 0.032 0.0324 -0.0056 -0.0046 -0.0076 -0.0076 -0.0022 0.0016 6 57.4101 75.3913 75.4141 75.4004 75.4004 55.9973 55.9983 55.9981 0 0 0.0277 0 5.4155 0 0 3.9 96.9151 
1990-01-26/03:00:00 0.032 0.0324 -0.0057 -0.0047 -0.0075 -0.0073 -0.0024 0.0014 6 57.4279 75.3916 75.4141 75.4006 75.4006 55.9967 55.9979 55.9976 0 0 0.0272 0 5.136 0 0 3.9 96.9151 
1990-01-26/04:00:00 0.032 0.0324 -0.0057 -0.0048 -0.0076 -0.0073 -0.0026 0.0014 6 57.4454 75.3915 75.4141 75.4005 75.4005 55.9962 55.9976 55.9972 0 0 0.0266 0 4.8565 0 0 3.9 96.9151 
1990-01-26/05:00:00 0.032 0.0324 -0.0058 -0.005 -0.0076 -0.0073 -0.0028 0.0013 6 57.4626 75.3913 75.4141 75.4004 75.4004 55.9956 55.9972 55.9968 0 0 0.0261 0 4.577 0 0 3.9 96.9151 
1990-01-26/06:00:00 0.032 0.0324 -0.0059 -0.0051 -0.0076 -0.0074 -0.003 0.0013 6 57.4795 75.3911 75.4141 75.4003 75.4003 55.9951 55.9968 55.9964 0 0 0.0256 0 4.2975 0 0 3.9 96.9151 
1990-01-26/07:00:00 0.032 0.0324 -0.006 -0.0052 -0.0076 -0.0074 -0.0031 0.0012 6 57.4961 75.391 75.4141 75.4002 75.4002 55.9946 55.9965 55.996 0 0 0.0251 0 4.018 0 0 3.9 96.9151 
1990-01-26/08:00:00 0.032 0.0324 -0.0061 -0.0053 -0.0077 -0.0075 -0.0033 0.0012 6 57.508 75.3908 75.4141 75.4001 75.4001 55.994 55.9961 55.9956 2e-04 0.0072 0.0248 0.0493 3.8142 0.0339 31.4808 3.9 96.9151 
1990-01-26/09:00:00 0.032 0.0324 -0.008 -0.0066 -0.0108 -0.0082 -0.0035 0.0016 6 57.4842 75.3714 75.4141 75.3885 75.3885 55.9928 55.9956 55.9951 6e-04 0.0368 0.0255 0.2473 4.218 0.17 157.9695 3.9 96.9151 
1990-01-26/10:00:00 0.032 0.0324 -0.0123 -0.0095 -0.0179 -0.0102 -0.0038 0.0029 6 57.4335 75.3273 75.4141 75.362 75.362 55.991 55.9949 55.9942 6e-04 0.0602 0.027 0.3931 5.0473 0.2703 251.1333 3.9 96.9151 
1990-01-26/11:00:00 0.032 0.0324 -0.0154 -0.0117 -0.0228 -0.0125 -0.0043 0.0041 6 57.3709 75.2966 75.4141 75.3436 75.3436 55.9887 55.9937 55.9929 6e-04 0.0752 0.0289 0.4768 6.0157 0.3278 304.6234 3.9 96.9151 
1990-01-26/12:00:00 0.032 0.0324 -0.0178 -0.0135 -0.0263 -0.0146 -0.0047 0.005 6 57.3183 75.2747 75.4141 75.3305 75.3305 55.986 55.9924 55.9913 6e-04 0.0796 0.0305 0.4927 6.7887 0.3388 314.7944 3.9 96.9151 
1990-01-26/13:00:00 0.032 0.0324 -0.0193 -0.0147 -0.0285 -0.0163 -0.0052 0.0055 6 57.2965 75.2612 75.4141 75.3223 75.3223 55.983 55.9909 55.9896 6e-04 0.0717 0.0311 0.4398 7.0994 0.3024 280.9533 3.9 96.9151 
1990-01-26/14:00:00 0.032 0.0324 -0.0198 -0.0152 -0.0289 -0.0174 -0.0057 0.0057 6 57.3147 75.2582 75.4141 75.3206 75.3206 55.98 55.9894 55.9878 6e-04 0.052 0.0306 0.3215 6.8403 0.2211 205.4062 3.9 96.9151 
1990-01-26/15:00:00 0.032 0.0324 -0.019 -0.0149 -0.0273 -0.0176 -0.0061 0.0055 6 57.3652 75.2682 75.4141 75.3266 75.3266 55.9772 55.9879 55.9861 6e-04 0.0231 0.0291 0.146 6.1011 0.1004 93.3015 3.9 96.9151 
1990-01-26/16:00:00 0.032 0.0324 -0.0166 -0.0134 -0.0229 -0.0167 -0.0064 0.0045 6 57.4096 75.2957 75.4141 75.343 75.343 55.9748 55.9866 55.9847 6e-04 0 0.0277 0 5.4232 0 0 3.9 96.9151 
1990-01-26/17:00:00 0.032 0.0324 -0.0117 -0.0102 -0.0146 -0.0146 -0.0066 0.0028 6 57.415 75.3477 75.4141 75.3743 75.3743 55.9738 55.9857 55.9837 0 0 0.0276 0 5.3393 0 0 3.9 96.9151 
1990-01-26/18:00:00 0.032 0.0324 -0.0105 -0.0095 -0.0127 -0.0129 -0.0067 0.0018 6 57.4203 75.3596 75.4141 75.3814 75.3814 55.9732 55.9851 55.9831 0 0 0.0274 0 5.2555 0 0 3.9 96.9151 
1990-01-26/19:00:00 0.032 0.0324 -0.0102 -0.0093 -0.0122 -0.0122 -0.0068 0.0015 6 57.4257 75.3626 75.4141 75.3832 75.3832 55.9728 55.9846 55.9825 0 0 0.0272 0 5.1716 0 0 3.9 96.9151 
1990-01-26/20:00:00 0.032 0.0324 -0.0102 -0.0092 -0.0121 -0.0119 -0.0069 0.0014 6 57.4309 75.3634 75.4141 75.3837 75.3837 55.9724 55.9841 55.982 0 0 0.0271 0 5.0878 0 0 3.9 96.9151 
1990-01-26/21:00:00 0.032 0.0324 -0.0102 -0.0093 -0.012 -0.0118 -0.007 0.0014 6 57.4362 75.3636 75.4141 75.3838 75.3838 55.972 55.9836 55.9815 0 0 0.0269 0 5.0039 0 0 3.9 96.9151 
1990-01-26/22:00:00 0.032 0.0324 -0.0102 -0.0093 -0.012 -0.0117 -0.0071 0.0014 6 57.4414 75.3636 75.4141 75.3838 75.3838 55.9716 55.9832 55.981 0 0 0.0268 0 4.9201 0 0 3.9 96.9151 
1990-01-26/23:00:00 0.032 0.0324 -0.0102 -0.0093 -0.0121 -0.0117 -0.0071 0.0013 6 57.4466 75.3635 75.4141 75.3837 75.3837 55.9713 55.9827 55.9805 0 0 0.0266 0 4.8362 0 0 3.9 96.9151 
1990-01-27/00:00:00 0.032 0.0324 -0.0141 -0.0135 -0.0154 -0.0142 -0.0121 6e-04 6 57.4518 75.3425 75.4141 75.3712 75.3712 55.9969 55.8101 55.8229 0 0 0.0265 0 4.7532 0 0 3.5 96.9151 
1990-01-27/01:00:00 0.032 0.0324 -0.0152 -0.0144 -0.0167 -0.0158 -0.0126 0.001 6 57.4569 75.3344 75.4141 75.3663 75.3663 55.9939 55.8111 55.824 0 0 0.0263 0 4.6693 0 0 3.5 96.9151 
1990-01-27/02:00:00 0.032 0.0324 -0.0157 -0.0149 -0.0173 -0.0167 -0.0129 0.0011 6 57.4621 75.3305 75.4141 75.3639 75.3639 55.991 55.812 55.8249 0 0 0.0261 0 4.5855 0 0 3.5 96.9151 
1990-01-27/03:00:00 0.032 0.0324 -0.0161 -0.0152 -0.0177 -0.0172 -0.0132 0.0012 6 57.4672 75.3281 75.4141 75.3625 75.3625 55.9881 55.8128 55.8257 0 0 0.026 0 4.5016 0 0 3.5 96.9151 
1990-01-27/04:00:00 0.032 0.0324 -0.0163 -0.0155 -0.018 -0.0176 -0.0135 0.0012 6 57.4722 75.3265 75.4141 75.3615 75.3615 55.9854 55.8135 55.8265 0 0 0.0258 0 4.4178 0 0 3.5 96.9151 
1990-01-27/05:00:00 0.032 0.0324 -0.0165 -0.0157 -0.0182 -0.0178 -0.0137 0.0012 6 57.4773 75.3252 75.4141 75.3608 75.3608 55.9827 55.8143 55.8272 0 0 0.0257 0 4.3339 0 0 3.5 96.9151 
1990-01-27/06:00:00 0.032 0.0324 -0.0167 -0.0159 -0.0184 -0.0181 -0.0139 0.0012 6 57.4823 75.3242 75.4141 75.3601 75.3601 55.9801 55.8149 55.8279 0 0 0.0255 0 4.2501 0 0 3.5 96.9151 
1990-01-27/07:00:00 0.032 0.0324 -0.0169 -0.016 -0.0185 -0.0182 -0.014 0.0012 6 57.4873 75.3233 75.4141 75.3596 75.3596 55.9776 55.8156 55.8285 0 0 0.0254 0 4.1662 0 0 3.5 96.9151 
1990-01-27/08:00:00 0.032 0.0324 -0.017 -0.0162 -0.0186 -0.0184 -0.0142 0.0012 6 57.4899 75.3224 75.4141 75.3591 75.3591 55.9747 55.8162 55.8292 4e-04 0.0171 0.0253 0.1033 4.1219 0.0792 66.0244 3.5 96.9151 
1990-01-27/09:00:00 0.032 0.0324 -0.0204 -0.0184 -0.0242 -0.0196 -0.0144 0.002 6 57.449 75.2876 75.4141 75.3382 75.3382 55.9714 55.8166 55.8295 6e-04 0.0912 0.0265 0.539 4.7982 0.4129 344.3499 3.5 96.9151 
1990-01-27/10:00:00 0.032 0.0324 -0.0256 -0.0219 -0.0328 -0.0223 -0.0146 0.0037 6 57.3586 75.2341 75.4141 75.3061 75.3061 55.9674 55.8165 55.8293 6e-04 0.1521 0.0293 0.8604 6.2004 0.6592 549.6835 3.5 96.9151 
1990-01-27/11:00:00 0.032 0.0324 -0.0291 -0.0244 -0.0386 -0.0251 -0.0149 0.0052 6 57.2425 75.1983 75.4141 75.2846 75.2846 55.9627 55.8161 55.8286 6e-04 0.1941 0.0328 1.0456 7.8443 0.8011 668.032 3.5 96.9151 
1990-01-27/12:00:00 0.032 0.0324 -0.0321 -0.0266 -0.0433 -0.0278 -0.0152 0.0064 6 57.141 75.1691 75.4141 75.2671 75.2671 55.9575 55.8153 55.8275 7e-04 0.2084 0.0358 1.0821 9.162 0.829 691.3301 3.5 96.9151 
1990-01-27/13:00:00 0.032 0.0324 -0.0342 -0.0281 -0.0465 -0.0299 -0.0155 0.0073 6 57.0974 75.1492 75.4141 75.2551 75.2551 55.952 55.8142 55.8261 7e-04 0.1891 0.0371 0.9673 9.6984 0.7411 617.9902 3.5 96.9151 
1990-01-27/14:00:00 0.032 0.0324 -0.0348 -0.0286 -0.0472 -0.0312 -0.0158 0.0077 6 57.1325 75.1446 75.4141 75.2524 75.2524 55.9464 55.813 55.8245 7e-04 0.137 0.0361 0.7091 9.2683 0.5432 453.0102 3.5 96.9151 
1990-01-27/15:00:00 0.032 0.0324 -0.0338 -0.0281 -0.0451 -0.0314 -0.0161 0.0074 6 57.2294 75.1574 75.4141 75.2601 75.2601 55.941 55.8118 55.823 7e-04 0.0606 0.0331 0.325 8.0202 0.249 207.6333 3.5 96.9151 
1990-01-27/16:00:00 0.032 0.0324 -0.031 -0.0263 -0.0403 -0.0303 -0.0164 0.0064 6 57.3146 75.1876 75.4141 75.2782 75.2782 55.9361 55.8108 55.8218 6e-04 0 0.0306 0 6.8422 0 0 3.5 96.9151 
1990-01-27/17:00:00 0.032 0.0324 -0.0232 -0.0213 -0.027 -0.0269 -0.0166 0.0038 6 57.3275 75.2706 75.4141 75.328 75.328 55.9332 55.8105 55.8213 0 0 0.0302 0 6.6559 0 0 3.5 96.9151 
1990-01-27/18:00:00 0.032 0.0324 -0.0213 -0.02 -0.0238 -0.0243 -0.0167 0.0023 6 57.3403 75.2901 75.4141 75.3397 75.3397 55.9309 55.8105 55.8212 0 0 0.0298 0 6.4696 0 0 3.5 96.9151 
1990-01-27/19:00:00 0.032 0.0324 -0.0207 -0.0196 -0.023 -0.023 -0.0168 0.0018 6 57.353 75.2955 75.4141 75.343 75.343 55.929 55.8107 55.8212 0 0 0.0294 0 6.2832 0 0 3.5 96.9151 
1990-01-27/20:00:00 0.032 0.0324 -0.0205 -0.0195 -0.0227 -0.0224 -0.0168 0.0016 6 57.3655 75.2974 75.4141 75.3441 75.3441 55.9271 55.8108 55.8213 0 0 0.029 0 6.0969 0 0 3.5 96.9151 
1990-01-27/21:00:00 0.032 0.0324 -0.0205 -0.0194 -0.0225 -0.0222 -0.0169 0.0015 6 57.3779 75.2982 75.4141 75.3446 75.3446 55.9253 55.811 55.8214 0 0 0.0287 0 5.9106 0 0 3.5 96.9151 
1990-01-27/22:00:00 0.032 0.0324 -0.0204 -0.0194 -0.0224 -0.0221 -0.017 0.0015 6 57.3901 75.2987 75.4141 75.3449 75.3449 55.9235 55.8112 55.8215 0 0 0.0283 0 5.7242 0 0 3.5 96.9151 
1990-01-27/23:00:00 0.032 0.0324 -0.0204 -0.0194 -0.0224 -0.022 -0.017 0.0015 6 57.4022 75.2991 75.4141 75.3451 75.3451 55.9217 55.8113 55.8216 0 0 0.0279 0 5.5379 0 0 3.5 96.9151 
1990-01-28/00:00:00 0.032 0.0324 -0.0077 -0.0061 -0.0109 -0.0136 -0.0016 0.0037 6 57.4142 75.3708 75.4141 75.3881 75.3881 55.9983 55.999 55.9989 0 0 0.0276 0 5.3525 0 0 3.7 96.9151 
1990-01-28/01:00:00 0.032 0.0324 -0.0061 -0.005 -0.0083 -0.0097 -0.0021 0.0021 6 57.426 75.3866 75.4141 75.3976 75.3976 55.9974 55.9985 55.9982 0 0 0.0272 0 5.166 0 0 3.7 96.9151 
1990-01-28/02:00:00 0.032 0.0324 -0.0058 -0.0048 -0.0077 -0.0081 -0.0024 0.0016 6 57.4377 75.3906 75.4141 75.4 75.4 55.9968 55.998 55.9977 0 0 0.0269 0 4.9796 0 0 3.7 96.9151 
1990-01-28/03:00:00 0.032 0.0324 -0.0058 -0.0048 -0.0076 -0.0075 -0.0026 0.0014 6 57.4493 75.3914 75.4141 75.4005 75.4005 55.9962 55.9977 55.9973 0 0 0.0265 0 4.7931 0 0 3.7 96.9151 
1990-01-28/04:00:00 0.032 0.0324 -0.0058 -0.0049 -0.0076 -0.0074 -0.0028 0.0013 6 57.4608 75.3914 75.4141 75.4005 75.4005 55.9957 55.9973 55.9969 0 0 0.0262 0 4.6067 0 0 3.7 96.9151 
1990-01-28/05:00:00 0.032 0.0324 -0.0059 -0.0051 -0.0076 -0.0074 -0.0029 0.0013 6 57.4721 75.3911 75.4141 75.4003 75.4003 55.9952 55.9969 55.9965 0 0 0.0258 0 4.4202 0 0 3.7 96.9151 
1990-01-28/06:00:00 0.032 0.0324 -0.006 -0.0052 -0.0077 -0.0074 -0.0031 0.0013 6 57.4833 75.3907 75.4141 75.4001 75.4001 55.9947 55.9965 55.9961 0 0 0.0255 0 4.2337 0 0 3.7 96.9151 
1990-01-28/07:00:00 0.032 0.0324 -0.0061 -0.0053 -0.0077 -0.0075 -0.0033 0.0012 6 57.4944 75.3904 75.4141 75.3999 75.3999 55.9942 55.9962 55.9957 0 0 0.0252 0 4.0473 0 0 3.7 96.9151 
1990-01-28/08:00:00 0.032 0.0324 -0.0062 -0.0054 -0.0078 -0.0076 -0.0034 0.0012 6 57.501 75.3899 75.4141 75.3996 75.3996 55.9937 55.9958 55.9953 0 0.0019 0.025 0.0183 3.9348 0.0087 11.7166 3.7 96.9151 
1990-01-28/09:00:00 0.032 0.0324 -0.0072 -0.0061 -0.0095 -0.008 -0.0035 0.0014 6 57.436 75.3796 75.4141 75.3934 75.3934 55.9929 55.9954 55.9948 3e-04 0.0101 0.0269 0.0957 5.007 0.0456 61.1238 3.7 96.9151 
1990-01-28/10:00:00 0.032 0.0324 -0.011 -0.0086 -0.0156 -0.0098 -0.0038 0.0024 6 57.2871 75.3413 75.4141 75.3704 75.3704 55.9913 55.9948 55.9941 6e-04 0.0173 0.0314 0.1528 7.231 0.0728 97.6035 3.7 96.9151 
1990-01-28/11:00:00 0.032 0.0324 -0.0156 -0.0118 -0.023 -0.0126 -0.0042 0.0039 6 57.0857 75.2951 75.4141 75.3427 75.3427 55.9889 55.9937 55.9929 7e-04 0.0227 0.0375 0.1857 9.8406 0.0885 118.6697 3.7 96.9151 
1990-01-28/12:00:00 0.032 0.0324 -0.0204 -0.0152 -0.0306 -0.0161 -0.0048 0.0056 6 56.9005 75.2476 75.4141 75.3142 75.3142 55.9858 55.9922 55.9911 7e-04 0.0248 0.0431 0.1923 11.9366 0.0917 122.8866 3.7 96.9151 
1990-01-28/13:00:00 0.032 0.0324 -0.0239 -0.0178 -0.0361 -0.0195 -0.0053 0.0071 6 56.8179 75.2136 75.4141 75.2938 75.2938 55.982 55.9904 55.989 8e-04 0.0226 0.0456 0.1721 12.7968 0.082 109.9671 3.7 96.9151 
1990-01-28/14:00:00 0.032 0.0324 -0.0247 -0.0186 -0.0369 -0.0215 -0.0059 0.0076 6 56.8827 75.2086 75.4141 75.2908 75.2908 55.978 55.9883 55.9866 8e-04 0.0164 0.0436 0.1265 12.125 0.0603 80.7914 3.7 96.9151 
1990-01-28/15:00:00 0.032 0.0324 -0.0223 -0.0173 -0.0324 -0.0214 -0.0064 0.007 6 57.0595 75.2366 75.4141 75.3076 75.3076 55.9745 55.9864 55.9844 6e-04 0.0072 0.0383 0.0585 10.1524 0.0279 37.3478 3.7 96.9151 
1990-01-28/16:00:00 0.032 0.0324 -0.0178 -0.0144 -0.0245 -0.0194 -0.0068 0.0052 6 57.216 75.286 75.4141 75.3372 75.3372 55.9722 55.985 55.9828 2e-04 0 0.0336 0 8.198 0 0 3.7 96.9151 
1990-01-28/17:00:00 0.032 0.0324 -0.0131 -0.0113 -0.0166 -0.0165 -0.007 0.0032 6 57.2538 75.3354 75.4141 75.3669 75.3669 55.971 55.984 55.9817 0 0 0.0324 0 7.6915 0 0 3.7 96.9151 
