DATE;Tair_min;Tair_max;Tair_mean;RG_sum;RHair_min;RHair_max;RHair_mean;WS_mean;PPT_sum
26/04/1992;11.1;22.3;16.7;13.64;41.6240387;95;68.31201935;2.2;0
27/04/1992;8.8;16.2;12.5;10.28;49.37996497;95;72.18998249;2.2;3.8
28/04/1992;7.6;15.1;11.35;12.64;55.32461777;95;75.16230888;3.1;1.6
29/04/1992;4.4;12.9;8.65;20.74;60.58310684;95;77.79155342;2.1;1.4
30/04/1992;2;14.4;8.2;7.65;48.89061981;95;71.94530991;1.3;0
01/05/1992;3.2;13;8.1;10.22;76.97445393;95;85.98722696;2.6;9.8
02/05/1992;7.5;12.3;9.9;20.23;63.20781306;95;79.10390653;1.2;4.2
03/05/1992;6.1;14.2;10.15;20.8;43.77977848;95;69.38988924;1.8;0
04/05/1992;4.3;16.1;10.2;11.98;40.33536342;95;67.66768171;1.8;0
05/05/1992;9.2;16.3;12.75;22.73;44.04571235;95;69.52285617;1.5;0
06/05/1992;7.3;18.9;13.1;24.84;38.77477183;95;66.88738591;1.7;0
07/05/1992;6.3;20.6;13.45;18.74;39.44458515;95;67.22229257;1.6;0
08/05/1992;7.7;18.9;13.3;8.61;46.5554634;95;70.7777317;2.5;0
09/05/1992;5.2;15.4;10.3;18.99;47.75153691;95;71.37576845;2.9;0
10/05/1992;8.9;18;13.45;13.34;44.25462393;95;69.62731196;2.7;1.8
11/05/1992;4.5;14.3;9.4;24;48.95703754;95;71.97851877;3.2;1.8
12/05/1992;3.2;19.6;11.4;27.2;37.54153357;95;66.27076678;1.9;0
13/05/1992;5.4;24.9;15.15;26.44;30.56596371;95;62.78298186;1.5;0
14/05/1992;10.3;29;19.65;27.22;33.21896112;95;64.10948056;1.5;0
15/05/1992;12.1;28.9;20.5;24.3;31.04613535;95;63.02306767;1.5;0
16/05/1992;13.8;28.3;21.05;28.6;35.53600391;95;65.26800195;2;0
17/05/1992;10.9;22.2;16.55;28.37;30.94963205;95;62.97481602;2.3;0
18/05/1992;9.9;23.2;16.55;28.39;31.61473535;95;63.30736768;2.3;0
19/05/1992;9.1;22.5;15.8;27.48;29.46495272;95;62.23247636;2.2;0
20/05/1992;8.8;23;15.9;27.09;30.67223393;95;62.83611696;2;0
21/05/1992;7.3;21.4;14.35;23.54;39.53114111;95;67.26557055;1.3;0
22/05/1992;11.9;21.3;16.6;23.57;46.66271942;95;70.83135971;1.7;1.2
23/05/1992;10.1;25.2;17.65;24.41;35.37438566;95;65.18719283;1.3;0
24/05/1992;10.3;25.1;17.7;18.04;37.39059723;95;66.19529861;1.6;0
25/05/1992;14.4;24.2;19.3;17.01;52.69903048;95;73.84951524;1.5;1.6
26/05/1992;12.1;25.4;18.75;22.58;57.00257577;95;76.00128789;1.4;0.6
27/05/1992;13.4;23.9;18.65;23.78;49.99810684;95;72.49905342;2;0
28/05/1992;15.1;24.1;19.6;8.06;39.8297273;95;67.41486365;1.8;0
29/05/1992;12.6;17.2;14.9;13.96;69.7981583;95;82.39907915;1.4;6
30/05/1992;11.6;21.5;16.55;7;69.48137588;95;82.24068794;1.3;0.4
31/05/1992;13.1;18.6;15.85;20.19;82.31908813;95;88.65954406;1.1;3.2
01/06/1992;12.2;23.7;17.95;12.19;57.01191723;95;76.00595862;1.7;0.2
02/06/1992;14.4;21.9;18.15;15.9;67.18584282;95;81.09292141;2.2;2.8
03/06/1992;13.3;19.6;16.45;7.87;57.76692583;95;76.38346292;1.4;2.4
04/06/1992;11.9;18.1;15;8.61;70.36701191;95;82.68350595;1.6;0
05/06/1992;11.2;16.3;13.75;8.51;80.00224804;95;87.50112402;1.3;14.6
06/06/1992;12.2;15.8;14;25.55;81.68041392;95;88.34020696;1.3;7.6
07/06/1992;9.9;20.5;15.2;15.78;53.19662275;95;74.09831138;1.5;0.2
08/06/1992;11;19.9;15.45;15.84;68.90007545;95;81.95003772;1.4;2
09/06/1992;11.9;21.1;16.5;23.48;61.46355981;95;78.23177991;1.6;3.8
10/06/1992;10.2;22.4;16.3;24.3;56.20015568;95;75.60007784;1.5;0.2
11/06/1992;11.7;20.5;16.1;22.5;46.0502606;95;70.5251303;1.8;0
12/06/1992;10.9;17.8;14.35;23.45;62.8958202;95;78.9479101;1.7;4
13/06/1992;12.1;23.2;17.65;25.71;50.14899578;95;72.57449789;1.8;0
14/06/1992;13.5;25.6;19.55;29.57;45.76474403;95;70.38237202;1.6;0.2
15/06/1992;14.2;27;20.6;26.22;36.89978039;95;65.9498902;2;0
16/06/1992;15.5;27.9;21.7;18.86;38.80975203;95;66.90487602;2.5;0
17/06/1992;14.1;23;18.55;23.75;45.24516054;95;70.12258027;2.5;0
18/06/1992;10.9;21.5;16.2;19.23;42.95822935;95;68.97911468;2.4;0
19/06/1992;7.8;15.9;11.85;9.01;47.06022638;95;71.03011319;1.9;0
20/06/1992;10.5;17.8;14.15;23.67;75.4277001;95;85.21385005;1.2;3.4
21/06/1992;11.9;20.1;16;23.88;48.08692249;95;71.54346125;1.9;0.4
22/06/1992;9.5;24.1;16.8;14.47;40.70537146;95;67.85268573;2.2;0
23/06/1992;14.1;22.6;18.35;15.87;52.83873109;95;73.91936554;1.7;0
24/06/1992;15.1;23;19.05;5.97;63.70962574;95;79.35481287;2.1;0.2
25/06/1992;14.9;17.7;16.3;19.59;74.34261288;95;84.67130644;1.6;0
26/06/1992;13.4;23.8;18.6;28.87;55.3478761;95;75.17393805;1.2;0
27/06/1992;13.8;26.1;19.95;29.05;32.62194569;95;63.81097285;1.8;0
28/06/1992;12.3;26.8;19.55;28.78;31.22633111;95;63.11316555;1.8;0
29/06/1992;12.1;28.2;20.15;23.54;31.59527663;95;63.29763831;1.2;0
30/06/1992;15.4;27.6;21.5;16.2;32.57536279;95;63.78768139;3.6;0
01/07/1992;14.7;23.7;19.2;19.34;63.9210046;95;79.4605023;2.1;1
02/07/1992;13.2;23.4;18.3;22.47;61.20119533;95;78.10059767;1.4;2.2
03/07/1992;13.8;25.8;19.8;13;47.62397828;95;71.31198914;1.5;0
04/07/1992;14.1;18.4;16.25;11.95;83.62592221;95;89.31296111;2;22.6
05/07/1992;14.1;19.1;16.6;2.87;86.61279536;95;90.80639768;1.1;10.8
06/07/1992;13.3;15.6;14.45;8.19;91.82476083;95;93.41238042;1.4;12.6
07/07/1992;13.5;17.9;15.7;19;76.8411194;95;85.9205597;1.4;0
08/07/1992;13.1;22.2;17.65;19.7;57.53235554;95;76.26617777;1.6;0
09/07/1992;12.4;24.8;18.6;14.4;55.1354203;95;75.06771015;1.2;9.2
10/07/1992;14.4;22.7;18.55;18.82;72.05201356;95;83.52600678;1.7;12.4
11/07/1992;13;21;17;19.36;62.27141616;95;78.63570808;2;3.4
12/07/1992;13.9;20.3;17.1;21.35;63.8315443;95;79.41577215;2.7;5.6
13/07/1992;11.4;22.6;17;19.31;47.63763314;95;71.31881657;1.8;0.2
14/07/1992;15.2;22.6;18.9;10.43;51.79939194;95;73.39969597;2.5;0
15/07/1992;16.9;23.3;20.1;21.9;71.15506324;95;83.07753162;1.3;1.2
16/07/1992;14.3;28;21.15;9.89;53.64604237;95;74.32302119;1.2;0
17/07/1992;16.8;23.2;20;21.44;66.87671891;95;80.93835945;1.8;0
18/07/1992;15.9;25.8;20.85;27.14;53.51795209;95;74.25897605;1.6;0.4
19/07/1992;14.3;29;21.65;24.4;44.45301547;95;69.72650774;1;0.2
20/07/1992;15.9;31.1;23.5;15.87;46.53986467;95;70.76993233;1;0
21/07/1992;17.6;29.1;23.35;24.64;58.47971827;95;76.73985914;2;1.4
22/07/1992;14.5;24;19.25;27.65;48.34563972;95;71.67281986;1.4;1.2
23/07/1992;11.7;26.5;19.1;22.4;41.10653418;95;68.05326709;1.8;0
24/07/1992;14;29.5;21.75;26.26;44.84551765;95;69.92275883;1.7;0.6
25/07/1992;14.2;25.2;19.7;26.6;43.92343721;95;69.4617186;1.3;0.2
26/07/1992;11.4;27.8;19.6;24.17;38.06349906;95;66.53174953;1.5;0
27/07/1992;13.8;27.6;20.7;25.93;41.39763835;95;68.19881918;2.4;0
28/07/1992;11.1;23.4;17.25;25.4;36.70724138;95;65.85362069;1.8;0.2
29/07/1992;13.3;29.6;21.45;23.45;37.78568461;95;66.39284231;1.7;0
30/07/1992;15.9;33.1;24.5;12.97;39.77521792;95;67.38760896;1.9;0
31/07/1992;20.8;29.4;25.1;16.99;52.42177143;95;73.71088572;1.7;0.2
01/08/1992;16.4;28.7;22.55;23.52;48.98275992;95;71.99137996;2;0
02/08/1992;18.4;30.6;24.5;21.61;41.17020083;95;68.08510041;1.9;0
03/08/1992;16.5;29.5;23;24.67;42.51676196;95;68.75838098;2.3;0
04/08/1992;13;24;18.5;25.91;37.91375639;95;66.45687819;1.8;0
05/08/1992;9.7;27.9;18.8;24.32;33.98754892;95;64.49377446;1.1;0
06/08/1992;11.3;31;21.15;23.25;29.9185234;95;62.4592617;1.4;0
07/08/1992;15.9;33.3;24.6;23.26;33.30601678;95;64.15300839;1.3;0
08/08/1992;20.1;35.5;27.8;21.99;32.53721368;95;63.76860684;1.8;0
09/08/1992;18.2;33.2;25.7;16.3;35.30364597;95;65.15182299;2.2;8.6
10/08/1992;12.8;22.2;17.5;8.57;62.08682219;95;78.54341109;2.3;1.4
11/08/1992;11.1;20.1;15.6;17.74;86.16629085;95;90.58314542;1.4;6.4
12/08/1992;12.6;22.8;17.7;8.24;49.58220384;95;72.29110192;2.8;0.2
13/08/1992;16.3;20;18.15;11.31;65.75195483;95;80.37597741;3.2;1
14/08/1992;12;21;16.5;21.49;75.15696256;95;85.07848128;2.3;4.6
15/08/1992;10.8;21.8;16.3;17.38;62.91583476;95;78.95791738;1.3;0.2
16/08/1992;8.9;24;16.45;13.9;92.02800061;95;93.5140003;1.6;0
17/08/1992;14.7;25.8;20.25;20.63;57.1057979;95;76.05289895;2;0
18/08/1992;17;29.8;23.4;17.58;44.21668404;95;69.60834202;1.7;0
19/08/1992;16.5;31.9;24.2;15.44;48.33979806;95;71.66989903;1.9;1
20/08/1992;16.3;28.9;22.6;14.74;59.11189898;95;77.05594949;1.3;18.4
21/08/1992;14.4;24.2;19.3;16.84;60.47555371;95;77.73777685;1.3;0.2
22/08/1992;13.4;25.1;19.25;15.8;59.59114787;95;77.29557394;1.9;4.6
23/08/1992;13.7;20.2;16.95;6.8;57.38442572;95;76.19221286;1.9;1.8
24/08/1992;13.3;22.3;17.8;22.08;74.32853144;95;84.66426572;1.7;4.2
25/08/1992;15.4;29.7;22.55;16.26;42.83597007;95;68.91798503;1.8;0.2
26/08/1992;16.5;29.5;23;18.58;45.83378667;95;70.41689334;2.1;0.4
27/08/1992;17.5;28;22.75;19.14;47.13165045;95;71.06582523;2.5;0
28/08/1992;16.3;30.8;23.55;6.48;43.46609251;95;69.23304625;2;0
29/08/1992;13.8;19.7;16.75;14.37;74.97838063;95;84.98919032;1.9;8.6
30/08/1992;12.2;21.2;16.7;2.11;54.02603334;95;74.51301667;3.5;1
31/08/1992;10.4;15.1;12.75;13.92;85.84226854;95;90.42113427;2.6;25.8
01/09/1992;8.8;15.1;11.95;17.41;60.89843871;95;77.94921936;2.8;3.4
02/09/1992;10.9;20.3;15.6;7.5;50.23558658;95;72.61779329;3.4;2.6
03/09/1992;13.2;17.4;15.3;10.86;61.9222626;95;78.4611313;2.9;1
04/09/1992;7.7;14.3;11;15.79;60.22673288;95;77.61336644;3;6.8
05/09/1992;6.2;14.6;10.4;20.52;54.17097995;95;74.58548997;2.2;0
06/09/1992;3.6;17.6;10.6;17.5;49.04091767;95;72.02045884;1.2;0
07/09/1992;5.9;23.3;14.6;13.5;45.10355859;95;70.0517793;1.9;0
08/09/1992;8.4;17.8;13.1;17.51;50.0671064;95;72.5335532;1.4;0
09/09/1992;7.1;19.5;13.3;13;44.25901763;95;69.62950881;1.3;0
10/09/1992;11.8;20.5;16.15;14.72;57.83130532;95;76.41565266;1.3;0
11/09/1992;9.9;23.8;16.85;17.44;59.37676878;95;77.18838439;1.8;4.6
12/09/1992;7.4;19.5;13.45;16.52;53.57173908;95;74.28586954;1.4;0
13/09/1992;6.8;22.5;14.65;4.16;50.01644103;95;72.50822052;1.4;0
14/09/1992;12.4;15;13.7;15.28;83.73926209;95;89.36963104;1.9;6
15/09/1992;11.4;20.8;16.1;17.09;64.85201617;95;79.92600808;1.5;0.6
16/09/1992;8.8;21.6;15.2;17.83;64.07893186;95;79.53946593;1.3;0
17/09/1992;10.4;24.5;17.45;9.17;58.36790411;95;76.68395205;1.4;0.4
18/09/1992;11.2;21.2;16.2;12;71.78819473;95;83.39409736;1.1;1.6
19/09/1992;10.8;19.9;15.35;15.87;62.6494108;95;78.8247054;1.2;0.2
20/09/1992;8.4;21.5;14.95;13.03;60.84685012;95;77.92342506;1.4;0
21/09/1992;11.8;24.2;18;4.23;60.15759162;95;77.57879581;1.4;0
22/09/1992;12.7;20;16.35;9.95;66.02182416;95;80.51091208;1.7;0.8
23/09/1992;9.4;18.1;13.75;11.91;58.81032207;95;76.90516103;1.7;0.2
24/09/1992;6.6;18.5;12.55;15.44;57.63638768;95;76.31819384;1.4;0
25/09/1992;9.3;23.1;16.2;15.19;52.00959628;95;73.50479814;1.3;0
26/09/1992;9.8;24.4;17.1;13.02;51.26389739;95;73.13194869;1.5;0.2
27/09/1992;11.1;25.5;18.3;2.02;48.85480715;95;71.92740358;1.4;0.2
28/09/1992;12.3;17.9;15.1;5.59;70.776912;95;82.888456;1.3;1.4
29/09/1992;9.5;16.9;13.2;4.51;75.18011358;95;85.09005679;1.4;0
30/09/1992;8.9;14.8;11.85;7.64;88.38017266;95;91.69008633;1.1;1
01/10/1992;8.8;17.6;13.2;6;77.1737372;95;86.0868686;1;2.8
02/10/1992;8.2;15.4;11.8;6.18;72.82217194;95;83.91108597;0.8;0
03/10/1992;10.6;15.6;13.1;3.83;77.4935443;95;86.24677215;1.8;1.8
04/10/1992;11.3;16.4;13.85;3.15;51.48521818;95;73.24260909;3.5;0
05/10/1992;9.7;13.4;11.55;1.7;74.91715888;95;84.95857944;2.5;5.2
06/10/1992;8.4;9.8;9.1;3.66;94.3143325;95;94.65716625;1.5;6.4
07/10/1992;9.1;12.5;10.8;5.32;81.51192227;95;88.25596114;0.9;0
08/10/1992;9.7;15.1;12.4;7.91;77.79174803;95;86.39587402;1.5;0
09/10/1992;6.8;15.8;11.3;4.11;73.74105716;95;84.37052858;1.4;0
10/10/1992;7.9;10.3;9.1;7.7;67.42122154;95;81.21061077;2.9;2.4
11/10/1992;4.8;12.8;8.8;6.46;61.06297509;95;78.03148755;1.9;0
12/10/1992;3.5;12.8;8.15;12.23;60.84803467;95;77.92401734;2.3;0
13/10/1992;0.8;11.6;6.2;10.91;46.33291898;95;70.66645949;2.2;0
14/10/1992;-0.9;12.9;6;2.17;55.16546248;95;75.08273124;1.7;0
15/10/1992;3.2;8.3;5.75;6.87;77.50674912;95;86.25337456;2.5;3.6
16/10/1992;0.1;7.8;3.95;7.93;71.75046221;95;83.37523111;1.2;0
17/10/1992;0.2;8.3;4.25;6.9;72.04962652;95;83.52481326;1.3;0
18/10/1992;0.5;9.3;4.9;8;66.76394989;95;80.88197495;2.2;0
19/10/1992;1.7;10.4;6.05;8.05;50.57615938;95;72.78807969;1.8;0
20/10/1992;2;12.9;7.45;3.18;69.99892282;95;82.49946141;1.5;0
21/10/1992;5.9;8.2;7.05;3.48;79;94;86.5;2.3;2
22/10/1992;0.1;8.7;4.4;2.16;79;94;86.5;2.1;0.6
23/10/1992;4.8;7.8;6.3;5.55;62;93;77.5;2.5;7.4
24/10/1992;4.5;8.1;6.3;3.45;66;96;81;3.5;9.2
25/10/1992;6.7;12.6;9.65;4.25;68;95;81.5;4.5;19.2
26/10/1992;2.2;8.8;5.5;1.44;83;96;89.5;2.7;0.4
27/10/1992;1.4;10;5.7;3.52;71;95;83;2.5;2.8
28/10/1992;5.9;10.9;8.4;6.64;63;96;79.5;3.1;10.6
29/10/1992;3.1;10.4;6.75;2.05;95;97;96;3.2;2.4
30/10/1992;0.3;4.6;2.45;5.25;82;96;89;1.6;0
31/10/1992;-0.4;4.5;2.05;1.99;93;97;95;1.7;0
01/11/1992;-1.2;2.2;0.5;8.42;64;97;80.5;1.4;0
02/11/1992;-0.5;7.7;3.6;3.99;77;96;86.5;3.5;4.8
03/11/1992;5;9.1;7.05;4.25;70;97;83.5;1.9;0.8
04/11/1992;3.4;11.3;7.35;7.09;69;98;83.5;1.3;2.8
05/11/1992;1.8;12.8;7.3;3.15;75;98;86.5;1.2;0
06/11/1992;4;10.7;7.35;2.34;84;98;91;0.9;0.2
07/11/1992;5.5;7.7;6.6;2;92;98;95;1.9;0
08/11/1992;6;8.4;7.2;1.24;87;96;91.5;1.6;0.2
09/11/1992;6;8.9;7.45;4.37;71;94;82.5;2.4;0
10/11/1992;7.2;11.2;9.2;2.01;66;96;81;2.8;6.8
11/11/1992;6.3;12.8;9.55;4.41;62;91;76.5;5.2;12
12/11/1992;3.5;7.3;5.4;3.45;69;95;82;3.2;3
13/11/1992;-0.2;5.7;2.75;5.39;69;96;82.5;2;3.2
14/11/1992;-1;4.9;1.95;0.89;96;98;97;1.6;1.4
15/11/1992;4.3;9.4;6.85;3.23;79;98;88.5;1.8;20.4
16/11/1992;6.1;9.4;7.75;4.52;74;95;84.5;3.1;4.6
17/11/1992;1.8;5.4;3.6;2.99;77;96;86.5;3.2;7.8
18/11/1992;0.8;5.1;2.95;5.27;51;98;74.5;3.4;3.6
19/11/1992;2.7;9.8;6.25;4.16;64;94;79;3.1;2.8
20/11/1992;2.7;6.6;4.65;1.53;90;99;94.5;1.9;0.4
21/11/1992;3;12;7.5;1.44;89;98;93.5;1.8;8
22/11/1992;11.2;13;12.1;3.44;70;98;84;3;12.8
23/11/1992;3.8;12.1;7.95;2.82;85;99;92;1.6;0
24/11/1992;2.9;8.9;5.9;3.5;61;93;77;2.2;0
25/11/1992;8.2;13.5;10.85;3.06;64;96;80;4.6;2.4
26/11/1992;5.7;13.8;9.75;4.89;70;96;83;3.7;8
27/11/1992;2.5;9;5.75;1.71;87;97;92;2.4;0.2
28/11/1992;6.6;11.3;8.95;1.52;83;99;91;2.3;4.8
29/11/1992;7.8;11.6;9.7;4.73;71;96;83.5;1.6;17.8
30/11/1992;8.6;13.8;11.2;2.92;75;95;85;2.6;0
01/12/1992;7.9;10.3;9.1;1.54;66;95;80.5;2.6;0.2
02/12/1992;7.8;12.7;10.25;3.34;69;93;81;6.4;7.8
03/12/1992;3.6;11.7;7.65;1;75;93;84;4.1;5.4
04/12/1992;3.3;8.4;5.85;3.5;70;94;82;5.4;7.6
05/12/1992;1.7;5.8;3.75;3.47;74;92;83;1.5;0
06/12/1992;1.4;6;3.7;2.88;76;97;86.5;2.5;0.4
07/12/1992;2.8;9.2;6;1.29;90;98;94;3.3;6
08/12/1992;5.1;6.4;5.75;0.83;76;91;83.5;1.4;0.2
09/12/1992;2.2;4.8;3.5;0.48;80;90;85;1.9;0
10/12/1992;1.6;3.1;2.35;0.88;72;92;82;2.3;0
11/12/1992;0.9;2.4;1.65;1.05;84;97;90.5;2;0.2
12/12/1992;0.9;5.4;3.15;2.03;80;96;88;3.1;7.8
13/12/1992;0.7;4.7;2.7;1.3;86;93;89.5;1.9;0
14/12/1992;1.5;5.1;3.3;4.57;72;98;85;2;0
15/12/1992;-0.1;8.7;4.3;1.14;88;98;93;2;0
16/12/1992;0.8;4.7;2.75;3.79;77;97;87;0.9;0.2
17/12/1992;-0.6;7.2;3.3;2.02;71;98;84.5;1;0
18/12/1992;-1.2;7.3;3.05;2.95;65;95;80;1.6;0
19/12/1992;0;7.6;3.8;0.9;82;97;89.5;2.7;0
20/12/1992;0.1;2.3;1.2;1.26;93.54679521;95;94.2733976;0.7;7.2
21/12/1992;7;8.4;7.7;2.2;96;99;97.5;0.9;2.4
22/12/1992;4.9;9.3;7.1;1.31;91;99;95;0.9;1.4
23/12/1992;2.7;4.6;3.65;1.04;97;99;98;1.3;0
24/12/1992;-0.1;3.9;1.9;0.8;94;99;96.5;2;0
25/12/1992;-1.3;-0.1;-0.7;2.92;92;98;95;2.5;0
26/12/1992;-5.1;-1;-3.05;4.56;71;93;82;2;0
27/12/1992;-5.8;0.4;-2.7;4.79;60;93;76.5;2.4;0
28/12/1992;-4.5;0.8;-1.85;5.08;49;84;66.5;3;0
29/12/1992;-6.3;0.3;-3;4.75;47;77;62;2.7;0
30/12/1992;-8.4;-1.1;-4.75;4.51;56;91;73.5;1.1;0
31/12/1992;-8.4;-1.1;-4.75;4.51;56;91;73.5;1.1;0
