Time PLC_Root PLC_TL Psi_LApo Psi_TApo Psi_LSym Psi_TSym Psi_AllSoil transpiration_mm LAI DFMC LFMCSymp LFMCApo LFMC FMCCanopy SWS1 SWS2 SWS3 SoilEvaporation_mm ETP VPD RG Tair Rn PAR WS RH 
1990-08-0115:00:00 1.0634 2.263 -1.831 -1.5113 -2.4567 -1.7757 -0.8354 0.4041 6 12.868 60.7396 73.7314 65.9363 65.9363 27.232 30.4838 28.9513 0.006 0.5456 3.0656 1.8372 30.7856 1.4811 1173.7761 1.5 30.9753 
1990-08-0116:00:00 1.069 2.2657 -1.8246 -1.5125 -2.4348 -1.7764 -0.8509 0.3985 6 14.3717 60.8645 73.7294 66.0104 66.0104 27.0832 30.3577 28.8228 0.0049 0.4301 2.7779 1.4601 30.0246 1.1771 932.8393 1.5 34.6703 
1990-08-0117:00:00 1.069 2.2657 -1.7977 -1.4989 -2.3818 -1.7472 -0.8663 0.385 6 17.2237 61.1672 73.7294 66.1921 66.1921 26.9434 30.234 28.6977 0.0036 0.3025 2.3454 1.0412 28.7767 0.8394 665.1896 1.5 40.7298 
1990-08-0118:00:00 1.069 2.2657 -1.7391 -1.4637 -2.2774 -1.6895 -0.8811 0.3608 6 21.6396 61.765 73.7294 66.5508 66.5508 26.8175 30.1154 28.5792 0.0023 0.1736 1.8484 0.609 27.148 0.4909 389.0668 1.5 48.6382 
1990-08-0119:00:00 1.069 2.2657 -1.6253 -1.3916 -2.0822 -1.5996 -0.8944 0.3188 6 27.5544 62.8913 73.7294 67.2265 67.2265 26.7132 30.0063 28.4727 0.0011 0.0537 1.3624 0.193 25.277 0.1556 123.2881 1.5 57.723 
1990-08-0120:00:00 1.069 2.2657 -1.4524 -1.2796 -1.7903 -1.4755 -0.9047 0.2507 6 32.3375 64.5929 73.7294 68.2475 68.2475 26.6416 29.9136 28.386 2e-04 0 1.0565 0 23.9013 0 0 1.5 64.4032 
1990-08-0121:00:00 1.069 2.2657 -1.1919 -1.109 -1.3541 -1.312 -0.9107 0.1516 6 35.2221 67.1731 73.7294 69.7956 69.7956 26.6157 29.8452 28.3287 0 0 0.8974 0 23.1038 0 0 1.5 68.2754 
1990-08-0122:00:00 1.069 2.2657 -1.1077 -1.0506 -1.2195 -1.1942 -0.9133 0.0946 6 38.1554 67.9779 73.7294 70.2785 70.2785 26.6154 29.7911 28.2885 0 0 0.7507 0 22.3063 0 0 1.5 72.1477 
1990-08-0123:00:00 1.069 2.2657 -1.0642 -1.0198 -1.1509 -1.1229 -0.9146 0.07 6 41.1101 68.3894 73.7294 70.5254 70.5254 26.6257 29.7434 28.2559 0 0 0.6156 0 21.5089 0 0 1.5 76.0199 
1990-08-0200:00:00 1.069 2.2657 -1.0192 -0.9885 -1.0792 -1.0638 -0.915 0.0497 6 45.2811 68.8208 73.7294 70.7843 70.7843 26.6443 29.7012 28.2298 0 0 0.4429 0 20.7194 0 0 1.6 81.892 
1990-08-0201:00:00 1.069 2.2657 -0.9965 -0.9723 -1.044 -1.0284 -0.9149 0.0382 6 48.2092 69.0331 73.7294 70.9116 70.9116 26.6673 29.6623 28.2075 0 0 0.3321 0 19.9219 0 0 1.6 85.736 
1990-08-0202:00:00 1.069 2.2657 -0.9744 -0.9567 -1.0091 -0.9998 -0.9143 0.0289 6 51.0724 69.2434 73.7294 71.0378 71.0378 26.6935 29.6262 28.1885 0 0 0.2309 0 19.1244 0 0 1.6 89.58 
1990-08-0203:00:00 1.069 2.2657 -0.9541 -0.9423 -0.9773 -0.9747 -0.9134 0.0205 6 53.8485 69.4358 73.7294 71.1533 71.1533 26.7225 29.5927 28.1724 0 0 0.1386 0 18.327 0 0 1.6 93.424 
1990-08-0204:00:00 1.069 2.2657 -0.9408 -0.9325 -0.957 -0.9555 -0.9122 0.0139 6 54.5958 69.5585 73.7294 71.2268 71.2268 26.7533 29.5614 28.1587 3e-04 0.0569 0.1147 0.229 18.1071 0.1847 146.3021 1.6 94.4838 
1990-08-0205:00:00 1.069 2.2657 -0.9698 -0.9506 -1.0075 -0.9579 -0.9112 0.0187 6 52.3331 69.253 73.7294 71.0436 71.0436 26.7807 29.5295 28.1442 4e-04 0.1629 0.1883 0.6476 18.7657 0.5223 413.773 1.6 91.309 
1990-08-0206:00:00 1.069 2.2657 -1.025 -0.9867 -1.0999 -0.9859 -0.911 0.0354 6 48.0281 68.6959 73.7294 70.7093 70.7093 26.7993 29.4939 28.1251 7e-04 0.2774 0.3387 1.0799 19.9717 0.8709 689.9044 1.6 85.4961 
1990-08-0207:00:00 1.069 2.2657 -1.1166 -1.0477 -1.2514 -1.0432 -0.9122 0.0647 6 41.9182 67.7866 73.7294 70.1637 70.1637 26.8033 29.4514 28.0976 0.0012 0.3949 0.5806 1.4962 21.6223 1.2066 955.8783 1.6 77.5395 
1990-08-0208:00:00 1.069 2.2657 -1.2561 -1.1414 -1.4804 -1.1367 -0.9155 0.1107 6 34.6433 66.4215 73.7294 69.3447 69.3447 26.7851 29.3978 28.0568 0.0019 0.5079 0.9281 1.8682 23.5773 1.5066 1193.5692 1.6 68.1161 
1990-08-0209:00:00 1.069 2.2657 -1.4491 -1.2721 -1.7953 -1.2733 -0.9219 0.1763 6 27.243 64.5638 73.7294 68.23 68.23 26.7361 29.3279 27.9967 0.0028 0.6074 1.3845 2.1706 25.6703 1.7505 1386.7788 1.6 58.0273 
1990-08-0210:00:00 1.069 2.2657 -1.6837 -1.4328 -2.174 -1.4546 -0.9333 0.2579 6 20.8096 62.3603 73.7294 66.9079 66.9079 26.6492 29.2374 27.9123 0.0039 0.6842 1.9305 2.3828 27.7233 1.9216 1522.3402 1.6 48.1314 
1990-08-0211:00:00 1.124 2.2657 -1.8254 -1.5346 -2.3938 -1.6368 -0.9483 0.3313 6 16.0134 61.0983 73.7294 66.1507 66.1507 26.5289 29.128 27.8058 0.0049 0.7302 2.5145 2.4903 29.5617 2.0083 1591.015 1.6 39.27 
1990-08-0212:00:00 1.2587 2.5467 -1.8814 -1.5823 -2.4703 -1.7674 -0.9644 0.3611 6 12.9262 60.6619 73.5174 65.8041 65.8041 26.3954 29.0103 27.6901 0.0058 0.7403 3.0534 2.4858 31.029 2.0047 1588.1232 1.6 32.197 
1990-08-0213:00:00 1.3676 2.7833 -1.9195 -1.6173 -2.5111 -1.8637 -0.983 0.3738 6 11.2485 60.4297 73.3389 65.5934 65.5934 26.2571 28.8885 27.57 0.0064 0.7125 3.4493 2.3695 32.0006 1.9109 1513.862 1.6 27.514 
1990-08-0214:00:00 1.4507 2.9432 -1.9434 -1.6423 -2.5308 -1.9293 -1.0026 0.3792 6 10.6501 60.318 73.2183 65.4781 65.4781 26.1187 28.7642 27.4476 0.0059 0.6488 3.6189 2.1495 32.3937 1.7335 1373.292 1.6 25.6193 
1990-08-0215:00:00 1.5078 3.0296 -1.9558 -1.6586 -2.5336 -1.9635 -1.0229 0.3788 6 10.9777 60.302 73.1531 65.4425 65.4425 25.983 28.6389 27.3247 0.0051 0.5544 3.5238 1.8407 32.1748 1.4844 1175.9928 1.6 26.674 
1990-08-0216:00:00 1.5344 3.0426 -1.9564 -1.666 -2.5194 -1.966 -1.0434 0.3731 6 12.3176 60.3829 73.1433 65.487 65.487 25.8527 28.5138 27.2029 0.0041 0.4375 3.1857 1.4641 31.3627 1.1807 935.4102 1.6 30.5885 
1990-08-0217:00:00 1.5359 3.0426 -1.9416 -1.662 -2.4839 -1.9389 -1.0639 0.3613 6 14.963 60.5848 73.1433 65.6082 65.6082 25.7306 28.3905 27.0839 0.003 0.3081 2.6779 1.0455 30.0264 0.8431 667.9394 1.6 37.0298 
1990-08-0218:00:00 1.5359 3.0426 -1.9065 -1.6434 -2.4166 -1.8864 -1.0838 0.3421 6 19.2536 60.968 73.1433 65.8381 65.8381 25.6201 28.2709 26.9701 0.0019 0.1772 2.0972 0.6133 28.2796 0.4946 391.808 1.6 45.4501 
1990-08-0219:00:00 1.5359 3.0426 -1.8344 -1.5999 -2.2892 -1.8098 -1.1021 0.3112 6 25.2592 61.6974 73.1433 66.2758 66.2758 25.526 28.158 26.865 9e-04 0.0555 1.5335 0.197 26.2708 0.1588 125.834 1.6 55.1329 
1990-08-0220:00:00 1.5359 3.0426 -1.6938 -1.5112 -2.0479 -1.7024 -1.1189 0.2587 6 30.4492 63.0905 73.1433 67.1116 67.1116 25.4574 28.0575 26.7752 2e-04 0 1.1702 0 24.741 0 0 1.6 62.5068 
1990-08-0221:00:00 1.5359 3.0426 -1.4229 -1.3351 -1.5931 -1.5433 -1.1268 0.1611 6 33.813 65.7541 73.1433 68.7098 68.7098 25.4337 27.9809 26.7144 0 0 0.9731 0 23.8043 0 0 1.6 67.0219 
1990-08-0222:00:00 1.5359 3.0426 -1.3386 -1.277 -1.4581 -1.4254 -1.1303 0.1001 6 37.2662 66.5536 73.1433 69.1895 69.1895 25.437 27.9198 26.6721 0 0 0.7937 0 22.8676 0 0 1.6 71.5371 
1990-08-0223:00:00 1.5359 3.0426 -1.2908 -1.2436 -1.3824 -1.3511 -1.1323 0.0741 6 40.764 67.004 73.1433 69.4597 69.4597 25.4509 27.8658 26.6381 0 0 0.6309 0 21.9309 0 0 1.6 76.0522 
1990-08-0300:00:00 1.5359 3.0426 -1.2477 -1.2136 -1.3139 -1.2935 -1.1328 0.0536 6 43.6191 67.4129 73.1433 69.705 69.705 25.4726 27.8176 26.6109 0 0 0.5094 0 20.9995 0 0 1.3 79.5264 
1990-08-0301:00:00 1.5359 3.0426 -1.2236 -1.1965 -1.2762 -1.2578 -1.1326 0.0422 6 47.0608 67.6382 73.1433 69.8403 69.8403 25.498 27.7731 26.5878 0 0 0.3746 0 20.064 0 0 1.3 84.0509 
1990-08-0302:00:00 1.5359 3.0426 -1.198 -1.1785 -1.2359 -1.2264 -1.1318 0.0319 6 50.4249 67.8791 73.1433 69.9848 69.9848 25.5266 27.732 26.5685 0 0 0.2532 0 19.1284 0 0 1.3 88.5753 
1990-08-0303:00:00 1.5359 3.0426 -1.1742 -1.1615 -1.1988 -1.1975 -1.1304 0.0222 6 53.6748 68.1018 73.1433 70.1184 70.1184 25.5579 27.6941 26.5528 0 0 0.1442 0 18.1929 0 0 1.3 93.0997 
1990-08-0304:00:00 1.5359 3.0426 -1.1582 -1.1497 -1.1746 -1.1749 -1.1287 0.0146 6 54.6418 68.2467 73.1433 70.2053 70.2053 25.5909 27.6591 26.54 2e-04 0.0584 0.1132 0.2356 17.9065 0.1902 150.5278 1.3 94.4849 
1990-08-0305:00:00 1.5359 3.0426 -1.1829 -1.1646 -1.2182 -1.1742 -1.1271 0.0181 6 52.3522 67.9854 73.1433 70.0485 70.0485 25.6206 27.6241 26.5269 4e-04 0.169 0.1877 0.6736 18.5783 0.5439 430.365 1.3 91.2362 
1990-08-0306:00:00 1.5359 3.0426 -1.2332 -1.1975 -1.3026 -1.1994 -1.1267 0.033 6 47.9691 67.4806 73.1433 69.7457 69.7457 25.6417 27.5862 26.51 6e-04 0.2888 0.3409 1.126 19.8139 0.9092 719.3643 1.3 85.26 
1990-08-0307:00:00 1.5359 3.0426 -1.3193 -1.2549 -1.4442 -1.2537 -1.1281 0.0602 6 41.7288 66.6362 73.1433 69.2391 69.2391 25.649 27.5422 26.4855 0.001 0.412 0.5888 1.5618 21.5083 1.2611 997.8308 1.3 77.0655 
1990-08-0308:00:00 1.5359 3.0426 -1.4522 -1.3446 -1.661 -1.3444 -1.1326 0.1032 6 34.2931 65.3532 73.1433 68.4692 68.4692 25.6352 27.488 26.4487 0.0016 0.5308 0.9469 1.9515 23.5171 1.5758 1246.7874 1.3 67.3504 
1990-08-0309:00:00 1.5359 3.0426 -1.637 -1.4706 -1.9598 -1.4782 -1.1413 0.1649 6 26.7502 63.602 73.1433 67.4185 67.4185 25.5921 27.4187 26.3938 0.0024 0.6356 1.4202 2.2684 25.6693 1.8317 1449.2682 1.3 56.9422 
1990-08-0310:00:00 1.5359 3.0426 -1.8459 -1.616 -2.2916 -1.6534 -1.1568 0.2391 6 20.2397 61.6838 73.1433 66.2676 66.2676 25.5148 27.3306 26.3168 0.0033 0.7166 1.9895 2.491 27.7814 2.0114 1591.4745 1.3 46.7273 
1990-08-0311:00:00 1.6461 3.0426 -1.9525 -1.6958 -2.4502 -1.8183 -1.1765 0.2954 6 15.441 60.7764 73.1433 65.7231 65.7231 25.4118 27.2279 26.2228 0.0042 0.7655 2.6014 2.6041 29.6737 2.1027 1663.715 1.3 37.5756 
1990-08-0312:00:00 1.8308 3.3773 -2.0026 -1.7409 -2.5159 -1.9403 -1.1973 0.3166 6 12.3946 60.4028 72.8908 65.398 65.398 25.2998 27.1191 26.1221 0.005 0.7765 3.1684 2.5999 31.185 2.0994 1661.0669 1.3 30.2666 
1990-08-0313:00:00 1.9988 3.6965 -2.0416 -1.7781 -2.5549 -2.036 -1.2211 0.3265 6 10.7601 60.1811 72.65 65.1687 65.1687 25.1843 27.0068 26.0179 0.0056 0.7477 3.5863 2.4789 32.1866 2.0016 1583.7104 1.3 25.4227 
1990-08-0314:00:00 2.1389 3.9342 -2.0686 -1.807 -2.5755 -2.1048 -1.2463 0.3304 6 10.1805 60.0641 72.4707 65.0268 65.0268 25.0691 26.8925 25.9119 0.0051 0.681 3.7662 2.2491 32.5932 1.8161 1436.9174 1.3 23.4564 
1990-08-0315:00:00 2.2468 4.0858 -2.085 -1.8279 -2.5807 -2.143 -1.2722 0.3291 6 10.4926 60.0352 72.3563 64.9636 64.9636 24.9569 26.7774 25.8057 0.0044 0.5821 3.6667 1.9263 32.3701 1.5554 1230.6915 1.3 24.5353 
1990-08-0316:00:00 2.315 4.1391 -2.0907 -1.8407 -2.5702 -2.1493 -1.2984 0.3229 6 11.7871 60.0942 72.3161 64.9829 64.9829 24.8501 26.6626 25.7008 0.0036 0.4593 3.311 1.5325 31.5364 1.2374 979.0867 1.3 28.5674 
1990-08-0317:00:00 2.3314 4.1391 -2.0826 -1.8433 -2.5414 -2.1262 -1.3245 0.3114 6 14.3773 60.2578 72.3161 65.0811 65.0811 24.7511 26.5497 25.5987 0.0026 0.3234 2.7769 1.0945 30.163 0.8838 699.2495 1.3 35.2093 
1990-08-0318:00:00 2.3314 4.1391 -2.0569 -1.8326 -2.4871 -2.078 -1.3496 0.2933 6 18.6417 60.5663 72.3161 65.2662 65.2662 24.6626 26.4404 25.5016 0.0017 0.186 2.168 0.6421 28.367 0.5185 410.2502 1.3 43.8954 
1990-08-0319:00:00 2.3314 4.1391 -2.0041 -1.803 -2.3894 -2.0092 -1.3727 0.2663 6 24.6907 61.1234 72.3161 65.6005 65.6005 24.5882 26.337 25.4123 8e-04 0.0583 1.5789 0.2063 26.3012 0.1666 131.7837 1.3 53.886 
1990-08-0320:00:00 2.3314 4.1391 -1.8968 -1.7375 -2.2021 -1.9158 -1.394 0.223 6 30.6762 62.1986 72.3161 66.2456 66.2456 24.5347 26.2438 25.3357 2e-04 0 1.1561 0 24.5248 0 0 1.3 62.4772 
1990-08-0321:00:00 2.3314 4.1391 -1.6611 -1.5855 -1.8058 -1.7729 -1.405 0.1426 6 35.649 64.5019 72.3161 67.6276 67.6276 24.5176 26.1708 25.2833 0 0 0.8752 0 23.1468 0 0 1.3 69.1416 
1990-08-0322:00:00 2.3314 4.1391 -1.5827 -1.5317 -1.6806 -1.6629 -1.4088 0.085 6 40.7592 65.2378 72.3161 68.0691 68.0691 24.5253 26.1128 25.2486 0 0 0.6311 0 21.7688 0 0 1.3 75.806 
1990-08-0323:00:00 2.3314 4.1391 -1.5295 -1.4948 -1.596 -1.5865 -1.4108 0.0583 6 45.8654 65.7367 72.3161 68.3684 68.3684 24.5431 26.0625 25.2226 0 0 0.4201 0 20.3908 0 0 1.3 82.4704 
1990-08-0400:00:00 2.3314 4.1391 -1.5065 -1.4782 -1.5607 -1.5453 -1.4111 0.0426 6 44.1439 65.9453 72.3161 68.4936 68.4936 24.566 26.0174 25.2023 0 0 0.4881 0 19.0265 0 0 0.8 77.8344 
1990-08-0401:00:00 2.3314 4.1391 -1.4877 -1.4649 -1.5313 -1.5187 -1.4109 0.0353 6 47.8136 66.1192 72.3161 68.598 68.598 24.59 25.9754 25.1849 0 0 0.3466 0 17.6485 0 0 0.8 82.839 
1990-08-0402:00:00 2.3314 4.1391 -1.4646 -1.4487 -1.4951 -1.4914 -1.4101 0.0264 6 51.2445 66.3338 72.3161 68.7267 68.7267 24.616 25.9369 25.1711 0 0 0.225 0 16.2705 0 0 0.8 87.8435 
1990-08-0403:00:00 2.3314 4.1391 -1.4433 -1.4334 -1.4622 -1.4651 -1.4086 0.0179 6 54.3919 66.5293 72.3161 68.844 68.844 24.6437 25.9018 25.1606 0 0 0.1212 0 14.8925 0 0 0.8 92.848 
1990-08-0404:00:00 2.3314 4.1391 -1.4289 -1.4226 -1.441 -1.4445 -1.4066 0.0113 6 55.3717 66.6556 72.3161 68.9198 68.9198 24.6722 25.8696 25.1528 2e-04 0.0535 0.0902 0.2317 14.4335 0.187 148.0146 0.8 94.5153 
1990-08-0405:00:00 2.3314 4.1391 -1.4421 -1.4301 -1.4652 -1.4406 -1.4048 0.0125 6 53.4993 66.5119 72.3161 68.8336 68.8336 24.6981 25.8385 25.1453 3e-04 0.1576 0.1499 0.6699 15.2971 0.5407 427.9893 0.8 91.3787 
1990-08-0406:00:00 2.3314 4.1391 -1.4743 -1.4509 -1.5191 -1.4566 -1.404 0.0218 6 49.7264 66.192 72.3161 68.6417 68.6417 24.7178 25.8061 25.1357 4e-04 0.2728 0.2776 1.1228 16.8934 0.9062 717.3331 0.8 85.5813 
1990-08-0407:00:00 2.3314 4.1391 -1.5341 -1.4909 -1.6169 -1.4957 -1.4053 0.04 6 43.9797 65.613 72.3161 68.2942 68.2942 24.7275 25.7703 25.1212 8e-04 0.3948 0.4948 1.5595 19.0865 1.2587 996.3276 0.8 77.6168 
1990-08-0408:00:00 2.3314 4.1391 -1.6332 -1.5582 -1.7769 -1.5657 -1.4097 0.0707 6 36.6075 64.6717 72.3161 67.7295 67.7295 24.7215 25.7276 25.0979 0.0012 0.5157 0.8264 1.9502 21.6895 1.574 1245.9597 0.8 68.1634 
1990-08-0409:00:00 2.3314 4.1391 -1.7798 -1.659 -2.0114 -1.6751 -1.4189 0.1174 6 28.6053 63.3019 72.3161 66.9076 66.9076 24.6929 25.6738 25.061 0.0019 0.6252 1.2899 2.2683 24.4807 1.8308 1449.2175 0.8 58.0264 
1990-08-0410:00:00 2.3314 4.1391 -1.9637 -1.7881 -2.3003 -1.8285 -1.4361 0.1776 6 21.3449 61.6339 72.3161 65.9068 65.9068 24.6361 25.6052 25.0062 0.0026 0.7119 1.8771 2.4922 27.2225 2.0115 1592.2494 0.8 48.0689 
1990-08-0411:00:00 2.4945 4.1391 -2.0792 -1.8726 -2.4753 -1.9888 -1.4591 0.2305 6 15.8599 60.6336 72.3161 65.3066 65.3066 24.5553 25.523 24.9354 0.0034 0.7659 2.5374 2.6066 29.6813 2.1038 1665.3078 0.8 39.1391 
1990-08-0412:00:00 2.8053 4.5758 -2.1344 -1.9228 -2.549 -2.1167 -1.4839 0.2522 6 12.3786 60.2148 71.9867 64.9235 64.9235 24.4649 25.4348 24.8577 0.0041 0.7809 3.172 2.6036 31.6478 2.1014 1663.414 0.8 31.9975 
1990-08-0413:00:00 3.1042 5.0769 -2.1798 -1.9663 -2.5945 -2.2222 -1.5126 0.2622 6 10.5379 59.9567 71.6087 64.6175 64.6175 24.3707 25.3433 24.7764 0.0047 0.7543 3.6528 2.4835 32.9544 2.0045 1586.6971 0.8 27.2522 
1990-08-0414:00:00 3.3684 5.4759 -2.2131 -2.0015 -2.6204 -2.3011 -1.5431 0.2665 6 9.8902 59.81 71.3077 64.4091 64.4091 24.2765 25.2499 24.6932 0.0044 0.6881 3.8647 2.2545 33.4899 1.8196 1440.3851 0.8 25.3074 
1990-08-0415:00:00 3.5847 5.7555 -2.2351 -2.0283 -2.6295 -2.3468 -1.5746 0.2653 6 10.2228 59.7589 71.0967 64.294 64.294 24.1848 25.156 24.6097 0.0038 0.5882 3.7523 1.9322 33.2087 1.5595 1234.4491 0.8 26.3288 
1990-08-0416:00:00 3.737 5.8921 -2.2455 -2.0463 -2.6219 -2.3568 -1.6063 0.2589 6 11.6489 59.8019 70.9937 64.2786 64.2786 24.0982 25.0628 24.5276 0.003 0.4636 3.3453 1.5385 32.1346 1.2417 982.9232 0.8 30.2293 
1990-08-0417:00:00 3.8039 5.9037 -2.242 -2.054 -2.5956 -2.3344 -1.6375 0.2473 6 14.5637 59.9504 70.9849 64.3642 64.3642 24.0188 24.9718 24.4484 0.0022 0.3257 2.7447 1.1003 30.3593 0.888 702.9484 0.8 36.6768 
1990-08-0418:00:00 3.8049 5.9037 -2.2196 -2.047 -2.5443 -2.2855 -1.6671 0.2292 6 19.4079 60.2413 70.9849 64.5388 64.5388 23.9494 24.8848 24.3742 0.0014 0.1867 2.0799 0.6474 28.0339 0.5225 413.6047 0.8 45.1222 
1990-08-0419:00:00 3.8049 5.9037 -2.1723 -2.0221 -2.455 -2.2167 -1.6937 0.2027 6 26.1883 60.7493 70.9849 64.8436 64.8436 23.8933 24.804 24.3077 7e-04 0.0588 1.462 0.2107 25.3564 0.1701 134.6102 0.8 54.8461 
1990-08-0420:00:00 3.8049 5.9037 -2.0956 -1.977 -2.3188 -2.1361 -1.7166 0.1656 6 31.577 61.5275 70.9849 65.3105 65.3105 23.8546 24.7324 24.2522 2e-04 0 1.1013 0 23.4327 0 0 0.8 61.8323 
1990-08-0421:00:00 3.8049 5.9037 -1.9467 -1.8828 -2.067 -2.0367 -1.7305 0.1098 6 34.3814 62.9794 70.9849 66.1816 66.1816 23.8404 24.6753 24.2136 0 0 0.9421 0 22.4593 0 0 0.8 65.3676 
1990-08-0422:00:00 3.8049 5.9037 -1.9065 -1.8561 -2.0014 -1.9704 -1.7373 0.0759 6 37.1954 63.3602 70.9849 66.4101 66.4101 23.8401 24.6277 24.1856 0 0 0.7972 0 21.4858 0 0 0.8 68.9029 
1990-08-0423:00:00 3.8049 5.9037 -1.8814 -1.8399 -1.9594 -1.9287 -1.743 0.061 6 39.988 63.6047 70.9849 66.5568 66.5568 23.8447 24.585 24.1628 0 0 0.6656 0 20.5124 0 0 0.8 72.4383 
1990-08-0500:00:00 3.8049 5.9037 -1.8393 -1.8119 -1.891 -1.8785 -1.7464 0.0435 6 45.9387 64.0036 70.9849 66.7961 66.7961 23.8551 24.548 24.1458 0 0 0.4173 0 19.5444 0 0 1.1 81.6514 
1990-08-0501:00:00 3.8049 5.9037 -1.8202 -1.7988 -1.8604 -1.8486 -1.7482 0.0328 6 48.8271 64.1822 70.9849 66.9033 66.9033 23.8683 24.5152 24.1327 0 0 0.3097 0 18.5722 0 0 1.1 85.5318 
1990-08-0502:00:00 3.8049 5.9037 -1.8014 -1.7859 -1.8304 -1.824 -1.749 0.0246 6 51.5916 64.3577 70.9849 67.0086 67.0086 23.8832 24.4858 24.1226 0 0 0.2132 0 17.6 0 0 1.1 89.4122 
1990-08-0503:00:00 3.8049 5.9037 -1.784 -1.7738 -1.8032 -1.8021 -1.7489 0.0172 6 54.2098 64.5174 70.9849 67.1044 67.1044 23.8993 24.4596 24.1154 0 0 0.127 0 16.6278 0 0 1.1 93.2926 
1990-08-0504:00:00 3.8049 5.9037 -1.7723 -1.7653 -1.7854 -1.7853 -1.7481 0.0115 6 55.0337 64.6216 70.9849 67.1669 67.1669 23.9161 24.4362 24.1103 1e-04 0.0377 0.1008 0.159 16.3088 0.1268 101.5913 1.1 94.5656 
1990-08-0505:00:00 3.8049 5.9037 -1.7907 -1.7766 -1.8171 -1.7853 -1.7476 0.0138 6 53.1407 64.4359 70.9849 67.0555 67.0555 23.9298 24.4136 24.1051 2e-04 0.1119 0.1616 0.465 17.0318 0.3708 297.1131 1.1 91.6799 
1990-08-0506:00:00 3.8049 5.9037 -1.832 -1.8041 -1.8846 -1.8065 -1.749 0.0251 6 49.3998 64.0412 70.9849 66.8187 66.8187 23.9368 24.3894 24.0969 4e-04 0.1929 0.2892 0.7814 18.3746 0.6231 499.2486 1.1 86.3206 
1990-08-0507:00:00 3.8049 5.9037 -1.9035 -1.8528 -1.9988 -1.8527 -1.7536 0.0459 6 43.8648 63.3756 70.9849 66.4193 66.4193 23.9328 24.3609 24.0828 6e-04 0.2772 0.4994 1.0866 20.2226 0.8664 694.2225 1.1 78.9446 
1990-08-0508:00:00 3.8049 5.9037 -2.0126 -1.9285 -2.1709 -1.9302 -1.7632 0.0788 6 36.9529 62.3784 70.9849 65.821 65.821 23.9128 24.3249 24.0591 0.001 0.3593 0.8092 1.3598 22.4183 1.0842 868.7477 1.1 70.181 
1990-08-0509:00:00 3.8049 5.9037 -2.1471 -2.0245 -2.3776 -2.042 -1.7812 0.1208 6 29.5616 61.1909 70.9849 65.1085 65.1085 23.873 24.2788 24.0227 0.0015 0.4326 1.2267 1.5823 24.7745 1.2617 1010.9306 1.1 60.777 
1990-08-0510:00:00 4.102 5.9037 -2.2342 -2.0867 -2.5117 -2.1576 -1.8032 0.1562 6 22.8233 60.4262 70.9849 64.6497 64.6497 23.8171 24.2237 23.9755 0.002 0.4899 1.7383 1.7391 27.0902 1.3867 1111.0818 1.1 51.5344 
1990-08-0511:00:00 4.5845 6.4746 -2.2874 -2.1352 -2.587 -2.2631 -1.8302 0.1711 6 17.5916 59.9992 70.5542 64.2212 64.2212 23.7546 24.1647 23.9234 0.0026 0.5252 2.2974 1.8194 29.168 1.4507 1162.376 1.1 43.2414 
1990-08-0512:00:00 5.0867 7.2313 -2.3368 -2.1807 -2.6408 -2.3618 -1.8598 0.1804 6 14.1184 59.6952 69.9834 63.8105 63.8105 23.6887 24.1029 23.8679 0.0028 0.5341 2.8228 1.8177 30.8306 1.4494 1161.3176 1.1 36.6052 
1990-08-0513:00:00 5.5614 7.8661 -2.3747 -2.22 -2.6706 -2.4492 -1.8914 0.1859 6 12.1897 59.3203 69.5045 63.394 63.394 23.6215 24.0392 23.8102 0.0027 0.5153 3.215 1.7342 31.9365 1.3828 1107.9787 1.1 32.1916 
1990-08-0514:00:00 5.9966 8.4113 -2.4051 -2.2533 -2.6937 -2.5165 -1.9243 0.1865 6 11.4856 58.8116 69.0932 62.9242 62.9242 23.5552 23.9749 23.7518 0.0025 0.4699 3.3869 1.5746 32.3911 1.2555 1005.9944 1.1 30.377 
1990-08-0515:00:00 6.4079 8.8946 -2.4306 -2.2827 -2.7085 -2.5593 -1.9577 0.1845 6 11.8436 58.4895 68.7286 62.5851 62.5851 23.4911 23.9107 23.6934 0.0021 0.4019 3.2971 1.3497 32.1558 1.0762 862.3147 1.1 31.3161 
1990-08-0516:00:00 6.7548 9.243 -2.4482 -2.3063 -2.7113 -2.5751 -1.9913 0.1795 6 13.3496 58.4293 68.4658 62.4439 62.4439 23.4306 23.8474 23.6361 0.0017 0.3172 2.9676 1.0749 31.2507 0.8571 686.7311 1.1 34.9288 
1990-08-0517:00:00 7.0077 9.4142 -2.4566 -2.3227 -2.7011 -2.5656 -2.0241 0.1711 6 16.293 58.6501 68.3366 62.5247 62.5247 23.375 23.7858 23.5809 0.0013 0.2234 2.4738 0.7688 29.7528 0.6131 491.2093 1.1 40.9071 
1990-08-0518:00:00 7.1385 9.425 -2.4539 -2.331 -2.6766 -2.5364 -2.0553 0.1594 6 20.9605 59.1869 68.3285 62.8436 62.8436 23.3255 23.727 23.5289 8e-04 0.1286 1.9153 0.4525 27.79 0.3608 289.0739 1.1 48.7412 
