"DATE";"Tair_min";"Tair_max";"Tair_mean";"RG_sum";"PPT_sum";"RHair_min";"RHair_max";"RHair_mean";"WS_mean"
"14/06/1959";15;26;20,9;27,768;0;45,0001798552022;88,7220582985645;61,2037027146083;4,2
"15/06/1959";15,4;27,6;21,8;30,828;0;42,0378041036621;88,7419394777612;59,4419810696448;4,6
"16/06/1959";14,6;28;21,8;32,713;1,2;43,2150211505673;98,3181361423387;62,5491613543812;2,7
"17/06/1959";15,3;29,3;22,2;28,634;2,1;44,0363214514132;100;67,0701879131699;1,5
"18/06/1959";14,6;29,2;23,1;14,023;5,1;50,9257699420818;100;73,0191950295403;1,2
"19/06/1959";18,6;25;21,7;7,757;32,1;67,3150561599426;99,5115001007935;82,148031667339;1,6
"20/06/1959";16,7;22,4;19,2;7,102;9,6;71,1796884056365;100;86,673454884433;1,7
"21/06/1959";15;20,9;17,8;20,222;0;69,3263959974261;100;84,0804298799635;1,8
"22/06/1959";11,6;26;19,7;19,68;0;50,2792055863576;100;73,6460112586708;1,4
"23/06/1959";17,7;27,8;22,2;19,296;0;52,5707854622811;96,9960111243649;73,3966450390694;1
"24/06/1959";18;25,2;20,3;23,2;1,7;60,5455073125933;94,0516077530044;81,4889547798335;3,4
"25/06/1959";16,1;19,9;17,9;6,852;4,9;80,3752122976836;100;91,06956533184;1,6
"26/06/1959";17,4;21,8;19,3;18,695;0,1;68,6200176135146;90,1904235751224;80,0570979170747;2,1
"27/06/1959";15,7;23,2;19,1;20,787;0,4;60,3155472226628;96,1701213373892;77,574784087353;3,1
"28/06/1959";16,2;22,2;19,1;11,61;1,5;67,8495782039448;98,6142474441654;82,1297690342398;3,5
"29/06/1959";16;19,5;17,4;17,281;6,6;70,1596696821956;87,475912991518;80,0298548526659;4,7
"30/06/1959";13,9;19,2;16,3;20,963;1,7;64,713933398459;90,6676194256854;77,6916873489008;3,2
"01/07/1959";12,2;23,2;17,1;28,225;0;50,687982440328;100;73,9244285598459;1,7
"02/07/1959";10,3;28,6;20,3;32,926;0;41,1013805993448;100;67,5460037395094;2,2
"03/07/1959";16,3;33;24,2;31,819;0;34,2784987752222;93,0629459211565;57,1057216398374;3,1
"04/07/1959";16,3;34,8;25,3;32,31;0;32,6264641104799;97,9258212017385;56,2704095440214;1,9
"05/07/1959";18,2;23,2;20,6;10,832;0,7;68,447401047742;93,1340974317835;80,2158859014566;3,2
"06/07/1959";19;25,5;21,8;24,163;0;60,7639441349375;90,253219442877;75,9262588051337;1,9
"07/07/1959";16,5;31,6;23,4;32,258;0;40,2706064892056;99,7511039133218;65,0498174977543;2,2
"08/07/1959";17,7;34,5;26,5;29,372;0;36,7244547054191;99,2008316858445;58,0232627581601;1,7
"09/07/1959";19,3;33;26,7;25,403;0,1;44,1477783526673;99,216061521161;63,4004621132394;1,1
"10/07/1959";19,4;25,8;22,3;21,242;0;62,2630477422395;91,8221377691262;76,8185989038733;2,8
"11/07/1959";18,2;21,8;19,8;4,283;0,8;75,0215577182124;93,7579025050037;84,8478985911741;1,4
"12/07/1959";16,4;22,7;19,3;6,017;0;63,3679306509922;93,7388053970936;78,0917027145279;2
"13/07/1959";15,1;23,1;18,7;8,736;4;57,2507387795764;94,2967140651261;75,0408572704772;2,8
"14/07/1959";16,2;20,2;18;6,14;1,6;71,262151223806;91,6139899077448;81,741435938133;2
"15/07/1959";14;23,7;18;24,565;0;52,5967826291545;96,4429290775866;74,6901316208269;2,5
"16/07/1959";9;24,9;17,8;28,503;0;46,2368897454408;100;71,4463757467878;1,3
"17/07/1959";10,1;28;20,3;30,508;0;42,1804470781348;100;66,9439528604375;1,2
"18/07/1959";15;21,5;18,5;12,148;0;66,1472326848439;99,4837773165741;79,6517478674376;2,3
"19/07/1959";13,5;26,4;20,6;25,556;0;54,8721961933123;100;77,8384224378669;1,9
"20/07/1959";16,2;30,2;23,5;29,221;0;41,929887064757;97,7469588998301;62,15998953231;2,1
"21/07/1959";17;35,2;25,6;25,485;0;31,0044046173626;90,9974856903983;53,703332478806;1,7
"22/07/1959";15,2;25,5;21,7;8,558;3,8;61,298231424151;100;77,0632154018228;1,9
"23/07/1959";18,5;22,8;20,4;4,781;1,7;74,9795625680078;97,7262438289025;86,8347121817386;1,1
"24/07/1959";16,2;26,3;20,7;12,197;0;59,6687094245414;100;83,6278973695018;1,8
"25/07/1959";16,4;26,7;21,4;20,379;0;58,2093457729331;100;80,012550845878;2,1
"26/07/1959";15,2;30,3;22,8;27,356;0;47,8921096954477;100;74,4922629287357;1,7
"27/07/1959";17,3;24,4;20,9;12,153;0;64,5405009519481;99,8980831025272;79,8094173608029;1,8
"28/07/1959";16,4;25,7;20,6;23,202;0,1;53,2378268332608;94,2718094173418;72,4589076516088;2,6
"29/07/1959";17,2;22,6;19,2;17,419;6,9;63,6346869676691;88,9300490647863;78,4331407844595;4,5
"30/07/1959";16,2;20,3;18,1;12,888;3,5;74,1069900239406;95,8619337983667;84,9955208448269;2,9
"31/07/1959";12,4;23,8;17,6;23,886;0;51,9110023061608;100;76,0536323413947;2,1
"01/08/1959";8,1;24,9;18;25,077;0;45,8694785342571;100;69,9918941417707;1,8
"02/08/1959";13,5;22,9;18,5;13,439;0;56,3079304749587;100;73,8360760085412;2,1
"03/08/1959";11;28,8;20,2;24,79;0;36,8049771837188;100;61,5696175179406;2,5
"04/08/1959";12;27,5;21,3;25,537;0;40,2603166388016;100;58,3550551929572;2,6
"05/08/1959";14,8;30,6;22,6;23,26;0;33,8833486644822;88,4112870485949;54,2689541827376;2,3
"06/08/1959";13,4;30;23,2;19,857;0;34,0805242584727;94,0914691024718;50,8599032400126;2,7
"07/08/1959";16;31,1;22,5;19,645;12,1;40,9871578508656;100;67,9563461359361;1,5
"08/08/1959";17,4;26,8;21,1;21,542;0;57,4287843382739;100;80,8795692537318;1,6
"09/08/1959";14,1;28,3;20;18,57;33,3;50,0118631729807;100;82,283354867702;1,3
"10/08/1959";17,9;22,7;19,8;13,421;11,3;68,0461000279111;91,538381696431;81,2913998478314;2,6
"11/08/1959";14,7;21,1;18,2;9,413;3,3;71,3972717391627;100;85,4846877214201;2,6
"12/08/1959";16;24,5;20,2;15,318;0;58,9880500550743;99,7650283426166;76,617826808439;2,3
"13/08/1959";17,5;24,4;21,1;4,617;0;66,5079065571748;100;81,2377604373178;1,8
"14/08/1959";19,6;22,7;20,2;2,951;1,4;71,3893372341435;86,3507291588555;83,1988369098647;1,1
"15/08/1959";13,9;22,9;18,9;10,656;0;57,0432190271242;100;72,9518036942968;1,5
"16/08/1959";13,1;24,4;19,2;24,748;0;50,4700852549476;100;69,3358340180886;1,2
"17/08/1959";13;25,7;20;28,037;0;39,2141078731971;86,4837999265937;55,3875843752014;3
"18/08/1959";12,1;26,4;19,7;27,918;0;40,1102024287957;97,8109331736258;60,1551299058484;1,6
"19/08/1959";12,5;29,3;20,4;25,155;0;39,5907118777436;100;67,3341284735539;1,5
"20/08/1959";14,7;26,4;20,5;18,422;3;54,1194197312988;100;77,2454152298341;1,6
"21/08/1959";17,7;19,9;18,2;16,439;2,2;79,2461302647086;90,9287311851106;88,1124665923604;1,9
"22/08/1959";12;22;16,9;11,529;0,7;59,5283959674236;100;81,7492491051536;1,4
"23/08/1959";10,8;22,3;17,6;14,364;0,2;64,3876998139374;100;86,151468747881;1,9
"24/08/1959";14,7;28,3;20,9;22,078;1;50,6642286590588;100;78,8534185572245;1,4
"25/08/1959";16,8;28,9;22,2;23,425;0,2;51,4849213130194;100;76,6238079618093;2
"26/08/1959";17,6;28,1;23;22,862;0;60,1755107957054;100;81,443528787516;0,8
"27/08/1959";16,8;31,1;23,5;21,374;0;45,7760849691086;100;71,4403718536118;0,9
"28/08/1959";16,9;30,5;23,6;19,977;0;44,8620121917423;100;67,2520153886813;0,9
"29/08/1959";16,4;29,5;22,3;16,79;0;40,0973130829965;88,6534227776764;61,404041950579;3,4
"30/08/1959";14,1;23,7;19,8;19,851;0;42,2653710502382;76,9976819884859;53,6367995002923;2,7
"31/08/1959";11,7;26;18,5;23,278;0;34,5051470655315;84,3777370456807;54,4683582784534;2,5
"01/09/1959";9;23,3;17,6;9,736;0,4;44,3961086438979;100;63,1135019664428;2,2
"02/09/1959";14,8;24,3;18,2;11,389;0;56,5338808235362;100;82,186318396768;0,8
